group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,2997,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,887.16,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1151,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,1866.22,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1511,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,657.51,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,7781,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1187.93,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,612,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1108.5,2020-11-26
Race/ethnicity,Black/African-American,BK,CASE_COUNT,14726,2020-11-26
Race/ethnicity,Black/African-American,BK,CASE_RATE,1761.26,2020-11-26
Race/ethnicity,Black/African-American,BX,CASE_COUNT,12297,2020-11-26
Race/ethnicity,Black/African-American,BX,CASE_RATE,2816.98,2020-11-26
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4354,2020-11-26
Race/ethnicity,Black/African-American,MN,CASE_RATE,1864.07,2020-11-26
Race/ethnicity,Black/African-American,QN,CASE_COUNT,9280,2020-11-26
Race/ethnicity,Black/African-American,QN,CASE_RATE,2057.51,2020-11-26
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1278,2020-11-26
Race/ethnicity,Black/African-American,SI,CASE_RATE,2843.2,2020-11-26
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,8725,2020-11-26
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,1836.49,2020-11-26
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,23539,2020-11-26
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3036.42,2020-11-26
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,8219,2020-11-26
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,1827.79,2020-11-26
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,16998,2020-11-26
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2667.44,2020-11-26
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2096,2020-11-26
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,2524.49,2020-11-26
Race/ethnicity,White,BK,CASE_COUNT,17512,2020-11-26
Race/ethnicity,White,BK,CASE_RATE,1811.27,2020-11-26
Race/ethnicity,White,BX,CASE_COUNT,3846,2020-11-26
Race/ethnicity,White,BX,CASE_RATE,2633.29,2020-11-26
Race/ethnicity,White,MN,CASE_COUNT,8501,2020-11-26
Race/ethnicity,White,MN,CASE_RATE,962.19,2020-11-26
Race/ethnicity,White,QN,CASE_COUNT,11110,2020-11-26
Race/ethnicity,White,QN,CASE_RATE,1727.53,2020-11-26
Race/ethnicity,White,SI,CASE_COUNT,7704,2020-11-26
Race/ethnicity,White,SI,CASE_RATE,2536.49,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,312,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,101.12,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,91,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,152.44,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,157,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,68.04,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,846,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,123.35,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,60,2020-11-26
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,111.49,2020-11-26
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2178,2020-11-26
Race/ethnicity,Black/African-American,BK,DEATH_RATE,235.38,2020-11-26
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1330,2020-11-26
Race/ethnicity,Black/African-American,BX,DEATH_RATE,298.31,2020-11-26
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,593,2020-11-26
Race/ethnicity,Black/African-American,MN,DEATH_RATE,226.84,2020-11-26
Race/ethnicity,Black/African-American,QN,DEATH_COUNT,1174,2020-11-26
Race/ethnicity,Black/African-American,QN,DEATH_RATE,232.98,2020-11-26
Race/ethnicity,Black/African-American,SI,DEATH_COUNT,115,2020-11-26
Race/ethnicity,Black/African-American,SI,DEATH_RATE,286.06,2020-11-26
Race/ethnicity,Hispanic/Latino,BK,DEATH_COUNT,1169,2020-11-26
Race/ethnicity,Hispanic/Latino,BK,DEATH_RATE,267.8,2020-11-26
Race/ethnicity,Hispanic/Latino,BX,DEATH_COUNT,1909,2020-11-26
Race/ethnicity,Hispanic/Latino,BX,DEATH_RATE,270.93,2020-11-26
Race/ethnicity,Hispanic/Latino,MN,DEATH_COUNT,962,2020-11-26
