group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,2926,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,865.85,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1136,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,1840.41,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1467,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,639.33,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,7632,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1163.43,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,598,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1083.13,2020-11-23
Race/ethnicity,Black/African-American,BK,CASE_COUNT,14537,2020-11-23
Race/ethnicity,Black/African-American,BK,CASE_RATE,1737.32,2020-11-23
Race/ethnicity,Black/African-American,BX,CASE_COUNT,12208,2020-11-23
Race/ethnicity,Black/African-American,BX,CASE_RATE,2795.15,2020-11-23
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4315,2020-11-23
Race/ethnicity,Black/African-American,MN,CASE_RATE,1845.25,2020-11-23
Race/ethnicity,Black/African-American,QN,CASE_COUNT,9186,2020-11-23
Race/ethnicity,Black/African-American,QN,CASE_RATE,2034.42,2020-11-23
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1242,2020-11-23
Race/ethnicity,Black/African-American,SI,CASE_RATE,2761.7,2020-11-23
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,8524,2020-11-23
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,1794.59,2020-11-23
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,23113,2020-11-23
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,2982.8,2020-11-23
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,8052,2020-11-23
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,1790.09,2020-11-23
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,16718,2020-11-23
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2623.44,2020-11-23
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2007,2020-11-23
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,2424.61,2020-11-23
Race/ethnicity,White,BK,CASE_COUNT,17202,2020-11-23
Race/ethnicity,White,BK,CASE_RATE,1778.27,2020-11-23
Race/ethnicity,White,BX,CASE_COUNT,3793,2020-11-23
Race/ethnicity,White,BX,CASE_RATE,2586.93,2020-11-23
Race/ethnicity,White,MN,CASE_COUNT,8243,2020-11-23
Race/ethnicity,White,MN,CASE_RATE,930.88,2020-11-23
Race/ethnicity,White,QN,CASE_COUNT,10911,2020-11-23
Race/ethnicity,White,QN,CASE_RATE,1690.87,2020-11-23
Race/ethnicity,White,SI,CASE_COUNT,7439,2020-11-23
Race/ethnicity,White,SI,CASE_RATE,2443.47,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,310,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,100.47,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,91,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,152.44,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,157,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,68.04,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,843,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,122.89,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,59,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,109.11,2020-11-23
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2173,2020-11-23
Race/ethnicity,Black/African-American,BK,DEATH_RATE,234.79,2020-11-23
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1335,2020-11-23
Race/ethnicity,Black/African-American,BX,DEATH_RATE,299.34,2020-11-23
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,594,2020-11-23
Race/ethnicity,Black/African-American,MN,DEATH_RATE,227.21,2020-11-23
Race/ethnicity,Black/African-American,QN,DEATH_COUNT,1172,2020-11-23
Race/ethnicity,Black/African-American,QN,DEATH_RATE,232.56,2020-11-23
Race/ethnicity,Black/African-American,SI,DEATH_COUNT,115,2020-11-23
Race/ethnicity,Black/African-American,SI,DEATH_RATE,286.06,2020-11-23
Race/ethnicity,Hispanic/Latino,BK,DEATH_COUNT,1167,2020-11-23
Race/ethnicity,Hispanic/Latino,BK,DEATH_RATE,267.41,2020-11-23
Race/ethnicity,Hispanic/Latino,BX,DEATH_COUNT,1910,2020-11-23
Race/ethnicity,Hispanic/Latino,BX,DEATH_RATE,270.96,2020-11-23
Race/ethnicity,Hispanic/Latino,MN,DEATH_COUNT,960,2020-11-23
Race/ethnicity,Hispanic/Latino,MN,DEATH_RATE,193.31,2020-11-23
Race/ethnicity,Hispanic/Latino,QN,DEATH_COUNT,1852,2020-11-23
Race/ethnicity,Hispanic/Latino,QN,DEATH_RATE,314.34,2020-11-23
Race/ethnicity,Hispanic/Latino,SI,DEATH_COUNT,133,2020-11-23
Race/ethnicity,Hispanic/Latino,SI,DEATH_RATE,213.63,2020-11-23
Race/ethnicity,White,BK,DEATH_COUNT,1741,2020-11-23
Race/ethnicity,White,BK,DEATH_RATE,157.16,2020-11-23
Race/ethnicity,White,BX,DEATH_COUNT,471,2020-11-23
Race/ethnicity,White,BX,DEATH_RATE,173.1,2020-11-23
Race/ethnicity,White,MN,DEATH_COUNT,679,2020-11-23
Race/ethnicity,White,MN,DEATH_RATE,62.29,2020-11-23
Race/ethnicity,White,QN,DEATH_COUNT,1514,2020-11-23
Race/ethnicity,White,QN,DEATH_RATE,147.95,2020-11-23
Race/ethnicity,White,SI,DEATH_COUNT,588,2020-11-23
Race/ethnicity,White,SI,DEATH_RATE,134.82,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_COUNT,822,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_RATE,248.43,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BX,HOSPITALIZED_COUNT,328,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,BX,HOSPITALIZED_RATE,521.7,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,MN,HOSPITALIZED_COUNT,428,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,MN,HOSPITALIZED_RATE,190.57,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,QN,HOSPITALIZED_COUNT,2393,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,QN,HOSPITALIZED_RATE,339.01,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,SI,HOSPITALIZED_COUNT,131,2020-11-23
Race/ethnicity,Asian/Pacific-Islander,SI,HOSPITALIZED_RATE,226.52,2020-11-23
Race/ethnicity,Black/African-American,BK,HOSPITALIZED_COUNT,6037,2020-11-23
Race/ethnicity,Black/African-American,BK,HOSPITALIZED_RATE,671.35,2020-11-23
Race/ethnicity,Black/African-American,BX,HOSPITALIZED_COUNT,4329,2020-11-23
Race/ethnicity,Black/African-American,BX,HOSPITALIZED_RATE,964.55,2020-11-23
Race/ethnicity,Black/African-American,MN,HOSPITALIZED_COUNT,1920,2020-11-23
Race/ethnicity,Black/African-American,MN,HOSPITALIZED_RATE,763.81,2020-11-23
Race/ethnicity,Black/African-American,QN,HOSPITALIZED_COUNT,3368,2020-11-23
Race/ethnicity,Black/African-American,QN,HOSPITALIZED_RATE,685.62,2020-11-23
Race/ethnicity,Black/African-American,SI,HOSPITALIZED_COUNT,385,2020-11-23
Race/ethnicity,Black/African-American,SI,HOSPITALIZED_RATE,878.55,2020-11-23
Race/ethnicity,Hispanic/Latino,BK,HOSPITALIZED_COUNT,2941,2020-11-23
