group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3638,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,1079.81,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1304,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,2123.33,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1876,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,831.26,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,9263,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1427.29,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,767,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1403.6,2020-12-12
Race/ethnicity,Black/African-American,BK,CASE_COUNT,16232,2020-12-12
Race/ethnicity,Black/African-American,BK,CASE_RATE,1957.07,2020-12-12
Race/ethnicity,Black/African-American,BX,CASE_COUNT,13269,2020-12-12
Race/ethnicity,Black/African-American,BX,CASE_RATE,3046.16,2020-12-12
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4812,2020-12-12
Race/ethnicity,Black/African-American,MN,CASE_RATE,2080.78,2020-12-12
Race/ethnicity,Black/African-American,QN,CASE_COUNT,10303,2020-12-12
Race/ethnicity,Black/African-American,QN,CASE_RATE,2305.03,2020-12-12
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1449,2020-12-12
Race/ethnicity,Black/African-American,SI,CASE_RATE,3226.63,2020-12-12
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,10398,2020-12-12
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,2182.55,2020-12-12
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,27077,2020-12-12
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3483.98,2020-12-12
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,9744,2020-12-12
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,2183.35,2020-12-12
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,19661,2020-12-12
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,3083.19,2020-12-12
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2822,2020-12-12
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,3349.65,2020-12-12
Race/ethnicity,White,BK,CASE_COUNT,20247,2020-12-12
Race/ethnicity,White,BK,CASE_RATE,2102.78,2020-12-12
Race/ethnicity,White,BX,CASE_COUNT,4348,2020-12-12
Race/ethnicity,White,BX,CASE_RATE,3027.97,2020-12-12
Race/ethnicity,White,MN,CASE_COUNT,10119,2020-12-12
Race/ethnicity,White,MN,CASE_RATE,1166.59,2020-12-12
Race/ethnicity,White,QN,CASE_COUNT,12703,2020-12-12
Race/ethnicity,White,QN,CASE_RATE,2028.91,2020-12-12
Race/ethnicity,White,SI,CASE_COUNT,9766,2020-12-12
Race/ethnicity,White,SI,CASE_RATE,3258.81,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,315,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,101.98,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,92,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,154.54,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,158,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,68.43,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,854,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,124.06,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,61,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,113.86,2020-12-12
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2194,2020-12-12
Race/ethnicity,Black/African-American,BK,DEATH_RATE,237.06,2020-12-12
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1332,2020-12-12
Race/ethnicity,Black/African-American,BX,DEATH_RATE,298.76,2020-12-12
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,593,2020-12-12
Race/ethnicity,Black/African-American,MN,DEATH_RATE,226.84,2020-12-12
Race/ethnicity,Black/African-American,QN,DEATH_COUNT,1184,2020-12-12
Race/ethnicity,Black/African-American,QN,DEATH_RATE,234.75,2020-12-12
Race/ethnicity,Black/African-American,SI,DEATH_COUNT,120,2020-12-12
Race/ethnicity,Black/African-American,SI,DEATH_RATE,297.95,2020-12-12
Race/ethnicity,Hispanic/Latino,BK,DEATH_COUNT,1171,2020-12-12
Race/ethnicity,Hispanic/Latino,BK,DEATH_RATE,268.32,2020-12-12
Race/ethnicity,Hispanic/Latino,BX,DEATH_COUNT,1923,2020-12-12
Race/ethnicity,Hispanic/Latino,BX,DEATH_RATE,273.13,2020-12-12
Race/ethnicity,Hispanic/Latino,MN,DEATH_COUNT,970,2020-12-12
Race/ethnicity,Hispanic/Latino,MN,DEATH_RATE,195.36,2020-12-12
Race/ethnicity,Hispanic/Latino,QN,DEATH_COUNT,1867,2020-12-12
Race/ethnicity,Hispanic/Latino,QN,DEATH_RATE,317.37,2020-12-12
Race/ethnicity,Hispanic/Latino,SI,DEATH_COUNT,139,2020-12-12
Race/ethnicity,Hispanic/Latino,SI,DEATH_RATE,225.32,2020-12-12
Race/ethnicity,White,BK,DEATH_COUNT,1763,2020-12-12
Race/ethnicity,White,BK,DEATH_RATE,159.2,2020-12-12
Race/ethnicity,White,BX,DEATH_COUNT,473,2020-12-12
Race/ethnicity,White,BX,DEATH_RATE,173.95,2020-12-12
Race/ethnicity,White,MN,DEATH_COUNT,680,2020-12-12
Race/ethnicity,White,MN,DEATH_RATE,62.32,2020-12-12
Race/ethnicity,White,QN,DEATH_COUNT,1526,2020-12-12
Race/ethnicity,White,QN,DEATH_RATE,148.97,2020-12-12
Race/ethnicity,White,SI,DEATH_COUNT,630,2020-12-12
Race/ethnicity,White,SI,DEATH_RATE,144.68,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_COUNT,878,2020-12-12
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_RATE,264.46,2020-12-12
