group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3225,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,955.43,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1209,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,1964.61,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1678,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,738.79,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,8404,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1288.3,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,677,2020-12-04
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1226.69,2020-12-04
Race/ethnicity,Black/African-American,BK,CASE_COUNT,15337,2020-12-04
Race/ethnicity,Black/African-American,BK,CASE_RATE,1840.04,2020-12-04
Race/ethnicity,Black/African-American,BX,CASE_COUNT,12693,2020-12-04
Race/ethnicity,Black/African-American,BX,CASE_RATE,2909.44,2020-12-04
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4556,2020-12-04
Race/ethnicity,Black/African-American,MN,CASE_RATE,1960.6,2020-12-04
Race/ethnicity,Black/African-American,QN,CASE_COUNT,9715,2020-12-04
Race/ethnicity,Black/African-American,QN,CASE_RATE,2163.19,2020-12-04
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1360,2020-12-04
Race/ethnicity,Black/African-American,SI,CASE_RATE,3025.38,2020-12-04
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,9406,2020-12-04
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,1976.79,2020-12-04
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,24978,2020-12-04
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3218.34,2020-12-04
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,8869,2020-12-04
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,1980.95,2020-12-04
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,18122,2020-12-04
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2843.04,2020-12-04
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2386,2020-12-04
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,2859.28,2020-12-04
Race/ethnicity,White,BK,CASE_COUNT,18672,2020-12-04
Race/ethnicity,White,BK,CASE_RATE,1934.72,2020-12-04
Race/ethnicity,White,BX,CASE_COUNT,4032,2020-12-04
