group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3148,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,933.24,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1191,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,1934.81,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1622,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,712.62,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,8217,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1258.11,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,651,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1177.25,2020-12-02
Race/ethnicity,Black/African-American,BK,CASE_COUNT,15106,2020-12-02
Race/ethnicity,Black/African-American,BK,CASE_RATE,1811.03,2020-12-02
Race/ethnicity,Black/African-American,BX,CASE_COUNT,12579,2020-12-02
Race/ethnicity,Black/African-American,BX,CASE_RATE,2883.29,2020-12-02
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4497,2020-12-02
Race/ethnicity,Black/African-American,MN,CASE_RATE,1933.78,2020-12-02
Race/ethnicity,Black/African-American,QN,CASE_COUNT,9584,2020-12-02
Race/ethnicity,Black/African-American,QN,CASE_RATE,2129.96,2020-12-02
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1335,2020-12-02
Race/ethnicity,Black/African-American,SI,CASE_RATE,2970.71,2020-12-02
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,9143,2020-12-02
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,1921.86,2020-12-02
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,24532,2020-12-02
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3161.68,2020-12-02
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,8625,2020-12-02
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,1924.25,2020-12-02
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,17772,2020-12-02
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2788.82,2020-12-02
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2279,2020-12-02
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,2735.18,2020-12-02
Race/ethnicity,White,BK,CASE_COUNT,18300,2020-12-02
Race/ethnicity,White,BK,CASE_RATE,1894.45,2020-12-02
Race/ethnicity,White,BX,CASE_COUNT,3948,2020-12-02
Race/ethnicity,White,BX,CASE_RATE,2714.07,2020-12-02
Race/ethnicity,White,MN,CASE_COUNT,9066,2020-12-02
Race/ethnicity,White,MN,CASE_RATE,1033.26,2020-12-02
Race/ethnicity,White,QN,CASE_COUNT,11565,2020-12-02
Race/ethnicity,White,QN,CASE_RATE,1816.63,2020-12-02
Race/ethnicity,White,SI,CASE_COUNT,8349,2020-12-02
Race/ethnicity,White,SI,CASE_RATE,2762.43,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,310,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,100.4,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,91,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,152.44,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,157,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,68.04,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,850,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,123.85,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,60,2020-12-02
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,111.49,2020-12-02
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2180,2020-12-02
Race/ethnicity,Black/African-American,BK,DEATH_RATE,235.58,2020-12-02
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1327,2020-12-02
Race/ethnicity,Black/African-American,BX,DEATH_RATE,297.62,2020-12-02
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,595,2020-12-02
Race/ethnicity,Black/African-American,MN,DEATH_RATE,227.61,2020-12-02
Race/ethnicity,Black/African-American,QN,DEATH_COUNT,1176,2020-12-02
Race/ethnicity,Black/African-American,QN,DEATH_RATE,233.31,2020-12-02
Race/ethnicity,Black/African-American,SI,DEATH_COUNT,116,2020-12-02
Race/ethnicity,Black/African-American,SI,DEATH_RATE,289.37,2020-12-02
Race/ethnicity,Hispanic/Latino,BK,DEATH_COUNT,1172,2020-12-02
Race/ethnicity,Hispanic/Latino,BK,DEATH_RATE,268.51,2020-12-02
Race/ethnicity,Hispanic/Latino,BX,DEATH_COUNT,1909,2020-12-02
Race/ethnicity,Hispanic/Latino,BX,DEATH_RATE,270.81,2020-12-02
Race/ethnicity,Hispanic/Latino,MN,DEATH_COUNT,963,2020-12-02
Race/ethnicity,Hispanic/Latino,MN,DEATH_RATE,193.99,2020-12-02
Race/ethnicity,Hispanic/Latino,QN,DEATH_COUNT,1857,2020-12-02
