group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,899,2020-11-21
Age,0-4,BK,CASE_RATE,491.46,2020-11-21
Age,0-4,BX,CASE_COUNT,618,2020-11-21
Age,0-4,BX,CASE_RATE,616.77,2020-11-21
Age,0-4,MN,CASE_COUNT,283,2020-11-21
Age,0-4,MN,CASE_RATE,371.66,2020-11-21
Age,0-4,QN,CASE_COUNT,604,2020-11-21
Age,0-4,QN,CASE_RATE,440.57,2020-11-21
Age,0-4,SI,CASE_COUNT,180,2020-11-21
Age,0-4,SI,CASE_RATE,658.04,2020-11-21
Age,5-12,BK,CASE_COUNT,1803,2020-11-21
Age,5-12,BK,CASE_RATE,715.55,2020-11-21
Age,5-12,BX,CASE_COUNT,1185,2020-11-21
Age,5-12,BX,CASE_RATE,765.94,2020-11-21
Age,5-12,MN,CASE_COUNT,509,2020-11-21
Age,5-12,MN,CASE_RATE,513.11,2020-11-21
Age,5-12,QN,CASE_COUNT,1284,2020-11-21
Age,5-12,QN,CASE_RATE,655.37,2020-11-21
Age,5-12,SI,CASE_COUNT,399,2020-11-21
Age,5-12,SI,CASE_RATE,872.04,2020-11-21
Age,13-17,BK,CASE_COUNT,2153,2020-11-21
Age,13-17,BK,CASE_RATE,1536.08,2020-11-21
Age,13-17,BX,CASE_COUNT,1201,2020-11-21
Age,13-17,BX,CASE_RATE,1303.87,2020-11-21
Age,13-17,MN,CASE_COUNT,572,2020-11-21
Age,13-17,MN,CASE_RATE,1022.98,2020-11-21
Age,13-17,QN,CASE_COUNT,1549,2020-11-21
Age,13-17,QN,CASE_RATE,1349.4,2020-11-21
Age,13-17,SI,CASE_COUNT,492,2020-11-21
Age,13-17,SI,CASE_RATE,1647.36,2020-11-21
Age,18-24,BK,CASE_COUNT,6096,2020-11-21
Age,18-24,BK,CASE_RATE,2933.2,2020-11-21
Age,18-24,BX,CASE_COUNT,3873,2020-11-21
Age,18-24,BX,CASE_RATE,2779.46,2020-11-21
Age,18-24,MN,CASE_COUNT,2649,2020-11-21
Age,18-24,MN,CASE_RATE,1818.75,2020-11-21
Age,18-24,QN,CASE_COUNT,5306,2020-11-21
Age,18-24,QN,CASE_RATE,3081.69,2020-11-21
Age,18-24,SI,CASE_COUNT,1736,2020-11-21
Age,18-24,SI,CASE_RATE,4375.88,2020-11-21
Age,25-34,BK,CASE_COUNT,13537,2020-11-21
Age,25-34,BK,CASE_RATE,2879.96,2020-11-21
Age,25-34,BX,CASE_COUNT,9897,2020-11-21
Age,25-34,BX,CASE_RATE,4352.57,2020-11-21
Age,25-34,MN,CASE_COUNT,7665,2020-11-21
Age,25-34,MN,CASE_RATE,2118.11,2020-11-21
Age,25-34,QN,CASE_COUNT,13666,2020-11-21
Age,25-34,QN,CASE_RATE,3799.52,2020-11-21
Age,25-34,SI,CASE_COUNT,3331,2020-11-21
Age,25-34,SI,CASE_RATE,5146.87,2020-11-21
Age,35-44,BK,CASE_COUNT,12110,2020-11-21
Age,35-44,BK,CASE_RATE,3382.81,2020-11-21
Age,35-44,BX,CASE_COUNT,9407,2020-11-21
Age,35-44,BX,CASE_RATE,5243.77,2020-11-21
Age,35-44,MN,CASE_COUNT,5582,2020-11-21
Age,35-44,MN,CASE_RATE,2383.87,2020-11-21
Age,35-44,QN,CASE_COUNT,13507,2020-11-21
Age,35-44,QN,CASE_RATE,4411.24,2020-11-21
Age,35-44,SI,CASE_COUNT,3059,2020-11-21
Age,35-44,SI,CASE_RATE,5169.5,2020-11-21
Age,45-54,BK,CASE_COUNT,12039,2020-11-21
Age,45-54,BK,CASE_RATE,4075.96,2020-11-21
Age,45-54,BX,CASE_COUNT,10527,2020-11-21
Age,45-54,BX,CASE_RATE,6058.18,2020-11-21
Age,45-54,MN,CASE_COUNT,5366,2020-11-21
Age,45-54,MN,CASE_RATE,2743.59,2020-11-21
Age,45-54,QN,CASE_COUNT,14733,2020-11-21
Age,45-54,QN,CASE_RATE,4924.11,2020-11-21
Age,45-54,SI,CASE_COUNT,3423,2020-11-21
Age,45-54,SI,CASE_RATE,5334.1,2020-11-21
Age,55-64,BK,CASE_COUNT,13092,2020-11-21
Age,55-64,BK,CASE_RATE,4581.87,2020-11-21
Age,55-64,BX,CASE_COUNT,10430,2020-11-21
Age,55-64,BX,CASE_RATE,6417.08,2020-11-21
Age,55-64,MN,CASE_COUNT,5708,2020-11-21
Age,55-64,MN,CASE_RATE,3101.18,2020-11-21
Age,55-64,QN,CASE_COUNT,14653,2020-11-21
Age,55-64,QN,CASE_RATE,4876.73,2020-11-21
Age,55-64,SI,CASE_COUNT,3340,2020-11-21
Age,55-64,SI,CASE_RATE,5050.66,2020-11-21
Age,65-74,BK,CASE_COUNT,9650,2020-11-21
Age,65-74,BK,CASE_RATE,4589.93,2020-11-21
Age,65-74,BX,CASE_COUNT,6348,2020-11-21
Age,65-74,BX,CASE_RATE,6062.86,2020-11-21
Age,65-74,MN,CASE_COUNT,4264,2020-11-21
Age,65-74,MN,CASE_RATE,2855.78,2020-11-21
Age,65-74,QN,CASE_COUNT,8694,2020-11-21
Age,65-74,QN,CASE_RATE,4182.24,2020-11-21
Age,65-74,SI,CASE_COUNT,1771,2020-11-21
Age,65-74,SI,CASE_RATE,3795.62,2020-11-21
Age,75+,BK,CASE_COUNT,8202,2020-11-21
Age,75+,BK,CASE_RATE,5202.96,2020-11-21
Age,75+,BX,CASE_COUNT,5531,2020-11-21
Age,75+,BX,CASE_RATE,6579.59,2020-11-21
Age,75+,MN,CASE_COUNT,4782,2020-11-21
Age,75+,MN,CASE_RATE,3771,2020-11-21
Age,75+,QN,CASE_COUNT,7744,2020-11-21
Age,75+,QN,CASE_RATE,4826.31,2020-11-21
Age,75+,SI,CASE_COUNT,1573,2020-11-21
Age,75+,SI,CASE_RATE,4818.94,2020-11-21
Age,0-17,BK,DEATH_COUNT,7,2020-11-21
Age,0-17,BK,DEATH_RATE,1.22,2020-11-21
Age,0-17,BX,DEATH_COUNT,5,2020-11-21
Age,0-17,BX,DEATH_RATE,1.44,2020-11-21
Age,0-17,MN,DEATH_COUNT,1,2020-11-21
Age,0-17,MN,DEATH_RATE,0.43,2020-11-21
Age,0-17,QN,DEATH_COUNT,3,2020-11-21
Age,0-17,QN,DEATH_RATE,0.67,2020-11-21
Age,0-17,SI,DEATH_COUNT,0,2020-11-21
Age,0-17,SI,DEATH_RATE,0,2020-11-21
Age,18-24,BK,DEATH_COUNT,14,2020-11-21
Age,18-24,BK,DEATH_RATE,6.74,2020-11-21
Age,18-24,BX,DEATH_COUNT,7,2020-11-21
Age,18-24,BX,DEATH_RATE,5.02,2020-11-21
Age,18-24,MN,DEATH_COUNT,4,2020-11-21
Age,18-24,MN,DEATH_RATE,2.75,2020-11-21
Age,18-24,QN,DEATH_COUNT,7,2020-11-21
Age,18-24,QN,DEATH_RATE,4.07,2020-11-21
Age,18-24,SI,DEATH_COUNT,3,2020-11-21
Age,18-24,SI,DEATH_RATE,7.56,2020-11-21
Age,25-34,BK,DEATH_COUNT,65,2020-11-21
Age,25-34,BK,DEATH_RATE,13.83,2020-11-21
Age,25-34,BX,DEATH_COUNT,50,2020-11-21
Age,25-34,BX,DEATH_RATE,21.99,2020-11-21
Age,25-34,MN,DEATH_COUNT,14,2020-11-21
Age,25-34,MN,DEATH_RATE,3.87,2020-11-21
Age,25-34,QN,DEATH_COUNT,55,2020-11-21
Age,25-34,QN,DEATH_RATE,15.29,2020-11-21
Age,25-34,SI,DEATH_COUNT,8,2020-11-21
Age,25-34,SI,DEATH_RATE,12.36,2020-11-21
Age,35-44,BK,DEATH_COUNT,139,2020-11-21
Age,35-44,BK,DEATH_RATE,38.83,2020-11-21
Age,35-44,BX,DEATH_COUNT,123,2020-11-21
Age,35-44,BX,DEATH_RATE,68.56,2020-11-21
Age,35-44,MN,DEATH_COUNT,43,2020-11-21
Age,35-44,MN,DEATH_RATE,18.36,2020-11-21
Age,35-44,QN,DEATH_COUNT,199,2020-11-21
Age,35-44,QN,DEATH_RATE,64.99,2020-11-21
Age,35-44,SI,DEATH_COUNT,20,2020-11-21
Age,35-44,SI,DEATH_RATE,33.8,2020-11-21
Age,45-54,BK,DEATH_COUNT,395,2020-11-21
Age,45-54,BK,DEATH_RATE,133.73,2020-11-21
Age,45-54,BX,DEATH_COUNT,293,2020-11-21
Age,45-54,BX,DEATH_RATE,168.62,2020-11-21
Age,45-54,MN,DEATH_COUNT,109,2020-11-21
Age,45-54,MN,DEATH_RATE,55.73,2020-11-21
Age,45-54,QN,DEATH_COUNT,447,2020-11-21
Age,45-54,QN,DEATH_RATE,149.4,2020-11-21
Age,45-54,SI,DEATH_COUNT,61,2020-11-21
Age,45-54,SI,DEATH_RATE,95.06,2020-11-21
Age,55-64,BK,DEATH_COUNT,907,2020-11-21
Age,55-64,BK,DEATH_RATE,317.43,2020-11-21
Age,55-64,BX,DEATH_COUNT,695,2020-11-21
Age,55-64,BX,DEATH_RATE,427.6,2020-11-21
Age,55-64,MN,DEATH_COUNT,288,2020-11-21
Age,55-64,MN,DEATH_RATE,156.47,2020-11-21
Age,55-64,QN,DEATH_COUNT,1042,2020-11-21
Age,55-64,QN,DEATH_RATE,346.79,2020-11-21
Age,55-64,SI,DEATH_COUNT,129,2020-11-21
Age,55-64,SI,DEATH_RATE,195.07,2020-11-21
Age,65-74,BK,DEATH_COUNT,1484,2020-11-21
Age,65-74,BK,DEATH_RATE,705.85,2020-11-21
Age,65-74,BX,DEATH_COUNT,1054,2020-11-21
Age,65-74,BX,DEATH_RATE,1006.66,2020-11-21
Age,65-74,MN,DEATH_COUNT,581,2020-11-21
Age,65-74,MN,DEATH_RATE,389.12,2020-11-21
Age,65-74,QN,DEATH_COUNT,1488,2020-11-21
Age,65-74,QN,DEATH_RATE,715.8,2020-11-21
Age,65-74,SI,DEATH_COUNT,209,2020-11-21
Age,65-74,SI,DEATH_RATE,447.93,2020-11-21
Age,75+,BK,DEATH_COUNT,2819,2020-11-21
Age,75+,BK,DEATH_RATE,1788.24,2020-11-21
Age,75+,BX,DEATH_COUNT,1870,2020-11-21
Age,75+,BX,DEATH_RATE,2224.52,2020-11-21
Age,75+,MN,DEATH_COUNT,1528,2020-11-21
Age,75+,MN,DEATH_RATE,1204.95,2020-11-21
Age,75+,QN,DEATH_COUNT,2858,2020-11-21
Age,75+,QN,DEATH_RATE,1781.2,2020-11-21
Age,75+,SI,DEATH_COUNT,503,2020-11-21
Age,75+,SI,DEATH_RATE,1540.96,2020-11-21
Age,0-4,BK,HOSPITALIZED_COUNT,115,2020-11-21
Age,0-4,BK,HOSPITALIZED_RATE,62.87,2020-11-21
Age,0-4,BX,HOSPITALIZED_COUNT,85,2020-11-21
Age,0-4,BX,HOSPITALIZED_RATE,84.83,2020-11-21
Age,0-4,MN,HOSPITALIZED_COUNT,36,2020-11-21
Age,0-4,MN,HOSPITALIZED_RATE,47.28,2020-11-21
Age,0-4,QN,HOSPITALIZED_COUNT,71,2020-11-21
Age,0-4,QN,HOSPITALIZED_RATE,51.79,2020-11-21
Age,0-4,SI,HOSPITALIZED_COUNT,15,2020-11-21
Age,0-4,SI,HOSPITALIZED_RATE,54.84,2020-11-21
Age,5-12,BK,HOSPITALIZED_COUNT,73,2020-11-21
Age,5-12,BK,HOSPITALIZED_RATE,28.97,2020-11-21
Age,5-12,BX,HOSPITALIZED_COUNT,36,2020-11-21
Age,5-12,BX,HOSPITALIZED_RATE,23.27,2020-11-21
Age,5-12,MN,HOSPITALIZED_COUNT,18,2020-11-21
Age,5-12,MN,HOSPITALIZED_RATE,18.15,2020-11-21
Age,5-12,QN,HOSPITALIZED_COUNT,39,2020-11-21
Age,5-12,QN,HOSPITALIZED_RATE,19.91,2020-11-21
Age,5-12,SI,HOSPITALIZED_COUNT,5,2020-11-21
Age,5-12,SI,HOSPITALIZED_RATE,10.93,2020-11-21
Age,13-17,BK,HOSPITALIZED_COUNT,79,2020-11-21
Age,13-17,BK,HOSPITALIZED_RATE,56.36,2020-11-21
Age,13-17,BX,HOSPITALIZED_COUNT,74,2020-11-21
Age,13-17,BX,HOSPITALIZED_RATE,80.34,2020-11-21
Age,13-17,MN,HOSPITALIZED_COUNT,28,2020-11-21
Age,13-17,MN,HOSPITALIZED_RATE,50.08,2020-11-21
Age,13-17,QN,HOSPITALIZED_COUNT,63,2020-11-21
Age,13-17,QN,HOSPITALIZED_RATE,54.88,2020-11-21
Age,13-17,SI,HOSPITALIZED_COUNT,14,2020-11-21
Age,13-17,SI,HOSPITALIZED_RATE,46.88,2020-11-21
Age,18-24,BK,HOSPITALIZED_COUNT,457,2020-11-21
Age,18-24,BK,HOSPITALIZED_RATE,219.89,2020-11-21
Age,18-24,BX,HOSPITALIZED_COUNT,357,2020-11-21
Age,18-24,BX,HOSPITALIZED_RATE,256.2,2020-11-21
Age,18-24,MN,HOSPITALIZED_COUNT,123,2020-11-21
Age,18-24,MN,HOSPITALIZED_RATE,84.45,2020-11-21
Age,18-24,QN,HOSPITALIZED_COUNT,335,2020-11-21
Age,18-24,QN,HOSPITALIZED_RATE,194.57,2020-11-21
Age,18-24,SI,HOSPITALIZED_COUNT,58,2020-11-21
Age,18-24,SI,HOSPITALIZED_RATE,146.2,2020-11-21
Age,25-34,BK,HOSPITALIZED_COUNT,1203,2020-11-21
