group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1260,2020-12-12
Age,0-4,BK,CASE_RATE,688.8,2020-12-12
Age,0-4,BX,CASE_COUNT,864,2020-12-12
Age,0-4,BX,CASE_RATE,862.28,2020-12-12
Age,0-4,MN,CASE_COUNT,446,2020-12-12
Age,0-4,MN,CASE_RATE,585.73,2020-12-12
Age,0-4,QN,CASE_COUNT,883,2020-12-12
Age,0-4,QN,CASE_RATE,644.08,2020-12-12
Age,0-4,SI,CASE_COUNT,333,2020-12-12
Age,0-4,SI,CASE_RATE,1217.37,2020-12-12
Age,5-12,BK,CASE_COUNT,2608,2020-12-12
Age,5-12,BK,CASE_RATE,1035.02,2020-12-12
Age,5-12,BX,CASE_COUNT,1661,2020-12-12
Age,5-12,BX,CASE_RATE,1073.62,2020-12-12
Age,5-12,MN,CASE_COUNT,820,2020-12-12
Age,5-12,MN,CASE_RATE,826.62,2020-12-12
Age,5-12,QN,CASE_COUNT,1944,2020-12-12
Age,5-12,QN,CASE_RATE,992.25,2020-12-12
Age,5-12,SI,CASE_COUNT,733,2020-12-12
Age,5-12,SI,CASE_RATE,1602.01,2020-12-12
Age,13-17,BK,CASE_COUNT,2859,2020-12-12
Age,13-17,BK,CASE_RATE,2039.79,2020-12-12
Age,13-17,BX,CASE_COUNT,1545,2020-12-12
Age,13-17,BX,CASE_RATE,1677.33,2020-12-12
Age,13-17,MN,CASE_COUNT,791,2020-12-12
Age,13-17,MN,CASE_RATE,1414.65,2020-12-12
Age,13-17,QN,CASE_COUNT,2050,2020-12-12
Age,13-17,QN,CASE_RATE,1785.84,2020-12-12
Age,13-17,SI,CASE_COUNT,803,2020-12-12
Age,13-17,SI,CASE_RATE,2688.68,2020-12-12
Age,18-24,BK,CASE_COUNT,7467,2020-12-12
Age,18-24,BK,CASE_RATE,3592.88,2020-12-12
Age,18-24,BX,CASE_COUNT,4657,2020-12-12
Age,18-24,BX,CASE_RATE,3342.1,2020-12-12
Age,18-24,MN,CASE_COUNT,3466,2020-12-12
Age,18-24,MN,CASE_RATE,2379.69,2020-12-12
Age,18-24,QN,CASE_COUNT,6528,2020-12-12
Age,18-24,QN,CASE_RATE,3791.42,2020-12-12
Age,18-24,SI,CASE_COUNT,2328,2020-12-12
Age,18-24,SI,CASE_RATE,5868.11,2020-12-12
Age,25-34,BK,CASE_COUNT,16339,2020-12-12
Age,25-34,BK,CASE_RATE,3476.08,2020-12-12
Age,25-34,BX,CASE_COUNT,11412,2020-12-12
Age,25-34,BX,CASE_RATE,5018.84,2020-12-12
Age,25-34,MN,CASE_COUNT,9619,2020-12-12
Age,25-34,MN,CASE_RATE,2658.07,2020-12-12
Age,25-34,QN,CASE_COUNT,16162,2020-12-12
Age,25-34,QN,CASE_RATE,4493.48,2020-12-12
Age,25-34,SI,CASE_COUNT,4289,2020-12-12
Age,25-34,SI,CASE_RATE,6627.11,2020-12-12
Age,35-44,BK,CASE_COUNT,14217,2020-12-12
Age,35-44,BK,CASE_RATE,3971.38,2020-12-12
Age,35-44,BX,CASE_COUNT,10700,2020-12-12
Age,35-44,BX,CASE_RATE,5964.53,2020-12-12
Age,35-44,MN,CASE_COUNT,6686,2020-12-12
Age,35-44,MN,CASE_RATE,2855.35,2020-12-12
Age,35-44,QN,CASE_COUNT,15676,2020-12-12
Age,35-44,QN,CASE_RATE,5119.61,2020-12-12
Age,35-44,SI,CASE_COUNT,3934,2020-12-12
Age,35-44,SI,CASE_RATE,6648.19,2020-12-12
Age,45-54,BK,CASE_COUNT,13697,2020-12-12
Age,45-54,BK,CASE_RATE,4637.3,2020-12-12
Age,45-54,BX,CASE_COUNT,11713,2020-12-12
Age,45-54,BX,CASE_RATE,6740.71,2020-12-12
Age,45-54,MN,CASE_COUNT,6302,2020-12-12
Age,45-54,MN,CASE_RATE,3222.16,2020-12-12
Age,45-54,QN,CASE_COUNT,16641,2020-12-12
Age,45-54,QN,CASE_RATE,5561.81,2020-12-12
Age,45-54,SI,CASE_COUNT,4186,2020-12-12
Age,45-54,SI,CASE_RATE,6523.09,2020-12-12
Age,55-64,BK,CASE_COUNT,14525,2020-12-12
Age,55-64,BK,CASE_RATE,5083.38,2020-12-12
Age,55-64,BX,CASE_COUNT,11524,2020-12-12
Age,55-64,BX,CASE_RATE,7090.17,2020-12-12
Age,55-64,MN,CASE_COUNT,6524,2020-12-12
Age,55-64,MN,CASE_RATE,3544.52,2020-12-12
Age,55-64,QN,CASE_COUNT,16321,2020-12-12
Age,55-64,QN,CASE_RATE,5431.86,2020-12-12
Age,55-64,SI,CASE_COUNT,4064,2020-12-12
Age,55-64,SI,CASE_RATE,6145.47,2020-12-12
Age,65-74,BK,CASE_COUNT,10564,2020-12-12
Age,65-74,BK,CASE_RATE,5024.66,2020-12-12
Age,65-74,BX,CASE_COUNT,6929,2020-12-12
Age,65-74,BX,CASE_RATE,6617.77,2020-12-12
Age,65-74,MN,CASE_COUNT,4750,2020-12-12
Age,65-74,MN,CASE_RATE,3181.28,2020-12-12
Age,65-74,QN,CASE_COUNT,9634,2020-12-12
Age,65-74,QN,CASE_RATE,4634.43,2020-12-12
Age,65-74,SI,CASE_COUNT,2214,2020-12-12
Age,65-74,SI,CASE_RATE,4745.07,2020-12-12
Age,75+,BK,CASE_COUNT,8803,2020-12-12
Age,75+,BK,CASE_RATE,5584.21,2020-12-12
Age,75+,BX,CASE_COUNT,5899,2020-12-12
Age,75+,BX,CASE_RATE,7017.36,2020-12-12
Age,75+,MN,CASE_COUNT,5152,2020-12-12
Age,75+,MN,CASE_RATE,4062.77,2020-12-12
Age,75+,QN,CASE_COUNT,8225,2020-12-12
Age,75+,QN,CASE_RATE,5126.08,2020-12-12
Age,75+,SI,CASE_COUNT,1942,2020-12-12
Age,75+,SI,CASE_RATE,5949.39,2020-12-12
Age,0-17,BK,DEATH_COUNT,6,2020-12-12
Age,0-17,BK,DEATH_RATE,1.04,2020-12-12
Age,0-17,BX,DEATH_COUNT,6,2020-12-12
Age,0-17,BX,DEATH_RATE,1.73,2020-12-12
Age,0-17,MN,DEATH_COUNT,1,2020-12-12
Age,0-17,MN,DEATH_RATE,0.43,2020-12-12
