group,subgroup,boro,outcome,count,day
Sex,Female,BK,CASE_COUNT,44340,2020-12-07
Sex,Female,BK,CASE_RATE,3290.03,2020-12-07
Sex,Female,BX,CASE_COUNT,33292,2020-12-07
Sex,Female,BX,CASE_RATE,4446.88,2020-12-07
Sex,Female,MN,CASE_COUNT,20715,2020-12-07
Sex,Female,MN,CASE_RATE,2416.51,2020-12-07
Sex,Female,QN,CASE_COUNT,44005,2020-12-07
Sex,Female,QN,CASE_RATE,3793.64,2020-12-07
Sex,Female,SI,CASE_COUNT,11408,2020-12-07
Sex,Female,SI,CASE_RATE,4659.88,2020-12-07
Sex,Male,BK,CASE_COUNT,43787,2020-12-07
Sex,Male,BK,CASE_RATE,3612.21,2020-12-07
Sex,Male,BX,CASE_COUNT,31334,2020-12-07
Sex,Male,BX,CASE_RATE,4679.87,2020-12-07
Sex,Male,MN,CASE_COUNT,21880,2020-12-07
Sex,Male,MN,CASE_RATE,2836.11,2020-12-07
Sex,Male,QN,CASE_COUNT,46175,2020-12-07
Sex,Male,QN,CASE_RATE,4221.18,2020-12-07
Sex,Male,SI,CASE_COUNT,11824,2020-12-07
Sex,Male,SI,CASE_RATE,5111.31,2020-12-07
Sex,Female,BK,DEATH_COUNT,2357,2020-12-07
Sex,Female,BK,DEATH_RATE,174.89,2020-12-07
Sex,Female,BX,DEATH_COUNT,1699,2020-12-07
Sex,Female,BX,DEATH_RATE,226.94,2020-12-07
Sex,Female,MN,DEATH_COUNT,1063,2020-12-07
Sex,Female,MN,DEATH_RATE,124,2020-12-07
Sex,Female,QN,DEATH_COUNT,2386,2020-12-07
Sex,Female,QN,DEATH_RATE,205.7,2020-12-07
Sex,Female,SI,DEATH_COUNT,403,2020-12-07
Sex,Female,SI,DEATH_RATE,164.62,2020-12-07
Sex,Male,BK,DEATH_COUNT,3522,2020-12-07
Sex,Male,BK,DEATH_RATE,290.55,2020-12-07
Sex,Male,BX,DEATH_COUNT,2399,2020-12-07
Sex,Male,BX,DEATH_RATE,358.3,2020-12-07
Sex,Male,MN,DEATH_COUNT,1522,2020-12-07
Sex,Male,MN,DEATH_RATE,197.28,2020-12-07
Sex,Male,QN,DEATH_COUNT,3746,2020-12-07
Sex,Male,QN,DEATH_RATE,342.45,2020-12-07
Sex,Male,SI,DEATH_COUNT,566,2020-12-07
Sex,Male,SI,DEATH_RATE,244.67,2020-12-07
Sex,Female,BK,HOSPITALIZED_COUNT,8248,2020-12-07
Sex,Female,BK,HOSPITALIZED_RATE,612,2020-12-07
Sex,Female,BX,HOSPITALIZED_COUNT,6280,2020-12-07
Sex,Female,BX,HOSPITALIZED_RATE,838.83,2020-12-07
Sex,Female,MN,HOSPITALIZED_COUNT,3839,2020-12-07
Sex,Female,MN,HOSPITALIZED_RATE,447.84,2020-12-07
Sex,Female,QN,HOSPITALIZED_COUNT,8129,2020-12-07
Sex,Female,QN,HOSPITALIZED_RATE,700.79,2020-12-07
Sex,Female,SI,HOSPITALIZED_COUNT,1340,2020-12-07
Sex,Female,SI,HOSPITALIZED_RATE,547.36,2020-12-07
Sex,Male,BK,HOSPITALIZED_COUNT,9681,2020-12-07
Sex,Male,BK,HOSPITALIZED_RATE,798.63,2020-12-07
Sex,Male,BX,HOSPITALIZED_COUNT,7383,2020-12-07
Sex,Male,BX,HOSPITALIZED_RATE,1102.68,2020-12-07
Sex,Male,MN,HOSPITALIZED_COUNT,5001,2020-12-07
Sex,Male,MN,HOSPITALIZED_RATE,648.24,2020-12-07
Sex,Male,QN,HOSPITALIZED_COUNT,11025,2020-12-07
Sex,Male,QN,HOSPITALIZED_RATE,1007.87,2020-12-07
Sex,Male,SI,HOSPITALIZED_COUNT,1694,2020-12-07
Sex,Male,SI,HOSPITALIZED_RATE,732.29,2020-12-07
