group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1155,2020-12-08
Age,0-4,BK,CASE_RATE,631.4,2020-12-08
Age,0-4,BX,CASE_COUNT,798,2020-12-08
Age,0-4,BX,CASE_RATE,796.42,2020-12-08
Age,0-4,MN,CASE_COUNT,401,2020-12-08
Age,0-4,MN,CASE_RATE,526.63,2020-12-08
Age,0-4,QN,CASE_COUNT,823,2020-12-08
Age,0-4,QN,CASE_RATE,600.31,2020-12-08
Age,0-4,SI,CASE_COUNT,296,2020-12-08
Age,0-4,SI,CASE_RATE,1082.11,2020-12-08
Age,5-12,BK,CASE_COUNT,2369,2020-12-08
Age,5-12,BK,CASE_RATE,940.17,2020-12-08
Age,5-12,BX,CASE_COUNT,1547,2020-12-08
Age,5-12,BX,CASE_RATE,999.93,2020-12-08
Age,5-12,MN,CASE_COUNT,742,2020-12-08
Age,5-12,MN,CASE_RATE,747.99,2020-12-08
Age,5-12,QN,CASE_COUNT,1746,2020-12-08
Age,5-12,QN,CASE_RATE,891.19,2020-12-08
Age,5-12,SI,CASE_COUNT,659,2020-12-08
Age,5-12,SI,CASE_RATE,1440.28,2020-12-08
Age,13-17,BK,CASE_COUNT,2689,2020-12-08
Age,13-17,BK,CASE_RATE,1918.5,2020-12-08
Age,13-17,BX,CASE_COUNT,1465,2020-12-08
Age,13-17,BX,CASE_RATE,1590.48,2020-12-08
Age,13-17,MN,CASE_COUNT,742,2020-12-08
Age,13-17,MN,CASE_RATE,1327.01,2020-12-08
Age,13-17,QN,CASE_COUNT,1915,2020-12-08
Age,13-17,QN,CASE_RATE,1668.23,2020-12-08
Age,13-17,SI,CASE_COUNT,746,2020-12-08
Age,13-17,SI,CASE_RATE,2497.82,2020-12-08
Age,18-24,BK,CASE_COUNT,7149,2020-12-08
Age,18-24,BK,CASE_RATE,3439.87,2020-12-08
Age,18-24,BX,CASE_COUNT,4491,2020-12-08
Age,18-24,BX,CASE_RATE,3222.97,2020-12-08
Age,18-24,MN,CASE_COUNT,3288,2020-12-08
Age,18-24,MN,CASE_RATE,2257.48,2020-12-08
Age,18-24,QN,CASE_COUNT,6234,2020-12-08
Age,18-24,QN,CASE_RATE,3620.67,2020-12-08
Age,18-24,SI,CASE_COUNT,2208,2020-12-08
Age,18-24,SI,CASE_RATE,5565.63,2020-12-08
Age,25-34,BK,CASE_COUNT,15597,2020-12-08
Age,25-34,BK,CASE_RATE,3318.22,2020-12-08
Age,25-34,BX,CASE_COUNT,11060,2020-12-08
Age,25-34,BX,CASE_RATE,4864.04,2020-12-08
Age,25-34,MN,CASE_COUNT,9199,2020-12-08
Age,25-34,MN,CASE_RATE,2542.01,2020-12-08
Age,25-34,QN,CASE_COUNT,15541,2020-12-08
Age,25-34,QN,CASE_RATE,4320.82,2020-12-08
Age,25-34,SI,CASE_COUNT,4092,2020-12-08
Age,25-34,SI,CASE_RATE,6322.72,2020-12-08
Age,35-44,BK,CASE_COUNT,13708,2020-12-08
Age,35-44,BK,CASE_RATE,3829.2,2020-12-08
Age,35-44,BX,CASE_COUNT,10431,2020-12-08
Age,35-44,BX,CASE_RATE,5814.58,2020-12-08
Age,35-44,MN,CASE_COUNT,6451,2020-12-08
Age,35-44,MN,CASE_RATE,2754.99,2020-12-08
Age,35-44,QN,CASE_COUNT,15128,2020-12-08
Age,35-44,QN,CASE_RATE,4940.64,2020-12-08
Age,35-44,SI,CASE_COUNT,3771,2020-12-08
Age,35-44,SI,CASE_RATE,6372.73,2020-12-08
Age,45-54,BK,CASE_COUNT,13298,2020-12-08
Age,45-54,BK,CASE_RATE,4502.21,2020-12-08
Age,45-54,BX,CASE_COUNT,11473,2020-12-08
Age,45-54,BX,CASE_RATE,6602.6,2020-12-08
Age,45-54,MN,CASE_COUNT,6098,2020-12-08
Age,45-54,MN,CASE_RATE,3117.86,2020-12-08
Age,45-54,QN,CASE_COUNT,16154,2020-12-08
Age,45-54,QN,CASE_RATE,5399.05,2020-12-08
Age,45-54,SI,CASE_COUNT,4004,2020-12-08
Age,45-54,SI,CASE_RATE,6239.48,2020-12-08
Age,55-64,BK,CASE_COUNT,14121,2020-12-08
Age,55-64,BK,CASE_RATE,4941.99,2020-12-08
Age,55-64,BX,CASE_COUNT,11297,2020-12-08
Age,55-64,BX,CASE_RATE,6950.5,2020-12-08
Age,55-64,MN,CASE_COUNT,6340,2020-12-08
Age,55-64,MN,CASE_RATE,3444.55,2020-12-08
Age,55-64,QN,CASE_COUNT,15883,2020-12-08
Age,55-64,QN,CASE_RATE,5286.09,2020-12-08
Age,55-64,SI,CASE_COUNT,3912,2020-12-08
Age,55-64,SI,CASE_RATE,5915.62,2020-12-08
Age,65-74,BK,CASE_COUNT,10300,2020-12-08
Age,65-74,BK,CASE_RATE,4899.09,2020-12-08
Age,65-74,BX,CASE_COUNT,6808,2020-12-08
Age,65-74,BX,CASE_RATE,6502.2,2020-12-08
Age,65-74,MN,CASE_COUNT,4626,2020-12-08
Age,65-74,MN,CASE_RATE,3098.23,2020-12-08
Age,65-74,QN,CASE_COUNT,9365,2020-12-08
Age,65-74,QN,CASE_RATE,4505.02,2020-12-08
Age,65-74,SI,CASE_COUNT,2122,2020-12-08
Age,65-74,SI,CASE_RATE,4547.89,2020-12-08
Age,75+,BK,CASE_COUNT,8658,2020-12-08
Age,75+,BK,CASE_RATE,5492.23,2020-12-08
Age,75+,BX,CASE_COUNT,5798,2020-12-08
Age,75+,BX,CASE_RATE,6897.21,2020-12-08
Age,75+,MN,CASE_COUNT,5063,2020-12-08
Age,75+,MN,CASE_RATE,3992.59,2020-12-08
Age,75+,QN,CASE_COUNT,8110,2020-12-08
Age,75+,QN,CASE_RATE,5054.41,2020-12-08
Age,75+,SI,CASE_COUNT,1866,2020-12-08
Age,75+,SI,CASE_RATE,5716.56,2020-12-08
Age,0-17,BK,DEATH_COUNT,6,2020-12-08
Age,0-17,BK,DEATH_RATE,1.04,2020-12-08
Age,0-17,BX,DEATH_COUNT,6,2020-12-08
Age,0-17,BX,DEATH_RATE,1.73,2020-12-08
Age,0-17,MN,DEATH_COUNT,1,2020-12-08
Age,0-17,MN,DEATH_RATE,0.43,2020-12-08
Age,0-17,QN,DEATH_COUNT,3,2020-12-08
Age,0-17,QN,DEATH_RATE,0.67,2020-12-08
Age,0-17,SI,DEATH_COUNT,0,2020-12-08
Age,0-17,SI,DEATH_RATE,0,2020-12-08
Age,18-24,BK,DEATH_COUNT,14,2020-12-08
Age,18-24,BK,DEATH_RATE,6.74,2020-12-08
Age,18-24,BX,DEATH_COUNT,7,2020-12-08
Age,18-24,BX,DEATH_RATE,5.02,2020-12-08
Age,18-24,MN,DEATH_COUNT,4,2020-12-08
Age,18-24,MN,DEATH_RATE,2.75,2020-12-08
Age,18-24,QN,DEATH_COUNT,7,2020-12-08
Age,18-24,QN,DEATH_RATE,4.07,2020-12-08
Age,18-24,SI,DEATH_COUNT,3,2020-12-08
Age,18-24,SI,DEATH_RATE,7.56,2020-12-08
Age,25-34,BK,DEATH_COUNT,65,2020-12-08
Age,25-34,BK,DEATH_RATE,13.83,2020-12-08
Age,25-34,BX,DEATH_COUNT,51,2020-12-08
Age,25-34,BX,DEATH_RATE,22.43,2020-12-08
Age,25-34,MN,DEATH_COUNT,14,2020-12-08
Age,25-34,MN,DEATH_RATE,3.87,2020-12-08
Age,25-34,QN,DEATH_COUNT,54,2020-12-08
Age,25-34,QN,DEATH_RATE,15.01,2020-12-08
Age,25-34,SI,DEATH_COUNT,8,2020-12-08
Age,25-34,SI,DEATH_RATE,12.36,2020-12-08
Age,35-44,BK,DEATH_COUNT,140,2020-12-08
Age,35-44,BK,DEATH_RATE,39.11,2020-12-08
Age,35-44,BX,DEATH_COUNT,121,2020-12-08
Age,35-44,BX,DEATH_RATE,67.45,2020-12-08
Age,35-44,MN,DEATH_COUNT,45,2020-12-08
Age,35-44,MN,DEATH_RATE,19.22,2020-12-08
Age,35-44,QN,DEATH_COUNT,199,2020-12-08
Age,35-44,QN,DEATH_RATE,64.99,2020-12-08
Age,35-44,SI,DEATH_COUNT,20,2020-12-08
Age,35-44,SI,DEATH_RATE,33.8,2020-12-08
Age,45-54,BK,DEATH_COUNT,396,2020-12-08
Age,45-54,BK,DEATH_RATE,134.07,2020-12-08
Age,45-54,BX,DEATH_COUNT,293,2020-12-08
Age,45-54,BX,DEATH_RATE,168.62,2020-12-08
Age,45-54,MN,DEATH_COUNT,109,2020-12-08
Age,45-54,MN,DEATH_RATE,55.73,2020-12-08
Age,45-54,QN,DEATH_COUNT,449,2020-12-08
Age,45-54,QN,DEATH_RATE,150.07,2020-12-08
Age,45-54,SI,DEATH_COUNT,63,2020-12-08
Age,45-54,SI,DEATH_RATE,98.17,2020-12-08
Age,55-64,BK,DEATH_COUNT,919,2020-12-08
Age,55-64,BK,DEATH_RATE,321.63,2020-12-08
Age,55-64,BX,DEATH_COUNT,699,2020-12-08
Age,55-64,BX,DEATH_RATE,430.06,2020-12-08
Age,55-64,MN,DEATH_COUNT,290,2020-12-08
Age,55-64,MN,DEATH_RATE,157.56,2020-12-08
Age,55-64,QN,DEATH_COUNT,1052,2020-12-08
Age,55-64,QN,DEATH_RATE,350.12,2020-12-08
Age,55-64,SI,DEATH_COUNT,130,2020-12-08
Age,55-64,SI,DEATH_RATE,196.58,2020-12-08
Age,65-74,BK,DEATH_COUNT,1500,2020-12-08
Age,65-74,BK,DEATH_RATE,713.46,2020-12-08
Age,65-74,BX,DEATH_COUNT,1051,2020-12-08
Age,65-74,BX,DEATH_RATE,1003.79,2020-12-08
Age,65-74,MN,DEATH_COUNT,582,2020-12-08
Age,65-74,MN,DEATH_RATE,389.79,2020-12-08
Age,65-74,QN,DEATH_COUNT,1502,2020-12-08
Age,65-74,QN,DEATH_RATE,722.54,2020-12-08
Age,65-74,SI,DEATH_COUNT,216,2020-12-08
Age,65-74,SI,DEATH_RATE,462.93,2020-12-08
Age,75+,BK,DEATH_COUNT,2847,2020-12-08
Age,75+,BK,DEATH_RATE,1806,2020-12-08
Age,75+,BX,DEATH_COUNT,1875,2020-12-08
Age,75+,BX,DEATH_RATE,2230.47,2020-12-08
Age,75+,MN,DEATH_COUNT,1542,2020-12-08
Age,75+,MN,DEATH_RATE,1215.99,2020-12-08
Age,75+,QN,DEATH_COUNT,2875,2020-12-08
Age,75+,QN,DEATH_RATE,1791.79,2020-12-08
Age,75+,SI,DEATH_COUNT,533,2020-12-08
Age,75+,SI,DEATH_RATE,1632.87,2020-12-08
Age,0-4,BK,HOSPITALIZED_COUNT,121,2020-12-08
Age,0-4,BK,HOSPITALIZED_RATE,66.15,2020-12-08
Age,0-4,BX,HOSPITALIZED_COUNT,92,2020-12-08
Age,0-4,BX,HOSPITALIZED_RATE,91.82,2020-12-08
Age,0-4,MN,HOSPITALIZED_COUNT,39,2020-12-08
Age,0-4,MN,HOSPITALIZED_RATE,51.22,2020-12-08
Age,0-4,QN,HOSPITALIZED_COUNT,76,2020-12-08
Age,0-4,QN,HOSPITALIZED_RATE,55.44,2020-12-08
Age,0-4,SI,HOSPITALIZED_COUNT,18,2020-12-08
Age,0-4,SI,HOSPITALIZED_RATE,65.8,2020-12-08
Age,5-12,BK,HOSPITALIZED_COUNT,76,2020-12-08
Age,5-12,BK,HOSPITALIZED_RATE,30.16,2020-12-08
Age,5-12,BX,HOSPITALIZED_COUNT,44,2020-12-08
Age,5-12,BX,HOSPITALIZED_RATE,28.44,2020-12-08
Age,5-12,MN,HOSPITALIZED_COUNT,20,2020-12-08
Age,5-12,MN,HOSPITALIZED_RATE,20.16,2020-12-08
Age,5-12,QN,HOSPITALIZED_COUNT,42,2020-12-08
Age,5-12,QN,HOSPITALIZED_RATE,21.44,2020-12-08
Age,5-12,SI,HOSPITALIZED_COUNT,6,2020-12-08
Age,5-12,SI,HOSPITALIZED_RATE,13.11,2020-12-08
Age,13-17,BK,HOSPITALIZED_COUNT,83,2020-12-08
Age,13-17,BK,HOSPITALIZED_RATE,59.22,2020-12-08
Age,13-17,BX,HOSPITALIZED_COUNT,78,2020-12-08
Age,13-17,BX,HOSPITALIZED_RATE,84.68,2020-12-08
Age,13-17,MN,HOSPITALIZED_COUNT,29,2020-12-08
Age,13-17,MN,HOSPITALIZED_RATE,51.86,2020-12-08
Age,13-17,QN,HOSPITALIZED_COUNT,68,2020-12-08
Age,13-17,QN,HOSPITALIZED_RATE,59.24,2020-12-08
Age,13-17,SI,HOSPITALIZED_COUNT,15,2020-12-08
Age,13-17,SI,HOSPITALIZED_RATE,50.22,2020-12-08
Age,18-24,BK,HOSPITALIZED_COUNT,478,2020-12-08
