group,subgroup,boro,outcome,count,day
Sex,Female,BK,CASE_COUNT,39472,2020-11-20
Sex,Female,BK,CASE_RATE,2928.82,2020-11-20
Sex,Female,BX,CASE_COUNT,30135,2020-11-20
Sex,Female,BX,CASE_RATE,4025.2,2020-11-20
Sex,Female,MN,CASE_COUNT,17836,2020-11-20
Sex,Female,MN,CASE_RATE,2080.66,2020-11-20
Sex,Female,QN,CASE_COUNT,39502,2020-11-20
Sex,Female,QN,CASE_RATE,3405.44,2020-11-20
Sex,Female,SI,CASE_COUNT,9256,2020-11-20
Sex,Female,SI,CASE_RATE,3780.84,2020-11-20
Sex,Male,BK,CASE_COUNT,39554,2020-11-20
Sex,Male,BK,CASE_RATE,3263.01,2020-11-20
Sex,Male,BX,CASE_COUNT,28633,2020-11-20
Sex,Male,BX,CASE_RATE,4276.47,2020-11-20
Sex,Male,MN,CASE_COUNT,19281,2020-11-20
Sex,Male,MN,CASE_RATE,2499.23,2020-11-20
Sex,Male,QN,CASE_COUNT,41838,2020-11-20
Sex,Male,QN,CASE_RATE,3824.7,2020-11-20
Sex,Male,SI,CASE_COUNT,9832,2020-11-20
Sex,Male,SI,CASE_RATE,4250.21,2020-11-20
Sex,Female,BK,DEATH_COUNT,2334,2020-11-20
Sex,Female,BK,DEATH_RATE,173.18,2020-11-20
Sex,Female,BX,DEATH_COUNT,1699,2020-11-20
Sex,Female,BX,DEATH_RATE,226.94,2020-11-20
Sex,Female,MN,DEATH_COUNT,1054,2020-11-20
Sex,Female,MN,DEATH_RATE,122.95,2020-11-20
Sex,Female,QN,DEATH_COUNT,2371,2020-11-20
Sex,Female,QN,DEATH_RATE,204.4,2020-11-20
Sex,Female,SI,DEATH_COUNT,387,2020-11-20
Sex,Female,SI,DEATH_RATE,158.08,2020-11-20
Sex,Male,BK,DEATH_COUNT,3487,2020-11-20
Sex,Male,BK,DEATH_RATE,287.66,2020-11-20
Sex,Male,BX,DEATH_COUNT,2395,2020-11-20
Sex,Male,BX,DEATH_RATE,357.7,2020-11-20
Sex,Male,MN,DEATH_COUNT,1512,2020-11-20
Sex,Male,MN,DEATH_RATE,195.99,2020-11-20
Sex,Male,QN,DEATH_COUNT,3726,2020-11-20
Sex,Male,QN,DEATH_RATE,340.62,2020-11-20
Sex,Male,SI,DEATH_COUNT,543,2020-11-20
Sex,Male,SI,DEATH_RATE,234.73,2020-11-20
Sex,Female,BK,HOSPITALIZED_COUNT,7939,2020-11-20
Sex,Female,BK,HOSPITALIZED_RATE,589.07,2020-11-20
Sex,Female,BX,HOSPITALIZED_COUNT,6056,2020-11-20
Sex,Female,BX,HOSPITALIZED_RATE,808.91,2020-11-20
Sex,Female,MN,HOSPITALIZED_COUNT,3704,2020-11-20
Sex,Female,MN,HOSPITALIZED_RATE,432.09,2020-11-20
Sex,Female,QN,HOSPITALIZED_COUNT,7863,2020-11-20
Sex,Female,QN,HOSPITALIZED_RATE,677.86,2020-11-20
Sex,Female,SI,HOSPITALIZED_COUNT,1179,2020-11-20
Sex,Female,SI,HOSPITALIZED_RATE,481.59,2020-11-20
Sex,Male,BK,HOSPITALIZED_COUNT,9404,2020-11-20
Sex,Male,BK,HOSPITALIZED_RATE,775.78,2020-11-20
Sex,Male,BX,HOSPITALIZED_COUNT,7148,2020-11-20
Sex,Male,BX,HOSPITALIZED_RATE,1067.59,2020-11-20
Sex,Male,MN,HOSPITALIZED_COUNT,4857,2020-11-20
Sex,Male,MN,HOSPITALIZED_RATE,629.57,2020-11-20
Sex,Male,QN,HOSPITALIZED_COUNT,10654,2020-11-20
Sex,Male,QN,HOSPITALIZED_RATE,973.96,2020-11-20
Sex,Male,SI,HOSPITALIZED_COUNT,1535,2020-11-20
Sex,Male,SI,HOSPITALIZED_RATE,663.55,2020-11-20
