group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1460,2020-12-20
Age,0-4,BK,CASE_RATE,798.14,2020-12-20
Age,0-4,BX,CASE_COUNT,960,2020-12-20
Age,0-4,BX,CASE_RATE,958.09,2020-12-20
Age,0-4,MN,CASE_COUNT,524,2020-12-20
Age,0-4,MN,CASE_RATE,688.17,2020-12-20
Age,0-4,QN,CASE_COUNT,1060,2020-12-20
Age,0-4,QN,CASE_RATE,773.19,2020-12-20
Age,0-4,SI,CASE_COUNT,400,2020-12-20
Age,0-4,SI,CASE_RATE,1462.31,2020-12-20
Age,5-12,BK,CASE_COUNT,3041,2020-12-20
Age,5-12,BK,CASE_RATE,1206.86,2020-12-20
Age,5-12,BX,CASE_COUNT,1899,2020-12-20
Age,5-12,BX,CASE_RATE,1227.45,2020-12-20
Age,5-12,MN,CASE_COUNT,945,2020-12-20
Age,5-12,MN,CASE_RATE,952.63,2020-12-20
Age,5-12,QN,CASE_COUNT,2328,2020-12-20
Age,5-12,QN,CASE_RATE,1188.25,2020-12-20
Age,5-12,SI,CASE_COUNT,877,2020-12-20
Age,5-12,SI,CASE_RATE,1916.73,2020-12-20
Age,13-17,BK,CASE_COUNT,3127,2020-12-20
Age,13-17,BK,CASE_RATE,2230.99,2020-12-20
Age,13-17,BX,CASE_COUNT,1698,2020-12-20
Age,13-17,BX,CASE_RATE,1843.44,2020-12-20
Age,13-17,MN,CASE_COUNT,903,2020-12-20
Age,13-17,MN,CASE_RATE,1614.95,2020-12-20
Age,13-17,QN,CASE_COUNT,2304,2020-12-20
Age,13-17,QN,CASE_RATE,2007.11,2020-12-20
Age,13-17,SI,CASE_COUNT,915,2020-12-20
Age,13-17,SI,CASE_RATE,3063.68,2020-12-20
Age,18-24,BK,CASE_COUNT,8105,2020-12-20
Age,18-24,BK,CASE_RATE,3899.86,2020-12-20
Age,18-24,BX,CASE_COUNT,5002,2020-12-20
Age,18-24,BX,CASE_RATE,3589.69,2020-12-20
Age,18-24,MN,CASE_COUNT,3823,2020-12-20
Age,18-24,MN,CASE_RATE,2624.8,2020-12-20
Age,18-24,QN,CASE_COUNT,7109,2020-12-20
Age,18-24,QN,CASE_RATE,4128.86,2020-12-20
Age,18-24,SI,CASE_COUNT,2567,2020-12-20
Age,18-24,SI,CASE_RATE,6470.55,2020-12-20
Age,25-34,BK,CASE_COUNT,17622,2020-12-20
Age,25-34,BK,CASE_RATE,3749.03,2020-12-20
Age,25-34,BX,CASE_COUNT,12118,2020-12-20
Age,25-34,BX,CASE_RATE,5329.33,2020-12-20
Age,25-34,MN,CASE_COUNT,10434,2020-12-20
Age,25-34,MN,CASE_RATE,2883.28,2020-12-20
Age,25-34,QN,CASE_COUNT,17345,2020-12-20
Age,25-34,QN,CASE_RATE,4822.38,2020-12-20
Age,25-34,SI,CASE_COUNT,4643,2020-12-20
Age,25-34,SI,CASE_RATE,7174.09,2020-12-20
Age,35-44,BK,CASE_COUNT,15296,2020-12-20
Age,35-44,BK,CASE_RATE,4272.79,2020-12-20
Age,35-44,BX,CASE_COUNT,11274,2020-12-20
Age,35-44,BX,CASE_RATE,6284.49,2020-12-20
Age,35-44,MN,CASE_COUNT,7168,2020-12-20
Age,35-44,MN,CASE_RATE,3061.19,2020-12-20
Age,35-44,QN,CASE_COUNT,16771,2020-12-20
Age,35-44,QN,CASE_RATE,5477.23,2020-12-20
Age,35-44,SI,CASE_COUNT,4284,2020-12-20
Age,35-44,SI,CASE_RATE,7239.67,2020-12-20
Age,45-54,BK,CASE_COUNT,14545,2020-12-20
Age,45-54,BK,CASE_RATE,4924.4,2020-12-20
Age,45-54,BX,CASE_COUNT,12286,2020-12-20
Age,45-54,BX,CASE_RATE,7070.47,2020-12-20
Age,45-54,MN,CASE_COUNT,6699,2020-12-20
Age,45-54,MN,CASE_RATE,3425.14,2020-12-20
Age,45-54,QN,CASE_COUNT,17651,2020-12-20
Age,45-54,QN,CASE_RATE,5899.38,2020-12-20
Age,45-54,SI,CASE_COUNT,4518,2020-12-20
Age,45-54,SI,CASE_RATE,7040.45,2020-12-20
