group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_COUNT,806,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_RATE,243.29,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BX,HOSPITALIZED_COUNT,327,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BX,HOSPITALIZED_RATE,520.5,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,MN,HOSPITALIZED_COUNT,418,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,MN,HOSPITALIZED_RATE,186.19,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,QN,HOSPITALIZED_COUNT,2335,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,QN,HOSPITALIZED_RATE,330.48,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,SI,HOSPITALIZED_COUNT,130,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,SI,HOSPITALIZED_RATE,224.14,2020-11-14
Race/ethnicity,Black/African-American,BK,HOSPITALIZED_COUNT,5985,2020-11-14
Race/ethnicity,Black/African-American,BK,HOSPITALIZED_RATE,665.44,2020-11-14
Race/ethnicity,Black/African-American,BX,HOSPITALIZED_COUNT,4280,2020-11-14
Race/ethnicity,Black/African-American,BX,HOSPITALIZED_RATE,953.56,2020-11-14
Race/ethnicity,Black/African-American,MN,HOSPITALIZED_COUNT,1894,2020-11-14
Race/ethnicity,Black/African-American,MN,HOSPITALIZED_RATE,752.84,2020-11-14
Race/ethnicity,Black/African-American,QN,HOSPITALIZED_COUNT,3331,2020-11-14
Race/ethnicity,Black/African-American,QN,HOSPITALIZED_RATE,677.83,2020-11-14
Race/ethnicity,Black/African-American,SI,HOSPITALIZED_COUNT,378,2020-11-14
Race/ethnicity,Black/African-American,SI,HOSPITALIZED_RATE,864.25,2020-11-14
Race/ethnicity,Hispanic/Latino,BK,HOSPITALIZED_COUNT,2902,2020-11-14
Race/ethnicity,Hispanic/Latino,BK,HOSPITALIZED_RATE,634.43,2020-11-14
Race/ethnicity,Hispanic/Latino,BX,HOSPITALIZED_COUNT,5699,2020-11-14
Race/ethnicity,Hispanic/Latino,BX,HOSPITALIZED_RATE,768.62,2020-11-14
Race/ethnicity,Hispanic/Latino,MN,HOSPITALIZED_COUNT,2727,2020-11-14
Race/ethnicity,Hispanic/Latino,MN,HOSPITALIZED_RATE,568.85,2020-11-14
Race/ethnicity,Hispanic/Latino,QN,HOSPITALIZED_COUNT,5799,2020-11-14
Race/ethnicity,Hispanic/Latino,QN,HOSPITALIZED_RATE,931.7,2020-11-14
Race/ethnicity,Hispanic/Latino,SI,HOSPITALIZED_COUNT,487,2020-11-14
Race/ethnicity,Hispanic/Latino,SI,HOSPITALIZED_RATE,664.89,2020-11-14
Race/ethnicity,White,BK,HOSPITALIZED_COUNT,4801,2020-11-14
Race/ethnicity,White,BK,HOSPITALIZED_RATE,457.75,2020-11-14
Race/ethnicity,White,BX,HOSPITALIZED_COUNT,1157,2020-11-14
Race/ethnicity,White,BX,HOSPITALIZED_RATE,566.6,2020-11-14
Race/ethnicity,White,MN,HOSPITALIZED_COUNT,1794,2020-11-14
Race/ethnicity,White,MN,HOSPITALIZED_RATE,176.92,2020-11-14
Race/ethnicity,White,QN,HOSPITALIZED_COUNT,3408,2020-11-14
Race/ethnicity,White,QN,HOSPITALIZED_RATE,385.42,2020-11-14
Race/ethnicity,White,SI,HOSPITALIZED_COUNT,1431,2020-11-14
Race/ethnicity,White,SI,HOSPITALIZED_RATE,359.67,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,2746,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,812.23,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1104,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,1789.1,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1341,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,583.57,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,7091,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1075.33,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,548,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,985.44,2020-11-14
Race/ethnicity,Black/African-American,BK,CASE_COUNT,14090,2020-11-14
Race/ethnicity,Black/African-American,BK,CASE_RATE,1680.23,2020-11-14
Race/ethnicity,Black/African-American,BX,CASE_COUNT,11900,2020-11-14
Race/ethnicity,Black/African-American,BX,CASE_RATE,2723.41,2020-11-14
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4155,2020-11-14
Race/ethnicity,Black/African-American,MN,CASE_RATE,1770.97,2020-11-14
Race/ethnicity,Black/African-American,QN,CASE_COUNT,8874,2020-11-14
Race/ethnicity,Black/African-American,QN,CASE_RATE,1959.8,2020-11-14
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1184,2020-11-14
Race/ethnicity,Black/African-American,SI,CASE_RATE,2632.12,2020-11-14
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,8001,2020-11-14
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,1688.43,2020-11-14
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,21981,2020-11-14
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,2839.27,2020-11-14
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,7565,2020-11-14
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,1676.11,2020-11-14
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,15824,2020-11-14
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2484.1,2020-11-14
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,1800,2020-11-14
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,2185.73,2020-11-14
Race/ethnicity,White,BK,CASE_COUNT,16373,2020-11-14
Race/ethnicity,White,BK,CASE_RATE,1689.09,2020-11-14
Race/ethnicity,White,BX,CASE_COUNT,3671,2020-11-14
Race/ethnicity,White,BX,CASE_RATE,2479.3,2020-11-14
Race/ethnicity,White,MN,CASE_COUNT,7600,2020-11-14
Race/ethnicity,White,MN,CASE_RATE,849.21,2020-11-14
Race/ethnicity,White,QN,CASE_COUNT,10368,2020-11-14
Race/ethnicity,White,QN,CASE_RATE,1590.89,2020-11-14
Race/ethnicity,White,SI,CASE_COUNT,6804,2020-11-14
Race/ethnicity,White,SI,CASE_RATE,2220.25,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,305,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,98.77,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,91,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,152.44,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,156,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,67.62,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,841,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,122.48,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,59,2020-11-14
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,109.11,2020-11-14
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2159,2020-11-14
Race/ethnicity,Black/African-American,BK,DEATH_RATE,233.24,2020-11-14
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1332,2020-11-14
Race/ethnicity,Black/African-American,BX,DEATH_RATE,298.63,2020-11-14
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,590,2020-11-14
