group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1499,2020-12-22
Age,0-4,BK,CASE_RATE,819.46,2020-12-22
Age,0-4,BX,CASE_COUNT,984,2020-12-22
Age,0-4,BX,CASE_RATE,982.05,2020-12-22
Age,0-4,MN,CASE_COUNT,546,2020-12-22
Age,0-4,MN,CASE_RATE,717.06,2020-12-22
Age,0-4,QN,CASE_COUNT,1091,2020-12-22
Age,0-4,QN,CASE_RATE,795.8,2020-12-22
Age,0-4,SI,CASE_COUNT,418,2020-12-22
Age,0-4,SI,CASE_RATE,1528.11,2020-12-22
Age,5-12,BK,CASE_COUNT,3127,2020-12-22
Age,5-12,BK,CASE_RATE,1240.99,2020-12-22
Age,5-12,BX,CASE_COUNT,1947,2020-12-22
Age,5-12,BX,CASE_RATE,1258.48,2020-12-22
Age,5-12,MN,CASE_COUNT,988,2020-12-22
Age,5-12,MN,CASE_RATE,995.98,2020-12-22
Age,5-12,QN,CASE_COUNT,2401,2020-12-22
Age,5-12,QN,CASE_RATE,1225.51,2020-12-22
Age,5-12,SI,CASE_COUNT,917,2020-12-22
Age,5-12,SI,CASE_RATE,2004.16,2020-12-22
Age,13-17,BK,CASE_COUNT,3188,2020-12-22
Age,13-17,BK,CASE_RATE,2274.51,2020-12-22
Age,13-17,BX,CASE_COUNT,1732,2020-12-22
Age,13-17,BX,CASE_RATE,1880.35,2020-12-22
Age,13-17,MN,CASE_COUNT,928,2020-12-22
Age,13-17,MN,CASE_RATE,1659.66,2020-12-22
Age,13-17,QN,CASE_COUNT,2372,2020-12-22
Age,13-17,QN,CASE_RATE,2066.35,2020-12-22
Age,13-17,SI,CASE_COUNT,936,2020-12-22
Age,13-17,SI,CASE_RATE,3134,2020-12-22
Age,18-24,BK,CASE_COUNT,8276,2020-12-22
Age,18-24,BK,CASE_RATE,3982.14,2020-12-22
Age,18-24,BX,CASE_COUNT,5082,2020-12-22
Age,18-24,BX,CASE_RATE,3647.1,2020-12-22
Age,18-24,MN,CASE_COUNT,3932,2020-12-22
Age,18-24,MN,CASE_RATE,2699.64,2020-12-22
Age,18-24,QN,CASE_COUNT,7238,2020-12-22
Age,18-24,QN,CASE_RATE,4203.78,2020-12-22
Age,18-24,SI,CASE_COUNT,2615,2020-12-22
Age,18-24,SI,CASE_RATE,6591.54,2020-12-22
Age,25-34,BK,CASE_COUNT,17993,2020-12-22
Age,25-34,BK,CASE_RATE,3827.96,2020-12-22
Age,25-34,BX,CASE_COUNT,12259,2020-12-22
Age,25-34,BX,CASE_RATE,5391.34,2020-12-22
Age,25-34,MN,CASE_COUNT,10684,2020-12-22
Age,25-34,MN,CASE_RATE,2952.37,2020-12-22
Age,25-34,QN,CASE_COUNT,17588,2020-12-22
Age,25-34,QN,CASE_RATE,4889.94,2020-12-22
