group,subgroup,boro,outcome,count,day
Sex,Female,BK,CASE_COUNT,48451,2020-12-17
Sex,Female,BK,CASE_RATE,3595.06,2020-12-17
Sex,Female,BX,CASE_COUNT,35847,2020-12-17
Sex,Female,BX,CASE_RATE,4788.16,2020-12-17
Sex,Female,MN,CASE_COUNT,22763,2020-12-17
Sex,Female,MN,CASE_RATE,2655.42,2020-12-17
Sex,Female,QN,CASE_COUNT,47918,2020-12-17
Sex,Female,QN,CASE_RATE,4130.97,2020-12-17
Sex,Female,SI,CASE_COUNT,12942,2020-12-17
Sex,Female,SI,CASE_RATE,5286.48,2020-12-17
Sex,Male,BK,CASE_COUNT,47487,2020-12-17
Sex,Male,BK,CASE_RATE,3917.44,2020-12-17
Sex,Male,BX,CASE_COUNT,33407,2020-12-17
Sex,Male,BX,CASE_RATE,4989.49,2020-12-17
Sex,Male,MN,CASE_COUNT,23761,2020-12-17
Sex,Male,MN,CASE_RATE,3079.93,2020-12-17
Sex,Male,QN,CASE_COUNT,49979,2020-12-17
Sex,Male,QN,CASE_RATE,4568.93,2020-12-17
Sex,Male,SI,CASE_COUNT,13206,2020-12-17
Sex,Male,SI,CASE_RATE,5708.73,2020-12-17
Sex,Female,BK,DEATH_COUNT,2384,2020-12-17
Sex,Female,BK,DEATH_RATE,176.89,2020-12-17
Sex,Female,BX,DEATH_COUNT,1710,2020-12-17
Sex,Female,BX,DEATH_RATE,228.41,2020-12-17
Sex,Female,MN,DEATH_COUNT,1079,2020-12-17
Sex,Female,MN,DEATH_RATE,125.87,2020-12-17
Sex,Female,QN,DEATH_COUNT,2406,2020-12-17
Sex,Female,QN,DEATH_RATE,207.42,2020-12-17
Sex,Female,SI,DEATH_COUNT,426,2020-12-17
Sex,Female,SI,DEATH_RATE,174.01,2020-12-17
Sex,Male,BK,DEATH_COUNT,3546,2020-12-17
Sex,Male,BK,DEATH_RATE,292.53,2020-12-17
Sex,Male,BX,DEATH_COUNT,2418,2020-12-17
Sex,Male,BX,DEATH_RATE,361.14,2020-12-17
Sex,Male,MN,DEATH_COUNT,1522,2020-12-17
Sex,Male,MN,DEATH_RATE,197.28,2020-12-17
Sex,Male,QN,DEATH_COUNT,3780,2020-12-17
Sex,Male,QN,DEATH_RATE,345.56,2020-12-17
Sex,Male,SI,DEATH_COUNT,582,2020-12-17
Sex,Male,SI,DEATH_RATE,251.59,2020-12-17
Sex,Female,BK,HOSPITALIZED_COUNT,8542,2020-12-17
Sex,Female,BK,HOSPITALIZED_RATE,633.82,2020-12-17
Sex,Female,BX,HOSPITALIZED_COUNT,6506,2020-12-17
Sex,Female,BX,HOSPITALIZED_RATE,869.02,2020-12-17
Sex,Female,MN,HOSPITALIZED_COUNT,4010,2020-12-17
Sex,Female,MN,HOSPITALIZED_RATE,467.79,2020-12-17
Sex,Female,QN,HOSPITALIZED_COUNT,8431,2020-12-17
Sex,Female,QN,HOSPITALIZED_RATE,726.83,2020-12-17
Sex,Female,SI,HOSPITALIZED_COUNT,1481,2020-12-17
Sex,Female,SI,HOSPITALIZED_RATE,604.95,2020-12-17
Sex,Male,BK,HOSPITALIZED_COUNT,10030,2020-12-17
Sex,Male,BK,HOSPITALIZED_RATE,827.43,2020-12-17
Sex,Male,BX,HOSPITALIZED_COUNT,7595,2020-12-17
Sex,Male,BX,HOSPITALIZED_RATE,1134.35,2020-12-17
Sex,Male,MN,HOSPITALIZED_COUNT,5171,2020-12-17
Sex,Male,MN,HOSPITALIZED_RATE,670.27,2020-12-17
Sex,Male,QN,HOSPITALIZED_COUNT,11401,2020-12-17
Sex,Male,QN,HOSPITALIZED_RATE,1042.24,2020-12-17
Sex,Male,SI,HOSPITALIZED_COUNT,1825,2020-12-17
Sex,Male,SI,HOSPITALIZED_RATE,788.92,2020-12-17
