group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1368,2020-12-16
Age,0-4,BK,CASE_RATE,747.84,2020-12-16
Age,0-4,BX,CASE_COUNT,911,2020-12-16
Age,0-4,BX,CASE_RATE,909.19,2020-12-16
Age,0-4,MN,CASE_COUNT,492,2020-12-16
Age,0-4,MN,CASE_RATE,646.14,2020-12-16
Age,0-4,QN,CASE_COUNT,979,2020-12-16
Age,0-4,QN,CASE_RATE,714.1,2020-12-16
Age,0-4,SI,CASE_COUNT,373,2020-12-16
Age,0-4,SI,CASE_RATE,1363.6,2020-12-16
Age,5-12,BK,CASE_COUNT,2840,2020-12-16
Age,5-12,BK,CASE_RATE,1127.09,2020-12-16
Age,5-12,BX,CASE_COUNT,1764,2020-12-16
Age,5-12,BX,CASE_RATE,1140.19,2020-12-16
Age,5-12,MN,CASE_COUNT,881,2020-12-16
Age,5-12,MN,CASE_RATE,888.12,2020-12-16
Age,5-12,QN,CASE_COUNT,2135,2020-12-16
Age,5-12,QN,CASE_RATE,1089.74,2020-12-16
Age,5-12,SI,CASE_COUNT,798,2020-12-16
Age,5-12,SI,CASE_RATE,1744.07,2020-12-16
Age,13-17,BK,CASE_COUNT,2992,2020-12-16
Age,13-17,BK,CASE_RATE,2134.68,2020-12-16
Age,13-17,BX,CASE_COUNT,1613,2020-12-16
Age,13-17,BX,CASE_RATE,1751.16,2020-12-16
Age,13-17,MN,CASE_COUNT,851,2020-12-16
Age,13-17,MN,CASE_RATE,1521.95,2020-12-16
Age,13-17,QN,CASE_COUNT,2179,2020-12-16
Age,13-17,QN,CASE_RATE,1898.22,2020-12-16
Age,13-17,SI,CASE_COUNT,866,2020-12-16
Age,13-17,SI,CASE_RATE,2899.62,2020-12-16
Age,18-24,BK,CASE_COUNT,7765,2020-12-16
Age,18-24,BK,CASE_RATE,3736.27,2020-12-16
Age,18-24,BX,CASE_COUNT,4828,2020-12-16
Age,18-24,BX,CASE_RATE,3464.82,2020-12-16
Age,18-24,MN,CASE_COUNT,3649,2020-12-16
Age,18-24,MN,CASE_RATE,2505.33,2020-12-16
Age,18-24,QN,CASE_COUNT,6810,2020-12-16
Age,18-24,QN,CASE_RATE,3955.21,2020-12-16
Age,18-24,SI,CASE_COUNT,2454,2020-12-16
Age,18-24,SI,CASE_RATE,6185.71,2020-12-16
Age,25-34,BK,CASE_COUNT,16924,2020-12-16
Age,25-34,BK,CASE_RATE,3600.54,2020-12-16
Age,25-34,BX,CASE_COUNT,11753,2020-12-16
Age,25-34,BX,CASE_RATE,5168.81,2020-12-16
Age,25-34,MN,CASE_COUNT,10015,2020-12-16
Age,25-34,MN,CASE_RATE,2767.5,2020-12-16
Age,25-34,QN,CASE_COUNT,16749,2020-12-16
Age,25-34,QN,CASE_RATE,4656.68,2020-12-16
Age,25-34,SI,CASE_COUNT,4447,2020-12-16
Age,25-34,SI,CASE_RATE,6871.24,2020-12-16
Age,35-44,BK,CASE_COUNT,14725,2020-12-16
Age,35-44,BK,CASE_RATE,4113.29,2020-12-16
Age,35-44,BX,CASE_COUNT,10996,2020-12-16
Age,35-44,BX,CASE_RATE,6129.52,2020-12-16
Age,35-44,MN,CASE_COUNT,6933,2020-12-16
Age,35-44,MN,CASE_RATE,2960.83,2020-12-16
Age,35-44,QN,CASE_COUNT,16233,2020-12-16
Age,35-44,QN,CASE_RATE,5301.52,2020-12-16
Age,35-44,SI,CASE_COUNT,4115,2020-12-16
Age,35-44,SI,CASE_RATE,6954.07,2020-12-16
Age,45-54,BK,CASE_COUNT,14070,2020-12-16
Age,45-54,BK,CASE_RATE,4763.58,2020-12-16
Age,45-54,BX,CASE_COUNT,11994,2020-12-16
Age,45-54,BX,CASE_RATE,6902.43,2020-12-16
Age,45-54,MN,CASE_COUNT,6491,2020-12-16
Age,45-54,MN,CASE_RATE,3318.8,2020-12-16
Age,45-54,QN,CASE_COUNT,17152,2020-12-16
Age,45-54,QN,CASE_RATE,5732.6,2020-12-16
Age,45-54,SI,CASE_COUNT,4344,2020-12-16
Age,45-54,SI,CASE_RATE,6769.31,2020-12-16
Age,55-64,BK,CASE_COUNT,14907,2020-12-16
Age,55-64,BK,CASE_RATE,5217.07,2020-12-16
Age,55-64,BX,CASE_COUNT,11772,2020-12-16
Age,55-64,BX,CASE_RATE,7242.75,2020-12-16
Age,55-64,MN,CASE_COUNT,6722,2020-12-16
Age,55-64,MN,CASE_RATE,3652.09,2020-12-16
Age,55-64,QN,CASE_COUNT,16770,2020-12-16
Age,55-64,QN,CASE_RATE,5581.29,2020-12-16
Age,55-64,SI,CASE_COUNT,4217,2020-12-16
Age,55-64,SI,CASE_RATE,6376.83,2020-12-16
Age,65-74,BK,CASE_COUNT,10821,2020-12-16
Age,65-74,BK,CASE_RATE,5146.9,2020-12-16
Age,65-74,BX,CASE_COUNT,7089,2020-12-16
Age,65-74,BX,CASE_RATE,6770.58,2020-12-16
Age,65-74,MN,CASE_COUNT,4869,2020-12-16
Age,65-74,MN,CASE_RATE,3260.98,2020-12-16
Age,65-74,QN,CASE_COUNT,9882,2020-12-16
Age,65-74,QN,CASE_RATE,4753.73,2020-12-16
Age,65-74,SI,CASE_COUNT,2304,2020-12-16
Age,65-74,SI,CASE_RATE,4937.95,2020-12-16
Age,75+,BK,CASE_COUNT,8959,2020-12-16
Age,75+,BK,CASE_RATE,5683.17,2020-12-16
Age,75+,BX,CASE_COUNT,6006,2020-12-16
Age,75+,BX,CASE_RATE,7144.64,2020-12-16
Age,75+,MN,CASE_COUNT,5265,2020-12-16
Age,75+,MN,CASE_RATE,4151.88,2020-12-16
Age,75+,QN,CASE_COUNT,8381,2020-12-16
Age,75+,QN,CASE_RATE,5223.3,2020-12-16
Age,75+,SI,CASE_COUNT,2014,2020-12-16
Age,75+,SI,CASE_RATE,6169.97,2020-12-16
Age,0-17,BK,DEATH_COUNT,6,2020-12-16
Age,0-17,BK,DEATH_RATE,1.04,2020-12-16
Age,0-17,BX,DEATH_COUNT,6,2020-12-16
Age,0-17,BX,DEATH_RATE,1.73,2020-12-16
Age,0-17,MN,DEATH_COUNT,1,2020-12-16
