group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,7891,2020-11-16
Sex,Female,BK,HOSPITALIZED_RATE,585.51,2020-11-16
Sex,Female,BX,HOSPITALIZED_COUNT,6014,2020-11-16
Sex,Female,BX,HOSPITALIZED_RATE,803.3,2020-11-16
Sex,Female,MN,HOSPITALIZED_COUNT,3676,2020-11-16
Sex,Female,MN,HOSPITALIZED_RATE,428.82,2020-11-16
Sex,Female,QN,HOSPITALIZED_COUNT,7819,2020-11-16
Sex,Female,QN,HOSPITALIZED_RATE,674.07,2020-11-16
Sex,Female,SI,HOSPITALIZED_COUNT,1160,2020-11-16
Sex,Female,SI,HOSPITALIZED_RATE,473.83,2020-11-16
Sex,Male,BK,HOSPITALIZED_COUNT,9358,2020-11-16
Sex,Male,BK,HOSPITALIZED_RATE,771.99,2020-11-16
Sex,Male,BX,HOSPITALIZED_COUNT,7103,2020-11-16
Sex,Male,BX,HOSPITALIZED_RATE,1060.86,2020-11-16
Sex,Male,MN,HOSPITALIZED_COUNT,4829,2020-11-16
Sex,Male,MN,HOSPITALIZED_RATE,625.94,2020-11-16
Sex,Male,QN,HOSPITALIZED_COUNT,10597,2020-11-16
Sex,Male,QN,HOSPITALIZED_RATE,968.75,2020-11-16
Sex,Male,SI,HOSPITALIZED_COUNT,1516,2020-11-16
Sex,Male,SI,HOSPITALIZED_RATE,655.34,2020-11-16
Sex,Female,BK,CASE_COUNT,38687,2020-11-16
Sex,Female,BK,CASE_RATE,2870.58,2020-11-16
Sex,Female,BX,CASE_COUNT,29588,2020-11-16
Sex,Female,BX,CASE_RATE,3952.13,2020-11-16
Sex,Female,MN,CASE_COUNT,17339,2020-11-16
Sex,Female,MN,CASE_RATE,2022.68,2020-11-16
Sex,Female,QN,CASE_COUNT,38718,2020-11-16
Sex,Female,QN,CASE_RATE,3337.85,2020-11-16
Sex,Female,SI,CASE_COUNT,8934,2020-11-16
Sex,Female,SI,CASE_RATE,3649.32,2020-11-16
Sex,Male,BK,CASE_COUNT,38871,2020-11-16
Sex,Male,BK,CASE_RATE,3206.66,2020-11-16
Sex,Male,BX,CASE_COUNT,28203,2020-11-16
Sex,Male,BX,CASE_RATE,4212.24,2020-11-16
Sex,Male,MN,CASE_COUNT,18773,2020-11-16
Sex,Male,MN,CASE_RATE,2433.38,2020-11-16
Sex,Male,QN,CASE_COUNT,41064,2020-11-16
Sex,Male,QN,CASE_RATE,3753.95,2020-11-16
Sex,Male,SI,CASE_COUNT,9519,2020-11-16
Sex,Male,SI,CASE_RATE,4114.9,2020-11-16
Sex,Female,BK,DEATH_COUNT,2323,2020-11-16
Sex,Female,BK,DEATH_RATE,172.37,2020-11-16
Sex,Female,BX,DEATH_COUNT,1698,2020-11-16
Sex,Female,BX,DEATH_RATE,226.81,2020-11-16
Sex,Female,MN,DEATH_COUNT,1051,2020-11-16
Sex,Female,MN,DEATH_RATE,122.6,2020-11-16
Sex,Female,QN,DEATH_COUNT,2367,2020-11-16
Sex,Female,QN,DEATH_RATE,204.06,2020-11-16
Sex,Female,SI,DEATH_COUNT,380,2020-11-16
Sex,Female,SI,DEATH_RATE,155.22,2020-11-16
Sex,Male,BK,DEATH_COUNT,3478,2020-11-16
Sex,Male,BK,DEATH_RATE,286.92,2020-11-16
Sex,Male,BX,DEATH_COUNT,2391,2020-11-16
Sex,Male,BX,DEATH_RATE,357.11,2020-11-16
Sex,Male,MN,DEATH_COUNT,1508,2020-11-16
Sex,Male,MN,DEATH_RATE,195.47,2020-11-16
Sex,Male,QN,DEATH_COUNT,3718,2020-11-16
Sex,Male,QN,DEATH_RATE,339.89,2020-11-16
Sex,Male,SI,DEATH_COUNT,540,2020-11-16
Sex,Male,SI,DEATH_RATE,233.43,2020-11-16
