group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3426,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,1017.55,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1248,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,2025.67,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1775,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,785.58,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,8827,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1357.35,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,725,2020-12-08
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1320.97,2020-12-08
Race/ethnicity,Black/African-American,BK,CASE_COUNT,15757,2020-12-08
Race/ethnicity,Black/African-American,BK,CASE_RATE,1894.86,2020-12-08
Race/ethnicity,Black/African-American,BX,CASE_COUNT,13011,2020-12-08
Race/ethnicity,Black/African-American,BX,CASE_RATE,2984.48,2020-12-08
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4683,2020-12-08
Race/ethnicity,Black/African-American,MN,CASE_RATE,2020.92,2020-12-08
Race/ethnicity,Black/African-American,QN,CASE_COUNT,10011,2020-12-08
Race/ethnicity,Black/African-American,QN,CASE_RATE,2233.99,2020-12-08
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1395,2020-12-08
Race/ethnicity,Black/African-American,SI,CASE_RATE,3106.41,2020-12-08
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,9907,2020-12-08
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,2081.41,2020-12-08
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,26168,2020-12-08
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3369.9,2020-12-08
