group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,954,2020-11-26
Age,0-4,BK,CASE_RATE,521.52,2020-11-26
Age,0-4,BX,CASE_COUNT,657,2020-11-26
Age,0-4,BX,CASE_RATE,655.7,2020-11-26
Age,0-4,MN,CASE_COUNT,315,2020-11-26
Age,0-4,MN,CASE_RATE,413.69,2020-11-26
Age,0-4,QN,CASE_COUNT,652,2020-11-26
Age,0-4,QN,CASE_RATE,475.58,2020-11-26
Age,0-4,SI,CASE_COUNT,204,2020-11-26
Age,0-4,SI,CASE_RATE,745.78,2020-11-26
Age,5-12,BK,CASE_COUNT,1909,2020-11-26
Age,5-12,BK,CASE_RATE,757.61,2020-11-26
Age,5-12,BX,CASE_COUNT,1255,2020-11-26
Age,5-12,BX,CASE_RATE,811.19,2020-11-26
Age,5-12,MN,CASE_COUNT,556,2020-11-26
Age,5-12,MN,CASE_RATE,560.49,2020-11-26
Age,5-12,QN,CASE_COUNT,1377,2020-11-26
Age,5-12,QN,CASE_RATE,702.84,2020-11-26
Age,5-12,SI,CASE_COUNT,452,2020-11-26
Age,5-12,SI,CASE_RATE,987.87,2020-11-26
Age,13-17,BK,CASE_COUNT,2250,2020-11-26
Age,13-17,BK,CASE_RATE,1605.29,2020-11-26
Age,13-17,BX,CASE_COUNT,1249,2020-11-26
Age,13-17,BX,CASE_RATE,1355.98,2020-11-26
Age,13-17,MN,CASE_COUNT,598,2020-11-26
Age,13-17,MN,CASE_RATE,1069.48,2020-11-26
Age,13-17,QN,CASE_COUNT,1622,2020-11-26
Age,13-17,QN,CASE_RATE,1412.99,2020-11-26
Age,13-17,SI,CASE_COUNT,533,2020-11-26
Age,13-17,SI,CASE_RATE,1784.64,2020-11-26
Age,18-24,BK,CASE_COUNT,6330,2020-11-26
Age,18-24,BK,CASE_RATE,3045.79,2020-11-26
Age,18-24,BX,CASE_COUNT,4048,2020-11-26
Age,18-24,BX,CASE_RATE,2905.05,2020-11-26
Age,18-24,MN,CASE_COUNT,2844,2020-11-26
Age,18-24,MN,CASE_RATE,1952.64,2020-11-26
Age,18-24,QN,CASE_COUNT,5495,2020-11-26
Age,18-24,QN,CASE_RATE,3191.46,2020-11-26
Age,18-24,SI,CASE_COUNT,1831,2020-11-26
Age,18-24,SI,CASE_RATE,4615.34,2020-11-26
Age,25-34,BK,CASE_COUNT,14035,2020-11-26
Age,25-34,BK,CASE_RATE,2985.91,2020-11-26
Age,25-34,BX,CASE_COUNT,10160,2020-11-26
Age,25-34,BX,CASE_RATE,4468.23,2020-11-26
Age,25-34,MN,CASE_COUNT,8053,2020-11-26
Age,25-34,MN,CASE_RATE,2225.33,2020-11-26
Age,25-34,QN,CASE_COUNT,14082,2020-11-26
Age,25-34,QN,CASE_RATE,3915.18,2020-11-26
Age,25-34,SI,CASE_COUNT,3504,2020-11-26
Age,25-34,SI,CASE_RATE,5414.18,2020-11-26
Age,35-44,BK,CASE_COUNT,12454,2020-11-26
Age,35-44,BK,CASE_RATE,3478.91,2020-11-26
Age,35-44,BX,CASE_COUNT,9636,2020-11-26
Age,35-44,BX,CASE_RATE,5371.42,2020-11-26
Age,35-44,MN,CASE_COUNT,5774,2020-11-26
Age,35-44,MN,CASE_RATE,2465.87,2020-11-26
Age,35-44,QN,CASE_COUNT,13867,2020-11-26
Age,35-44,QN,CASE_RATE,4528.81,2020-11-26
Age,35-44,SI,CASE_COUNT,3220,2020-11-26
Age,35-44,SI,CASE_RATE,5441.58,2020-11-26
Age,45-54,BK,CASE_COUNT,12282,2020-11-26
Age,45-54,BK,CASE_RATE,4158.23,2020-11-26
Age,45-54,BX,CASE_COUNT,10736,2020-11-26
Age,45-54,BX,CASE_RATE,6178.46,2020-11-26
Age,45-54,MN,CASE_COUNT,5520,2020-11-26
Age,45-54,MN,CASE_RATE,2822.33,2020-11-26
Age,45-54,QN,CASE_COUNT,15047,2020-11-26
Age,45-54,QN,CASE_RATE,5029.06,2020-11-26
Age,45-54,SI,CASE_COUNT,3563,2020-11-26
Age,45-54,SI,CASE_RATE,5552.27,2020-11-26
Age,55-64,BK,CASE_COUNT,13326,2020-11-26
Age,55-64,BK,CASE_RATE,4663.76,2020-11-26
Age,55-64,BX,CASE_COUNT,10612,2020-11-26
Age,55-64,BX,CASE_RATE,6529.06,2020-11-26
Age,55-64,MN,CASE_COUNT,5857,2020-11-26
Age,55-64,MN,CASE_RATE,3182.13,2020-11-26
Age,55-64,QN,CASE_COUNT,14928,2020-11-26
Age,55-64,QN,CASE_RATE,4968.25,2020-11-26
Age,55-64,SI,CASE_COUNT,3468,2020-11-26
Age,55-64,SI,CASE_RATE,5244.22,2020-11-26
Age,65-74,BK,CASE_COUNT,9798,2020-11-26
Age,65-74,BK,CASE_RATE,4660.32,2020-11-26
Age,65-74,BX,CASE_COUNT,6436,2020-11-26
Age,65-74,BX,CASE_RATE,6146.91,2020-11-26
Age,65-74,MN,CASE_COUNT,4340,2020-11-26
Age,65-74,MN,CASE_RATE,2906.68,2020-11-26
Age,65-74,QN,CASE_COUNT,8833,2020-11-26
Age,65-74,QN,CASE_RATE,4249.11,2020-11-26
