group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1382,2020-12-17
Age,0-4,BK,CASE_RATE,755.5,2020-12-17
Age,0-4,BX,CASE_COUNT,926,2020-12-17
Age,0-4,BX,CASE_RATE,924.16,2020-12-17
Age,0-4,MN,CASE_COUNT,503,2020-12-17
Age,0-4,MN,CASE_RATE,660.59,2020-12-17
Age,0-4,QN,CASE_COUNT,991,2020-12-17
Age,0-4,QN,CASE_RATE,722.86,2020-12-17
Age,0-4,SI,CASE_COUNT,376,2020-12-17
Age,0-4,SI,CASE_RATE,1374.57,2020-12-17
Age,5-12,BK,CASE_COUNT,2887,2020-12-17
Age,5-12,BK,CASE_RATE,1145.75,2020-12-17
Age,5-12,BX,CASE_COUNT,1785,2020-12-17
Age,5-12,BX,CASE_RATE,1153.77,2020-12-17
Age,5-12,MN,CASE_COUNT,890,2020-12-17
Age,5-12,MN,CASE_RATE,897.19,2020-12-17
Age,5-12,QN,CASE_COUNT,2181,2020-12-17
Age,5-12,QN,CASE_RATE,1113.22,2020-12-17
Age,5-12,SI,CASE_COUNT,812,2020-12-17
Age,5-12,SI,CASE_RATE,1774.67,2020-12-17
Age,13-17,BK,CASE_COUNT,3017,2020-12-17
Age,13-17,BK,CASE_RATE,2152.51,2020-12-17
Age,13-17,BX,CASE_COUNT,1628,2020-12-17
Age,13-17,BX,CASE_RATE,1767.44,2020-12-17
Age,13-17,MN,CASE_COUNT,860,2020-12-17
Age,13-17,MN,CASE_RATE,1538.05,2020-12-17
Age,13-17,QN,CASE_COUNT,2212,2020-12-17
Age,13-17,QN,CASE_RATE,1926.96,2020-12-17
Age,13-17,SI,CASE_COUNT,876,2020-12-17
Age,13-17,SI,CASE_RATE,2933.1,2020-12-17
Age,18-24,BK,CASE_COUNT,7836,2020-12-17
Age,18-24,BK,CASE_RATE,3770.43,2020-12-17
Age,18-24,BX,CASE_COUNT,4873,2020-12-17
Age,18-24,BX,CASE_RATE,3497.11,2020-12-17
Age,18-24,MN,CASE_COUNT,3703,2020-12-17
Age,18-24,MN,CASE_RATE,2542.41,2020-12-17
Age,18-24,QN,CASE_COUNT,6875,2020-12-17
Age,18-24,QN,CASE_RATE,3992.96,2020-12-17
Age,18-24,SI,CASE_COUNT,2480,2020-12-17
Age,18-24,SI,CASE_RATE,6251.25,2020-12-17
Age,25-34,BK,CASE_COUNT,17068,2020-12-17
Age,25-34,BK,CASE_RATE,3631.17,2020-12-17
Age,25-34,BX,CASE_COUNT,11865,2020-12-17
Age,25-34,BX,CASE_RATE,5218.07,2020-12-17
Age,25-34,MN,CASE_COUNT,10100,2020-12-17
Age,25-34,MN,CASE_RATE,2790.99,2020-12-17
Age,25-34,QN,CASE_COUNT,16886,2020-12-17
Age,25-34,QN,CASE_RATE,4694.77,2020-12-17
Age,25-34,SI,CASE_COUNT,4492,2020-12-17
Age,25-34,SI,CASE_RATE,6940.77,2020-12-17
Age,35-44,BK,CASE_COUNT,14858,2020-12-17
Age,35-44,BK,CASE_RATE,4150.44,2020-12-17
Age,35-44,BX,CASE_COUNT,11059,2020-12-17
Age,35-44,BX,CASE_RATE,6164.64,2020-12-17
Age,35-44,MN,CASE_COUNT,6980,2020-12-17
Age,35-44,MN,CASE_RATE,2980.91,2020-12-17
Age,35-44,QN,CASE_COUNT,16347,2020-12-17
Age,35-44,QN,CASE_RATE,5338.75,2020-12-17
Age,35-44,SI,CASE_COUNT,4153,2020-12-17
Age,35-44,SI,CASE_RATE,7018.29,2020-12-17
Age,45-54,BK,CASE_COUNT,14175,2020-12-17
Age,45-54,BK,CASE_RATE,4799.13,2020-12-17
Age,45-54,BX,CASE_COUNT,12065,2020-12-17
Age,45-54,BX,CASE_RATE,6943.29,2020-12-17
Age,45-54,MN,CASE_COUNT,6542,2020-12-17
Age,45-54,MN,CASE_RATE,3344.87,2020-12-17
Age,45-54,QN,CASE_COUNT,17256,2020-12-17
Age,45-54,QN,CASE_RATE,5767.36,2020-12-17
Age,45-54,SI,CASE_COUNT,4384,2020-12-17
Age,45-54,SI,CASE_RATE,6831.64,2020-12-17
Age,55-64,BK,CASE_COUNT,14987,2020-12-17
Age,55-64,BK,CASE_RATE,5245.07,2020-12-17
Age,55-64,BX,CASE_COUNT,11853,2020-12-17
Age,55-64,BX,CASE_RATE,7292.58,2020-12-17
Age,55-64,MN,CASE_COUNT,6765,2020-12-17
Age,55-64,MN,CASE_RATE,3675.45,2020-12-17
Age,55-64,QN,CASE_COUNT,16867,2020-12-17
Age,55-64,QN,CASE_RATE,5613.58,2020-12-17
Age,55-64,SI,CASE_COUNT,4238,2020-12-17
Age,55-64,SI,CASE_RATE,6408.59,2020-12-17
Age,65-74,BK,CASE_COUNT,10889,2020-12-17
Age,65-74,BK,CASE_RATE,5179.24,2020-12-17
Age,65-74,BX,CASE_COUNT,7127,2020-12-17
Age,65-74,BX,CASE_RATE,6806.87,2020-12-17
Age,65-74,MN,CASE_COUNT,4904,2020-12-17
Age,65-74,MN,CASE_RATE,3284.42,2020-12-17
Age,65-74,QN,CASE_COUNT,9944,2020-12-17
Age,65-74,QN,CASE_RATE,4783.55,2020-12-17
Age,65-74,SI,CASE_COUNT,2332,2020-12-17
Age,65-74,SI,CASE_RATE,4997.96,2020-12-17
Age,75+,BK,CASE_COUNT,8994,2020-12-17
Age,75+,BK,CASE_RATE,5705.37,2020-12-17
Age,75+,BX,CASE_COUNT,6029,2020-12-17
Age,75+,BX,CASE_RATE,7172,2020-12-17
Age,75+,MN,CASE_COUNT,5296,2020-12-17
Age,75+,MN,CASE_RATE,4176.33,2020-12-17
Age,75+,QN,CASE_COUNT,8417,2020-12-17
Age,75+,QN,CASE_RATE,5245.74,2020-12-17
Age,75+,SI,CASE_COUNT,2039,2020-12-17
Age,75+,SI,CASE_RATE,6246.55,2020-12-17
Age,0-17,BK,DEATH_COUNT,6,2020-12-17
Age,0-17,BK,DEATH_RATE,1.04,2020-12-17
Age,0-17,BX,DEATH_COUNT,6,2020-12-17
Age,0-17,BX,DEATH_RATE,1.73,2020-12-17
Age,0-17,MN,DEATH_COUNT,1,2020-12-17
Age,0-17,MN,DEATH_RATE,0.43,2020-12-17
Age,0-17,QN,DEATH_COUNT,3,2020-12-17
Age,0-17,QN,DEATH_RATE,0.67,2020-12-17
Age,0-17,SI,DEATH_COUNT,0,2020-12-17
Age,0-17,SI,DEATH_RATE,0,2020-12-17
Age,18-24,BK,DEATH_COUNT,14,2020-12-17
Age,18-24,BK,DEATH_RATE,6.74,2020-12-17
Age,18-24,BX,DEATH_COUNT,7,2020-12-17
Age,18-24,BX,DEATH_RATE,5.02,2020-12-17
Age,18-24,MN,DEATH_COUNT,4,2020-12-17
Age,18-24,MN,DEATH_RATE,2.75,2020-12-17
Age,18-24,QN,DEATH_COUNT,7,2020-12-17
Age,18-24,QN,DEATH_RATE,4.07,2020-12-17
Age,18-24,SI,DEATH_COUNT,3,2020-12-17
Age,18-24,SI,DEATH_RATE,7.56,2020-12-17
Age,25-34,BK,DEATH_COUNT,63,2020-12-17
Age,25-34,BK,DEATH_RATE,13.4,2020-12-17
Age,25-34,BX,DEATH_COUNT,51,2020-12-17
Age,25-34,BX,DEATH_RATE,22.43,2020-12-17
Age,25-34,MN,DEATH_COUNT,14,2020-12-17
Age,25-34,MN,DEATH_RATE,3.87,2020-12-17
Age,25-34,QN,DEATH_COUNT,54,2020-12-17
Age,25-34,QN,DEATH_RATE,15.01,2020-12-17
Age,25-34,SI,DEATH_COUNT,8,2020-12-17
Age,25-34,SI,DEATH_RATE,12.36,2020-12-17
Age,35-44,BK,DEATH_COUNT,136,2020-12-17
Age,35-44,BK,DEATH_RATE,37.99,2020-12-17
Age,35-44,BX,DEATH_COUNT,123,2020-12-17
Age,35-44,BX,DEATH_RATE,68.56,2020-12-17
Age,35-44,MN,DEATH_COUNT,43,2020-12-17
Age,35-44,MN,DEATH_RATE,18.36,2020-12-17
Age,35-44,QN,DEATH_COUNT,197,2020-12-17
Age,35-44,QN,DEATH_RATE,64.34,2020-12-17
Age,35-44,SI,DEATH_COUNT,22,2020-12-17
Age,35-44,SI,DEATH_RATE,37.18,2020-12-17
Age,45-54,BK,DEATH_COUNT,397,2020-12-17
Age,45-54,BK,DEATH_RATE,134.41,2020-12-17
Age,45-54,BX,DEATH_COUNT,293,2020-12-17
Age,45-54,BX,DEATH_RATE,168.62,2020-12-17
Age,45-54,MN,DEATH_COUNT,109,2020-12-17
Age,45-54,MN,DEATH_RATE,55.73,2020-12-17
Age,45-54,QN,DEATH_COUNT,450,2020-12-17
Age,45-54,QN,DEATH_RATE,150.4,2020-12-17
Age,45-54,SI,DEATH_COUNT,64,2020-12-17
Age,45-54,SI,DEATH_RATE,99.73,2020-12-17
Age,55-64,BK,DEATH_COUNT,923,2020-12-17
Age,55-64,BK,DEATH_RATE,323.03,2020-12-17
Age,55-64,BX,DEATH_COUNT,702,2020-12-17
Age,55-64,BX,DEATH_RATE,431.91,2020-12-17
Age,55-64,MN,DEATH_COUNT,291,2020-12-17
Age,55-64,MN,DEATH_RATE,158.1,2020-12-17
Age,55-64,QN,DEATH_COUNT,1061,2020-12-17
Age,55-64,QN,DEATH_RATE,353.12,2020-12-17
Age,55-64,SI,DEATH_COUNT,130,2020-12-17
Age,55-64,SI,DEATH_RATE,196.58,2020-12-17
