group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,7884,2020-11-15
Sex,Female,BK,HOSPITALIZED_RATE,584.99,2020-11-15
Sex,Female,BX,HOSPITALIZED_COUNT,6008,2020-11-15
Sex,Female,BX,HOSPITALIZED_RATE,802.5,2020-11-15
Sex,Female,MN,HOSPITALIZED_COUNT,3671,2020-11-15
Sex,Female,MN,HOSPITALIZED_RATE,428.24,2020-11-15
Sex,Female,QN,HOSPITALIZED_COUNT,7810,2020-11-15
Sex,Female,QN,HOSPITALIZED_RATE,673.29,2020-11-15
Sex,Female,SI,HOSPITALIZED_COUNT,1154,2020-11-15
Sex,Female,SI,HOSPITALIZED_RATE,471.38,2020-11-15
Sex,Male,BK,HOSPITALIZED_COUNT,9348,2020-11-15
Sex,Male,BK,HOSPITALIZED_RATE,771.16,2020-11-15
Sex,Male,BX,HOSPITALIZED_COUNT,7096,2020-11-15
Sex,Male,BX,HOSPITALIZED_RATE,1059.82,2020-11-15
Sex,Male,MN,HOSPITALIZED_COUNT,4826,2020-11-15
Sex,Male,MN,HOSPITALIZED_RATE,625.55,2020-11-15
Sex,Male,QN,HOSPITALIZED_COUNT,10582,2020-11-15
Sex,Male,QN,HOSPITALIZED_RATE,967.37,2020-11-15
Sex,Male,SI,HOSPITALIZED_COUNT,1514,2020-11-15
Sex,Male,SI,HOSPITALIZED_RATE,654.48,2020-11-15
Sex,Female,BK,CASE_COUNT,38537,2020-11-15
Sex,Female,BK,CASE_RATE,2859.45,2020-11-15
Sex,Female,BX,CASE_COUNT,29511,2020-11-15
Sex,Female,BX,CASE_RATE,3941.85,2020-11-15
Sex,Female,MN,CASE_COUNT,17249,2020-11-15
Sex,Female,MN,CASE_RATE,2012.18,2020-11-15
Sex,Female,QN,CASE_COUNT,38575,2020-11-15
Sex,Female,QN,CASE_RATE,3325.52,2020-11-15
Sex,Female,SI,CASE_COUNT,8889,2020-11-15
Sex,Female,SI,CASE_RATE,3630.93,2020-11-15
Sex,Male,BK,CASE_COUNT,38772,2020-11-15
Sex,Male,BK,CASE_RATE,3198.5,2020-11-15
Sex,Male,BX,CASE_COUNT,28143,2020-11-15
Sex,Male,BX,CASE_RATE,4203.28,2020-11-15
Sex,Male,MN,CASE_COUNT,18679,2020-11-15
Sex,Male,MN,CASE_RATE,2421.2,2020-11-15
Sex,Male,QN,CASE_COUNT,40933,2020-11-15
Sex,Male,QN,CASE_RATE,3741.97,2020-11-15
Sex,Male,SI,CASE_COUNT,9467,2020-11-15
Sex,Male,SI,CASE_RATE,4092.42,2020-11-15
Sex,Female,BK,DEATH_COUNT,2322,2020-11-15
Sex,Female,BK,DEATH_RATE,172.29,2020-11-15
Sex,Female,BX,DEATH_COUNT,1699,2020-11-15
Sex,Female,BX,DEATH_RATE,226.94,2020-11-15
Sex,Female,MN,DEATH_COUNT,1051,2020-11-15
Sex,Female,MN,DEATH_RATE,122.6,2020-11-15
Sex,Female,QN,DEATH_COUNT,2367,2020-11-15
Sex,Female,QN,DEATH_RATE,204.06,2020-11-15
Sex,Female,SI,DEATH_COUNT,380,2020-11-15
Sex,Female,SI,DEATH_RATE,155.22,2020-11-15
Sex,Male,BK,DEATH_COUNT,3478,2020-11-15
Sex,Male,BK,DEATH_RATE,286.92,2020-11-15
Sex,Male,BX,DEATH_COUNT,2389,2020-11-15
Sex,Male,BX,DEATH_RATE,356.81,2020-11-15
Sex,Male,MN,DEATH_COUNT,1507,2020-11-15
Sex,Male,MN,DEATH_RATE,195.34,2020-11-15
Sex,Male,QN,DEATH_COUNT,3717,2020-11-15
Sex,Male,QN,DEATH_RATE,339.8,2020-11-15
Sex,Male,SI,DEATH_COUNT,540,2020-11-15
Sex,Male,SI,DEATH_RATE,233.43,2020-11-15
