group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1307,2020-12-14
Age,0-4,BK,CASE_RATE,714.5,2020-12-14
Age,0-4,BX,CASE_COUNT,883,2020-12-14
Age,0-4,BX,CASE_RATE,881.25,2020-12-14
Age,0-4,MN,CASE_COUNT,467,2020-12-14
Age,0-4,MN,CASE_RATE,613.31,2020-12-14
Age,0-4,QN,CASE_COUNT,931,2020-12-14
Age,0-4,QN,CASE_RATE,679.09,2020-12-14
Age,0-4,SI,CASE_COUNT,358,2020-12-14
Age,0-4,SI,CASE_RATE,1308.77,2020-12-14
Age,5-12,BK,CASE_COUNT,2704,2020-12-14
Age,5-12,BK,CASE_RATE,1073.12,2020-12-14
Age,5-12,BX,CASE_COUNT,1718,2020-12-14
Age,5-12,BX,CASE_RATE,1110.46,2020-12-14
Age,5-12,MN,CASE_COUNT,855,2020-12-14
Age,5-12,MN,CASE_RATE,861.91,2020-12-14
Age,5-12,QN,CASE_COUNT,2033,2020-12-14
Age,5-12,QN,CASE_RATE,1037.67,2020-12-14
Age,5-12,SI,CASE_COUNT,768,2020-12-14
Age,5-12,SI,CASE_RATE,1678.51,2020-12-14
Age,13-17,BK,CASE_COUNT,2911,2020-12-14
Age,13-17,BK,CASE_RATE,2076.89,2020-12-14
Age,13-17,BX,CASE_COUNT,1570,2020-12-14
Age,13-17,BX,CASE_RATE,1704.47,2020-12-14
Age,13-17,MN,CASE_COUNT,816,2020-12-14
Age,13-17,MN,CASE_RATE,1459.36,2020-12-14
Age,13-17,QN,CASE_COUNT,2111,2020-12-14
Age,13-17,QN,CASE_RATE,1838.98,2020-12-14
Age,13-17,SI,CASE_COUNT,832,2020-12-14
Age,13-17,SI,CASE_RATE,2785.78,2020-12-14
Age,18-24,BK,CASE_COUNT,7596,2020-12-14
Age,18-24,BK,CASE_RATE,3654.95,2020-12-14
Age,18-24,BX,CASE_COUNT,4735,2020-12-14
Age,18-24,BX,CASE_RATE,3398.08,2020-12-14
Age,18-24,MN,CASE_COUNT,3557,2020-12-14
Age,18-24,MN,CASE_RATE,2442.17,2020-12-14
Age,18-24,QN,CASE_COUNT,6675,2020-12-14
Age,18-24,QN,CASE_RATE,3876.8,2020-12-14
Age,18-24,SI,CASE_COUNT,2391,2020-12-14
Age,18-24,SI,CASE_RATE,6026.91,2020-12-14
Age,25-34,BK,CASE_COUNT,16598,2020-12-14
Age,25-34,BK,CASE_RATE,3531.18,2020-12-14
Age,25-34,BX,CASE_COUNT,11567,2020-12-14
Age,25-34,BX,CASE_RATE,5087.01,2020-12-14
Age,25-34,MN,CASE_COUNT,9822,2020-12-14
Age,25-34,MN,CASE_RATE,2714.17,2020-12-14
Age,25-34,QN,CASE_COUNT,16446,2020-12-14
Age,25-34,QN,CASE_RATE,4572.44,2020-12-14
Age,25-34,SI,CASE_COUNT,4363,2020-12-14
Age,25-34,SI,CASE_RATE,6741.45,2020-12-14
Age,35-44,BK,CASE_COUNT,14444,2020-12-14
Age,35-44,BK,CASE_RATE,4034.79,2020-12-14
Age,35-44,BX,CASE_COUNT,10830,2020-12-14
Age,35-44,BX,CASE_RATE,6036.99,2020-12-14
Age,35-44,MN,CASE_COUNT,6800,2020-12-14
Age,35-44,MN,CASE_RATE,2904.03,2020-12-14
Age,35-44,QN,CASE_COUNT,15938,2020-12-14
Age,35-44,QN,CASE_RATE,5205.18,2020-12-14
Age,35-44,SI,CASE_COUNT,4018,2020-12-14
Age,35-44,SI,CASE_RATE,6790.14,2020-12-14
Age,45-54,BK,CASE_COUNT,13869,2020-12-14
Age,45-54,BK,CASE_RATE,4695.53,2020-12-14
Age,45-54,BX,CASE_COUNT,11845,2020-12-14
Age,45-54,BX,CASE_RATE,6816.68,2020-12-14
Age,45-54,MN,CASE_COUNT,6402,2020-12-14
Age,45-54,MN,CASE_RATE,3273.29,2020-12-14
Age,45-54,QN,CASE_COUNT,16875,2020-12-14
Age,45-54,QN,CASE_RATE,5640.02,2020-12-14
Age,45-54,SI,CASE_COUNT,4254,2020-12-14
Age,45-54,SI,CASE_RATE,6629.06,2020-12-14
Age,55-64,BK,CASE_COUNT,14690,2020-12-14
Age,55-64,BK,CASE_RATE,5141.13,2020-12-14
Age,55-64,BX,CASE_COUNT,11633,2020-12-14
Age,55-64,BX,CASE_RATE,7157.23,2020-12-14
Age,55-64,MN,CASE_COUNT,6601,2020-12-14
Age,55-64,MN,CASE_RATE,3586.35,2020-12-14
Age,55-64,QN,CASE_COUNT,16526,2020-12-14
Age,55-64,QN,CASE_RATE,5500.09,2020-12-14
Age,55-64,SI,CASE_COUNT,4132,2020-12-14
Age,55-64,SI,CASE_RATE,6248.3,2020-12-14
Age,65-74,BK,CASE_COUNT,10685,2020-12-14
Age,65-74,BK,CASE_RATE,5082.21,2020-12-14
Age,65-74,BX,CASE_COUNT,7001,2020-12-14
Age,65-74,BX,CASE_RATE,6686.53,2020-12-14
Age,65-74,MN,CASE_COUNT,4803,2020-12-14
Age,65-74,MN,CASE_RATE,3216.78,2020-12-14
Age,65-74,QN,CASE_COUNT,9757,2020-12-14
Age,65-74,QN,CASE_RATE,4693.6,2020-12-14
Age,65-74,SI,CASE_COUNT,2255,2020-12-14
Age,65-74,SI,CASE_RATE,4832.94,2020-12-14
Age,75+,BK,CASE_COUNT,8872,2020-12-14
Age,75+,BK,CASE_RATE,5627.98,2020-12-14
Age,75+,BX,CASE_COUNT,5958,2020-12-14
Age,75+,BX,CASE_RATE,7087.54,2020-12-14
Age,75+,MN,CASE_COUNT,5205,2020-12-14
Age,75+,MN,CASE_RATE,4104.57,2020-12-14
Age,75+,QN,CASE_COUNT,8306,2020-12-14
Age,75+,QN,CASE_RATE,5176.56,2020-12-14
Age,75+,SI,CASE_COUNT,1968,2020-12-14
Age,75+,SI,CASE_RATE,6029.04,2020-12-14
Age,0-17,BK,DEATH_COUNT,6,2020-12-14
Age,0-17,BK,DEATH_RATE,1.04,2020-12-14
Age,0-17,BX,DEATH_COUNT,6,2020-12-14
Age,0-17,BX,DEATH_RATE,1.73,2020-12-14
Age,0-17,MN,DEATH_COUNT,1,2020-12-14
Age,0-17,MN,DEATH_RATE,0.43,2020-12-14
Age,0-17,QN,DEATH_COUNT,3,2020-12-14
Age,0-17,QN,DEATH_RATE,0.67,2020-12-14
Age,0-17,SI,DEATH_COUNT,0,2020-12-14
Age,0-17,SI,DEATH_RATE,0,2020-12-14
Age,18-24,BK,DEATH_COUNT,14,2020-12-14
Age,18-24,BK,DEATH_RATE,6.74,2020-12-14
Age,18-24,BX,DEATH_COUNT,7,2020-12-14
Age,18-24,BX,DEATH_RATE,5.02,2020-12-14
Age,18-24,MN,DEATH_COUNT,4,2020-12-14
Age,18-24,MN,DEATH_RATE,2.75,2020-12-14
Age,18-24,QN,DEATH_COUNT,7,2020-12-14
Age,18-24,QN,DEATH_RATE,4.07,2020-12-14
Age,18-24,SI,DEATH_COUNT,3,2020-12-14
Age,18-24,SI,DEATH_RATE,7.56,2020-12-14
Age,25-34,BK,DEATH_COUNT,63,2020-12-14
Age,25-34,BK,DEATH_RATE,13.4,2020-12-14
Age,25-34,BX,DEATH_COUNT,51,2020-12-14
Age,25-34,BX,DEATH_RATE,22.43,2020-12-14
Age,25-34,MN,DEATH_COUNT,14,2020-12-14
Age,25-34,MN,DEATH_RATE,3.87,2020-12-14
Age,25-34,QN,DEATH_COUNT,55,2020-12-14
Age,25-34,QN,DEATH_RATE,15.29,2020-12-14
Age,25-34,SI,DEATH_COUNT,8,2020-12-14
Age,25-34,SI,DEATH_RATE,12.36,2020-12-14
