group,subgroup,boro,outcome,count,day
Age,0-4,BK,HOSPITALIZED_COUNT,106,2020-11-10
Age,0-4,BK,HOSPITALIZED_RATE,57.95,2020-11-10
Age,0-4,BX,HOSPITALIZED_COUNT,77,2020-11-10
Age,0-4,BX,HOSPITALIZED_RATE,76.85,2020-11-10
Age,0-4,MN,HOSPITALIZED_COUNT,33,2020-11-10
Age,0-4,MN,HOSPITALIZED_RATE,43.34,2020-11-10
Age,0-4,QN,HOSPITALIZED_COUNT,64,2020-11-10
Age,0-4,QN,HOSPITALIZED_RATE,46.68,2020-11-10
Age,0-4,SI,HOSPITALIZED_COUNT,11,2020-11-10
Age,0-4,SI,HOSPITALIZED_RATE,40.21,2020-11-10
Age,5-12,BK,HOSPITALIZED_COUNT,69,2020-11-10
Age,5-12,BK,HOSPITALIZED_RATE,27.38,2020-11-10
Age,5-12,BX,HOSPITALIZED_COUNT,31,2020-11-10
Age,5-12,BX,HOSPITALIZED_RATE,20.04,2020-11-10
Age,5-12,MN,HOSPITALIZED_COUNT,18,2020-11-10
Age,5-12,MN,HOSPITALIZED_RATE,18.15,2020-11-10
Age,5-12,QN,HOSPITALIZED_COUNT,37,2020-11-10
Age,5-12,QN,HOSPITALIZED_RATE,18.89,2020-11-10
Age,5-12,SI,HOSPITALIZED_COUNT,5,2020-11-10
Age,5-12,SI,HOSPITALIZED_RATE,10.93,2020-11-10
Age,13-17,BK,HOSPITALIZED_COUNT,72,2020-11-10
Age,13-17,BK,HOSPITALIZED_RATE,51.37,2020-11-10
Age,13-17,BX,HOSPITALIZED_COUNT,71,2020-11-10
Age,13-17,BX,HOSPITALIZED_RATE,77.08,2020-11-10
Age,13-17,MN,HOSPITALIZED_COUNT,25,2020-11-10
Age,13-17,MN,HOSPITALIZED_RATE,44.71,2020-11-10
Age,13-17,QN,HOSPITALIZED_COUNT,60,2020-11-10
Age,13-17,QN,HOSPITALIZED_RATE,52.27,2020-11-10
Age,13-17,SI,HOSPITALIZED_COUNT,13,2020-11-10
Age,13-17,SI,HOSPITALIZED_RATE,43.53,2020-11-10
Age,18-24,BK,HOSPITALIZED_COUNT,435,2020-11-10
Age,18-24,BK,HOSPITALIZED_RATE,209.31,2020-11-10
Age,18-24,BX,HOSPITALIZED_COUNT,333,2020-11-10
Age,18-24,BX,HOSPITALIZED_RATE,238.98,2020-11-10
Age,18-24,MN,HOSPITALIZED_COUNT,115,2020-11-10
Age,18-24,MN,HOSPITALIZED_RATE,78.96,2020-11-10
Age,18-24,QN,HOSPITALIZED_COUNT,318,2020-11-10
Age,18-24,QN,HOSPITALIZED_RATE,184.69,2020-11-10
Age,18-24,SI,HOSPITALIZED_COUNT,56,2020-11-10
Age,18-24,SI,HOSPITALIZED_RATE,141.16,2020-11-10
Age,25-34,BK,HOSPITALIZED_COUNT,1148,2020-11-10
Age,25-34,BK,HOSPITALIZED_RATE,244.23,2020-11-10
Age,25-34,BX,HOSPITALIZED_COUNT,893,2020-11-10
Age,25-34,BX,HOSPITALIZED_RATE,392.73,2020-11-10
Age,25-34,MN,HOSPITALIZED_COUNT,473,2020-11-10
Age,25-34,MN,HOSPITALIZED_RATE,130.71,2020-11-10
Age,25-34,QN,HOSPITALIZED_COUNT,1161,2020-11-10
Age,25-34,QN,HOSPITALIZED_RATE,322.79,2020-11-10
Age,25-34,SI,HOSPITALIZED_COUNT,145,2020-11-10
Age,25-34,SI,HOSPITALIZED_RATE,224.05,2020-11-10
Age,35-44,BK,HOSPITALIZED_COUNT,1367,2020-11-10
Age,35-44,BK,HOSPITALIZED_RATE,381.86,2020-11-10
Age,35-44,BX,HOSPITALIZED_COUNT,1146,2020-11-10
Age,35-44,BX,HOSPITALIZED_RATE,638.82,2020-11-10
Age,35-44,MN,HOSPITALIZED_COUNT,608,2020-11-10
Age,35-44,MN,HOSPITALIZED_RATE,259.65,2020-11-10
Age,35-44,QN,HOSPITALIZED_COUNT,1637,2020-11-10
Age,35-44,QN,HOSPITALIZED_RATE,534.63,2020-11-10
Age,35-44,SI,HOSPITALIZED_COUNT,185,2020-11-10
Age,35-44,SI,HOSPITALIZED_RATE,312.64,2020-11-10
Age,45-54,BK,HOSPITALIZED_COUNT,1933,2020-11-10
Age,45-54,BK,HOSPITALIZED_RATE,654.44,2020-11-10
Age,45-54,BX,HOSPITALIZED_COUNT,1757,2020-11-10
Age,45-54,BX,HOSPITALIZED_RATE,1011.14,2020-11-10
Age,45-54,MN,HOSPITALIZED_COUNT,916,2020-11-10
Age,45-54,MN,HOSPITALIZED_RATE,468.34,2020-11-10
Age,45-54,QN,HOSPITALIZED_COUNT,2522,2020-11-10
Age,45-54,QN,HOSPITALIZED_RATE,842.91,2020-11-10
Age,45-54,SI,HOSPITALIZED_COUNT,334,2020-11-10
Age,45-54,SI,HOSPITALIZED_RATE,520.48,2020-11-10
Age,55-64,BK,HOSPITALIZED_COUNT,3244,2020-11-10
Age,55-64,BK,HOSPITALIZED_RATE,1135.32,2020-11-10
Age,55-64,BX,HOSPITALIZED_COUNT,2646,2020-11-10
Age,55-64,BX,HOSPITALIZED_RATE,1627.96,2020-11-10
Age,55-64,MN,HOSPITALIZED_COUNT,1545,2020-11-10
Age,55-64,MN,HOSPITALIZED_RATE,839.4,2020-11-10
Age,55-64,QN,HOSPITALIZED_COUNT,3897,2020-11-10
Age,55-64,QN,HOSPITALIZED_RATE,1296.98,2020-11-10
Age,55-64,SI,HOSPITALIZED_COUNT,562,2020-11-10
Age,55-64,SI,HOSPITALIZED_RATE,849.84,2020-11-10
