group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,7905,2020-11-18
Sex,Female,BK,HOSPITALIZED_RATE,586.55,2020-11-18
Sex,Female,BX,HOSPITALIZED_COUNT,6031,2020-11-18
Sex,Female,BX,HOSPITALIZED_RATE,805.57,2020-11-18
Sex,Female,MN,HOSPITALIZED_COUNT,3684,2020-11-18
Sex,Female,MN,HOSPITALIZED_RATE,429.76,2020-11-18
Sex,Female,QN,HOSPITALIZED_COUNT,7829,2020-11-18
Sex,Female,QN,HOSPITALIZED_RATE,674.93,2020-11-18
Sex,Female,SI,HOSPITALIZED_COUNT,1168,2020-11-18
Sex,Female,SI,HOSPITALIZED_RATE,477.1,2020-11-18
Sex,Male,BK,HOSPITALIZED_COUNT,9368,2020-11-18
Sex,Male,BK,HOSPITALIZED_RATE,772.81,2020-11-18
Sex,Male,BX,HOSPITALIZED_COUNT,7120,2020-11-18
Sex,Male,BX,HOSPITALIZED_RATE,1063.4,2020-11-18
Sex,Male,MN,HOSPITALIZED_COUNT,4835,2020-11-18
Sex,Male,MN,HOSPITALIZED_RATE,626.72,2020-11-18
Sex,Male,QN,HOSPITALIZED_COUNT,10608,2020-11-18
Sex,Male,QN,HOSPITALIZED_RATE,969.75,2020-11-18
Sex,Male,SI,HOSPITALIZED_COUNT,1519,2020-11-18
Sex,Male,SI,HOSPITALIZED_RATE,656.64,2020-11-18
Sex,Female,BK,CASE_COUNT,39071,2020-11-18
Sex,Female,BK,CASE_RATE,2899.07,2020-11-18
Sex,Female,BX,CASE_COUNT,29836,2020-11-18
Sex,Female,BX,CASE_RATE,3985.26,2020-11-18
Sex,Female,MN,CASE_COUNT,17584,2020-11-18
Sex,Female,MN,CASE_RATE,2051.26,2020-11-18
Sex,Female,QN,CASE_COUNT,39096,2020-11-18
Sex,Female,QN,CASE_RATE,3370.43,2020-11-18
Sex,Female,SI,CASE_COUNT,9106,2020-11-18
Sex,Female,SI,CASE_RATE,3719.57,2020-11-18
Sex,Male,BK,CASE_COUNT,39192,2020-11-18
Sex,Male,BK,CASE_RATE,3233.15,2020-11-18
Sex,Male,BX,CASE_COUNT,28423,2020-11-18
Sex,Male,BX,CASE_RATE,4245.1,2020-11-18
Sex,Male,MN,CASE_COUNT,19034,2020-11-18
Sex,Male,MN,CASE_RATE,2467.21,2020-11-18
Sex,Male,QN,CASE_COUNT,41451,2020-11-18
Sex,Male,QN,CASE_RATE,3789.32,2020-11-18
Sex,Male,SI,CASE_COUNT,9704,2020-11-18
Sex,Male,SI,CASE_RATE,4194.87,2020-11-18
Sex,Female,BK,DEATH_COUNT,2328,2020-11-18
Sex,Female,BK,DEATH_RATE,172.74,2020-11-18
Sex,Female,BX,DEATH_COUNT,1698,2020-11-18
Sex,Female,BX,DEATH_RATE,226.81,2020-11-18
Sex,Female,MN,DEATH_COUNT,1052,2020-11-18
Sex,Female,MN,DEATH_RATE,122.72,2020-11-18
Sex,Female,QN,DEATH_COUNT,2367,2020-11-18
Sex,Female,QN,DEATH_RATE,204.06,2020-11-18
Sex,Female,SI,DEATH_COUNT,383,2020-11-18
Sex,Female,SI,DEATH_RATE,156.45,2020-11-18
Sex,Male,BK,DEATH_COUNT,3480,2020-11-18
Sex,Male,BK,DEATH_RATE,287.08,2020-11-18
Sex,Male,BX,DEATH_COUNT,2391,2020-11-18
Sex,Male,BX,DEATH_RATE,357.11,2020-11-18
Sex,Male,MN,DEATH_COUNT,1511,2020-11-18
Sex,Male,MN,DEATH_RATE,195.86,2020-11-18
Sex,Male,QN,DEATH_COUNT,3719,2020-11-18
Sex,Male,QN,DEATH_RATE,339.98,2020-11-18
Sex,Male,SI,DEATH_COUNT,542,2020-11-18
Sex,Male,SI,DEATH_RATE,234.3,2020-11-18
