group,subgroup,boro,outcome,count,day
Sex,Female,BK,CASE_COUNT,40128,2020-11-23
Sex,Female,BK,CASE_RATE,2977.5,2020-11-23
Sex,Female,BX,CASE_COUNT,30606,2020-11-23
Sex,Female,BX,CASE_RATE,4088.11,2020-11-23
Sex,Female,MN,CASE_COUNT,18276,2020-11-23
Sex,Female,MN,CASE_RATE,2131.99,2020-11-23
Sex,Female,QN,CASE_COUNT,40100,2020-11-23
Sex,Female,QN,CASE_RATE,3456.99,2020-11-23
Sex,Female,SI,CASE_COUNT,9538,2020-11-23
Sex,Female,SI,CASE_RATE,3896.03,2020-11-23
Sex,Male,BK,CASE_COUNT,40124,2020-11-23
Sex,Male,BK,CASE_RATE,3310.03,2020-11-23
Sex,Male,BX,CASE_COUNT,29024,2020-11-23
Sex,Male,BX,CASE_RATE,4334.86,2020-11-23
Sex,Male,MN,CASE_COUNT,19652,2020-11-23
Sex,Male,MN,CASE_RATE,2547.32,2020-11-23
Sex,Male,QN,CASE_COUNT,42414,2020-11-23
Sex,Male,QN,CASE_RATE,3877.36,2020-11-23
Sex,Male,SI,CASE_COUNT,10097,2020-11-23
Sex,Male,SI,CASE_RATE,4364.76,2020-11-23
Sex,Female,BK,DEATH_COUNT,2337,2020-11-23
Sex,Female,BK,DEATH_RATE,173.41,2020-11-23
Sex,Female,BX,DEATH_COUNT,1702,2020-11-23
Sex,Female,BX,DEATH_RATE,227.34,2020-11-23
Sex,Female,MN,DEATH_COUNT,1055,2020-11-23
Sex,Female,MN,DEATH_RATE,123.07,2020-11-23
Sex,Female,QN,DEATH_COUNT,2371,2020-11-23
Sex,Female,QN,DEATH_RATE,204.4,2020-11-23
Sex,Female,SI,DEATH_COUNT,389,2020-11-23
Sex,Female,SI,DEATH_RATE,158.9,2020-11-23
Sex,Male,BK,DEATH_COUNT,3497,2020-11-23
Sex,Male,BK,DEATH_RATE,288.49,2020-11-23
Sex,Male,BX,DEATH_COUNT,2399,2020-11-23
Sex,Male,BX,DEATH_RATE,358.3,2020-11-23
Sex,Male,MN,DEATH_COUNT,1515,2020-11-23
Sex,Male,MN,DEATH_RATE,196.38,2020-11-23
Sex,Male,QN,DEATH_COUNT,3729,2020-11-23
Sex,Male,QN,DEATH_RATE,340.89,2020-11-23
Sex,Male,SI,DEATH_COUNT,543,2020-11-23
Sex,Male,SI,DEATH_RATE,234.73,2020-11-23
Sex,Female,BK,HOSPITALIZED_COUNT,8003,2020-11-23
Sex,Female,BK,HOSPITALIZED_RATE,593.82,2020-11-23
Sex,Female,BX,HOSPITALIZED_COUNT,6099,2020-11-23
Sex,Female,BX,HOSPITALIZED_RATE,814.66,2020-11-23
Sex,Female,MN,HOSPITALIZED_COUNT,3719,2020-11-23
Sex,Female,MN,HOSPITALIZED_RATE,433.84,2020-11-23
Sex,Female,QN,HOSPITALIZED_COUNT,7897,2020-11-23
Sex,Female,QN,HOSPITALIZED_RATE,680.79,2020-11-23
Sex,Female,SI,HOSPITALIZED_COUNT,1201,2020-11-23
Sex,Female,SI,HOSPITALIZED_RATE,490.58,2020-11-23
Sex,Male,BK,HOSPITALIZED_COUNT,9445,2020-11-23
Sex,Male,BK,HOSPITALIZED_RATE,779.17,2020-11-23
Sex,Male,BX,HOSPITALIZED_COUNT,7175,2020-11-23
Sex,Male,BX,HOSPITALIZED_RATE,1071.62,2020-11-23
Sex,Male,MN,HOSPITALIZED_COUNT,4882,2020-11-23
Sex,Male,MN,HOSPITALIZED_RATE,632.81,2020-11-23
Sex,Male,QN,HOSPITALIZED_COUNT,10702,2020-11-23
Sex,Male,QN,HOSPITALIZED_RATE,978.34,2020-11-23
Sex,Male,SI,HOSPITALIZED_COUNT,1555,2020-11-23
Sex,Male,SI,HOSPITALIZED_RATE,672.2,2020-11-23
