group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,7856,2020-11-13
Sex,Female,BK,HOSPITALIZED_RATE,582.92,2020-11-13
Sex,Female,BX,HOSPITALIZED_COUNT,5991,2020-11-13
Sex,Female,BX,HOSPITALIZED_RATE,800.23,2020-11-13
Sex,Female,MN,HOSPITALIZED_COUNT,3652,2020-11-13
Sex,Female,MN,HOSPITALIZED_RATE,426.02,2020-11-13
Sex,Female,QN,HOSPITALIZED_COUNT,7792,2020-11-13
Sex,Female,QN,HOSPITALIZED_RATE,671.74,2020-11-13
Sex,Female,SI,HOSPITALIZED_COUNT,1146,2020-11-13
Sex,Female,SI,HOSPITALIZED_RATE,468.11,2020-11-13
Sex,Male,BK,HOSPITALIZED_COUNT,9334,2020-11-13
Sex,Male,BK,HOSPITALIZED_RATE,770.01,2020-11-13
Sex,Male,BX,HOSPITALIZED_COUNT,7081,2020-11-13
Sex,Male,BX,HOSPITALIZED_RATE,1057.58,2020-11-13
Sex,Male,MN,HOSPITALIZED_COUNT,4812,2020-11-13
Sex,Male,MN,HOSPITALIZED_RATE,623.74,2020-11-13
Sex,Male,QN,HOSPITALIZED_COUNT,10563,2020-11-13
Sex,Male,QN,HOSPITALIZED_RATE,965.64,2020-11-13
Sex,Male,SI,HOSPITALIZED_COUNT,1501,2020-11-13
Sex,Male,SI,HOSPITALIZED_RATE,648.86,2020-11-13
Sex,Female,BK,CASE_COUNT,38133,2020-11-13
Sex,Female,BK,CASE_RATE,2829.47,2020-11-13
Sex,Female,BX,CASE_COUNT,29267,2020-11-13
Sex,Female,BX,CASE_RATE,3909.26,2020-11-13
Sex,Female,MN,CASE_COUNT,17013,2020-11-13
Sex,Female,MN,CASE_RATE,1984.65,2020-11-13
Sex,Female,QN,CASE_COUNT,38202,2020-11-13
Sex,Female,QN,CASE_RATE,3293.36,2020-11-13
Sex,Female,SI,CASE_COUNT,8724,2020-11-13
Sex,Female,SI,CASE_RATE,3563.54,2020-11-13
Sex,Male,BK,CASE_COUNT,38450,2020-11-13
Sex,Male,BK,CASE_RATE,3171.93,2020-11-13
Sex,Male,BX,CASE_COUNT,27955,2020-11-13
Sex,Male,BX,CASE_RATE,4175.2,2020-11-13
Sex,Male,MN,CASE_COUNT,18451,2020-11-13
Sex,Male,MN,CASE_RATE,2391.64,2020-11-13
Sex,Male,QN,CASE_COUNT,40550,2020-11-13
Sex,Male,QN,CASE_RATE,3706.96,2020-11-13
Sex,Male,SI,CASE_COUNT,9322,2020-11-13
Sex,Male,SI,CASE_RATE,4029.74,2020-11-13
Sex,Female,BK,DEATH_COUNT,2321,2020-11-13
Sex,Female,BK,DEATH_RATE,172.22,2020-11-13
Sex,Female,BX,DEATH_COUNT,1696,2020-11-13
Sex,Female,BX,DEATH_RATE,226.54,2020-11-13
Sex,Female,MN,DEATH_COUNT,1046,2020-11-13
Sex,Female,MN,DEATH_RATE,122.02,2020-11-13
Sex,Female,QN,DEATH_COUNT,2366,2020-11-13
Sex,Female,QN,DEATH_RATE,203.97,2020-11-13
Sex,Female,SI,DEATH_COUNT,379,2020-11-13
Sex,Female,SI,DEATH_RATE,154.81,2020-11-13
Sex,Male,BK,DEATH_COUNT,3472,2020-11-13
Sex,Male,BK,DEATH_RATE,286.42,2020-11-13
Sex,Male,BX,DEATH_COUNT,2387,2020-11-13
Sex,Male,BX,DEATH_RATE,356.51,2020-11-13
Sex,Male,MN,DEATH_COUNT,1505,2020-11-13
Sex,Male,MN,DEATH_RATE,195.08,2020-11-13
Sex,Male,QN,DEATH_COUNT,3715,2020-11-13
Sex,Male,QN,DEATH_RATE,339.61,2020-11-13
Sex,Male,SI,DEATH_COUNT,538,2020-11-13
Sex,Male,SI,DEATH_RATE,232.57,2020-11-13
