group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3062,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,906.5,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1172,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,1903.97,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1566,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,682.16,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,7991,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1222.02,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,625,2020-11-29
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1129.3,2020-11-29
Race/ethnicity,Black/African-American,BK,CASE_COUNT,14919,2020-11-29
Race/ethnicity,Black/African-American,BK,CASE_RATE,1786.25,2020-11-29
Race/ethnicity,Black/African-American,BX,CASE_COUNT,12423,2020-11-29
Race/ethnicity,Black/African-American,BX,CASE_RATE,2846.38,2020-11-29
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4415,2020-11-29
Race/ethnicity,Black/African-American,MN,CASE_RATE,1893.81,2020-11-29
Race/ethnicity,Black/African-American,QN,CASE_COUNT,9417,2020-11-29
Race/ethnicity,Black/African-American,QN,CASE_RATE,2090.66,2020-11-29
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1305,2020-11-29
Race/ethnicity,Black/African-American,SI,CASE_RATE,2905,2020-11-29
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,8926,2020-11-29
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,1877.57,2020-11-29
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,24044,2020-11-29
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3099.85,2020-11-29
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,8403,2020-11-29
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,1870.58,2020-11-29
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,17396,2020-11-29
