group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,7903,2020-11-17
Sex,Female,BK,HOSPITALIZED_RATE,586.4,2020-11-17
Sex,Female,BX,HOSPITALIZED_COUNT,6021,2020-11-17
Sex,Female,BX,HOSPITALIZED_RATE,804.24,2020-11-17
Sex,Female,MN,HOSPITALIZED_COUNT,3684,2020-11-17
Sex,Female,MN,HOSPITALIZED_RATE,429.76,2020-11-17
Sex,Female,QN,HOSPITALIZED_COUNT,7825,2020-11-17
Sex,Female,QN,HOSPITALIZED_RATE,674.59,2020-11-17
Sex,Female,SI,HOSPITALIZED_COUNT,1166,2020-11-17
Sex,Female,SI,HOSPITALIZED_RATE,476.28,2020-11-17
Sex,Male,BK,HOSPITALIZED_COUNT,9367,2020-11-17
Sex,Male,BK,HOSPITALIZED_RATE,772.73,2020-11-17
Sex,Male,BX,HOSPITALIZED_COUNT,7110,2020-11-17
Sex,Male,BX,HOSPITALIZED_RATE,1061.91,2020-11-17
Sex,Male,MN,HOSPITALIZED_COUNT,4836,2020-11-17
Sex,Male,MN,HOSPITALIZED_RATE,626.85,2020-11-17
Sex,Male,QN,HOSPITALIZED_COUNT,10606,2020-11-17
Sex,Male,QN,HOSPITALIZED_RATE,969.57,2020-11-17
Sex,Male,SI,HOSPITALIZED_COUNT,1519,2020-11-17
Sex,Male,SI,HOSPITALIZED_RATE,656.64,2020-11-17
Sex,Female,BK,CASE_COUNT,38888,2020-11-17
Sex,Female,BK,CASE_RATE,2885.49,2020-11-17
Sex,Female,BX,CASE_COUNT,29714,2020-11-17
Sex,Female,BX,CASE_RATE,3968.96,2020-11-17
Sex,Female,MN,CASE_COUNT,17493,2020-11-17
Sex,Female,MN,CASE_RATE,2040.65,2020-11-17
Sex,Female,QN,CASE_COUNT,38930,2020-11-17
Sex,Female,QN,CASE_RATE,3356.12,2020-11-17
Sex,Female,SI,CASE_COUNT,9025,2020-11-17
Sex,Female,SI,CASE_RATE,3686.49,2020-11-17
Sex,Male,BK,CASE_COUNT,39035,2020-11-17
Sex,Male,BK,CASE_RATE,3220.19,2020-11-17
Sex,Male,BX,CASE_COUNT,28338,2020-11-17
Sex,Male,BX,CASE_RATE,4232.41,2020-11-17
Sex,Male,MN,CASE_COUNT,18928,2020-11-17
Sex,Male,MN,CASE_RATE,2453.47,2020-11-17
Sex,Male,QN,CASE_COUNT,41271,2020-11-17
Sex,Male,QN,CASE_RATE,3772.87,2020-11-17
Sex,Male,SI,CASE_COUNT,9609,2020-11-17
Sex,Male,SI,CASE_RATE,4153.81,2020-11-17
Sex,Female,BK,DEATH_COUNT,2324,2020-11-17
Sex,Female,BK,DEATH_RATE,172.44,2020-11-17
Sex,Female,BX,DEATH_COUNT,1698,2020-11-17
Sex,Female,BX,DEATH_RATE,226.81,2020-11-17
Sex,Female,MN,DEATH_COUNT,1052,2020-11-17
Sex,Female,MN,DEATH_RATE,122.72,2020-11-17
Sex,Female,QN,DEATH_COUNT,2367,2020-11-17
Sex,Female,QN,DEATH_RATE,204.06,2020-11-17
Sex,Female,SI,DEATH_COUNT,380,2020-11-17
Sex,Female,SI,DEATH_RATE,155.22,2020-11-17
Sex,Male,BK,DEATH_COUNT,3478,2020-11-17
Sex,Male,BK,DEATH_RATE,286.92,2020-11-17
Sex,Male,BX,DEATH_COUNT,2391,2020-11-17
Sex,Male,BX,DEATH_RATE,357.11,2020-11-17
Sex,Male,MN,DEATH_COUNT,1510,2020-11-17
Sex,Male,MN,DEATH_RATE,195.73,2020-11-17
Sex,Male,QN,DEATH_COUNT,3718,2020-11-17
Sex,Male,QN,DEATH_RATE,339.89,2020-11-17
Sex,Male,SI,DEATH_COUNT,540,2020-11-17
Sex,Male,SI,DEATH_RATE,233.43,2020-11-17
