group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,7838,2020-11-11
Sex,Female,BK,HOSPITALIZED_RATE,581.58,2020-11-11
Sex,Female,BX,HOSPITALIZED_COUNT,5976,2020-11-11
Sex,Female,BX,HOSPITALIZED_RATE,798.23,2020-11-11
Sex,Female,MN,HOSPITALIZED_COUNT,3641,2020-11-11
Sex,Female,MN,HOSPITALIZED_RATE,424.74,2020-11-11
Sex,Female,QN,HOSPITALIZED_COUNT,7775,2020-11-11
Sex,Female,QN,HOSPITALIZED_RATE,670.28,2020-11-11
Sex,Female,SI,HOSPITALIZED_COUNT,1142,2020-11-11
Sex,Female,SI,HOSPITALIZED_RATE,466.48,2020-11-11
Sex,Male,BK,HOSPITALIZED_COUNT,9321,2020-11-11
Sex,Male,BK,HOSPITALIZED_RATE,768.94,2020-11-11
Sex,Male,BX,HOSPITALIZED_COUNT,7068,2020-11-11
Sex,Male,BX,HOSPITALIZED_RATE,1055.64,2020-11-11
Sex,Male,MN,HOSPITALIZED_COUNT,4807,2020-11-11
Sex,Male,MN,HOSPITALIZED_RATE,623.09,2020-11-11
Sex,Male,QN,HOSPITALIZED_COUNT,10550,2020-11-11
Sex,Male,QN,HOSPITALIZED_RATE,964.45,2020-11-11
Sex,Male,SI,HOSPITALIZED_COUNT,1494,2020-11-11
Sex,Male,SI,HOSPITALIZED_RATE,645.83,2020-11-11
Sex,Female,BK,CASE_COUNT,37806,2020-11-11
Sex,Female,BK,CASE_RATE,2805.2,2020-11-11
Sex,Female,BX,CASE_COUNT,29044,2020-11-11
Sex,Female,BX,CASE_RATE,3879.47,2020-11-11
Sex,Female,MN,CASE_COUNT,16805,2020-11-11
Sex,Female,MN,CASE_RATE,1960.39,2020-11-11
Sex,Female,QN,CASE_COUNT,37853,2020-11-11
Sex,Female,QN,CASE_RATE,3263.28,2020-11-11
Sex,Female,SI,CASE_COUNT,8639,2020-11-11
Sex,Female,SI,CASE_RATE,3528.82,2020-11-11
Sex,Male,BK,CASE_COUNT,38115,2020-11-11
Sex,Male,BK,CASE_RATE,3144.3,2020-11-11
Sex,Male,BX,CASE_COUNT,27807,2020-11-11
Sex,Male,BX,CASE_RATE,4153.1,2020-11-11
Sex,Male,MN,CASE_COUNT,18263,2020-11-11
Sex,Male,MN,CASE_RATE,2367.27,2020-11-11
Sex,Male,QN,CASE_COUNT,40239,2020-11-11
Sex,Male,QN,CASE_RATE,3678.53,2020-11-11
Sex,Male,SI,CASE_COUNT,9237,2020-11-11
Sex,Male,SI,CASE_RATE,3993,2020-11-11
Sex,Female,BK,DEATH_COUNT,2321,2020-11-11
Sex,Female,BK,DEATH_RATE,172.22,2020-11-11
Sex,Female,BX,DEATH_COUNT,1696,2020-11-11
Sex,Female,BX,DEATH_RATE,226.54,2020-11-11
Sex,Female,MN,DEATH_COUNT,1046,2020-11-11
Sex,Female,MN,DEATH_RATE,122.02,2020-11-11
Sex,Female,QN,DEATH_COUNT,2366,2020-11-11
Sex,Female,QN,DEATH_RATE,203.97,2020-11-11
Sex,Female,SI,DEATH_COUNT,379,2020-11-11
Sex,Female,SI,DEATH_RATE,154.81,2020-11-11
Sex,Male,BK,DEATH_COUNT,3471,2020-11-11
Sex,Male,BK,DEATH_RATE,286.34,2020-11-11
Sex,Male,BX,DEATH_COUNT,2386,2020-11-11
Sex,Male,BX,DEATH_RATE,356.36,2020-11-11
Sex,Male,MN,DEATH_COUNT,1505,2020-11-11
Sex,Male,MN,DEATH_RATE,195.08,2020-11-11
Sex,Male,QN,DEATH_COUNT,3713,2020-11-11
Sex,Male,QN,DEATH_RATE,339.43,2020-11-11
Sex,Male,SI,DEATH_COUNT,538,2020-11-11
Sex,Male,SI,DEATH_RATE,232.57,2020-11-11
