group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3384,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,1004.38,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1242,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,2016.31,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1751,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,774.03,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,8752,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1344.88,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,719,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1309.58,2020-12-07
Race/ethnicity,Black/African-American,BK,CASE_COUNT,15678,2020-12-07
Race/ethnicity,Black/African-American,BK,CASE_RATE,1884.23,2020-12-07
Race/ethnicity,Black/African-American,BX,CASE_COUNT,12931,2020-12-07
Race/ethnicity,Black/African-American,BX,CASE_RATE,2965.95,2020-12-07
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4652,2020-12-07
Race/ethnicity,Black/African-American,MN,CASE_RATE,2006.34,2020-12-07
Race/ethnicity,Black/African-American,QN,CASE_COUNT,9942,2020-12-07
Race/ethnicity,Black/African-American,QN,CASE_RATE,2217.94,2020-12-07
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1390,2020-12-07
Race/ethnicity,Black/African-American,SI,CASE_RATE,3095.37,2020-12-07
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,9809,2020-12-07
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,2061.25,2020-12-07
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,25918,2020-12-07
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3337.99,2020-12-07
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,9261,2020-12-07
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,2070.23,2020-12-07
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,18729,2020-12-07
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2937.44,2020-12-07
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2546,2020-12-07
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,3037.91,2020-12-07
Race/ethnicity,White,BK,CASE_COUNT,19304,2020-12-07
Race/ethnicity,White,BK,CASE_RATE,2003.91,2020-12-07
Race/ethnicity,White,BX,CASE_COUNT,4153,2020-12-07
Race/ethnicity,White,BX,CASE_RATE,2872.31,2020-12-07
Race/ethnicity,White,MN,CASE_COUNT,9627,2020-12-07
Race/ethnicity,White,MN,CASE_RATE,1102.59,2020-12-07
Race/ethnicity,White,QN,CASE_COUNT,12122,2020-12-07
Race/ethnicity,White,QN,CASE_RATE,1918.11,2020-12-07
Race/ethnicity,White,SI,CASE_COUNT,9111,2020-12-07
Race/ethnicity,White,SI,CASE_RATE,3034.45,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,311,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,100.67,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,90,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,150.34,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,157,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,68.04,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,848,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,123.39,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,60,2020-12-07
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,111.49,2020-12-07
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2187,2020-12-07
Race/ethnicity,Black/African-American,BK,DEATH_RATE,236.32,2020-12-07
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1328,2020-12-07
Race/ethnicity,Black/African-American,BX,DEATH_RATE,297.69,2020-12-07
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,595,2020-12-07
Race/ethnicity,Black/African-American,MN,DEATH_RATE,227.9,2020-12-07
Race/ethnicity,Black/African-American,QN,DEATH_COUNT,1181,2020-12-07
Race/ethnicity,Black/African-American,QN,DEATH_RATE,234.18,2020-12-07
Race/ethnicity,Black/African-American,SI,DEATH_COUNT,119,2020-12-07
Race/ethnicity,Black/African-American,SI,DEATH_RATE,295.81,2020-12-07
Race/ethnicity,Hispanic/Latino,BK,DEATH_COUNT,1173,2020-12-07
Race/ethnicity,Hispanic/Latino,BK,DEATH_RATE,268.69,2020-12-07
Race/ethnicity,Hispanic/Latino,BX,DEATH_COUNT,1915,2020-12-07
Race/ethnicity,Hispanic/Latino,BX,DEATH_RATE,271.72,2020-12-07
Race/ethnicity,Hispanic/Latino,MN,DEATH_COUNT,969,2020-12-07
Race/ethnicity,Hispanic/Latino,MN,DEATH_RATE,195.18,2020-12-07
Race/ethnicity,Hispanic/Latino,QN,DEATH_COUNT,1859,2020-12-07
Race/ethnicity,Hispanic/Latino,QN,DEATH_RATE,315.65,2020-12-07
Race/ethnicity,Hispanic/Latino,SI,DEATH_COUNT,139,2020-12-07
Race/ethnicity,Hispanic/Latino,SI,DEATH_RATE,226.33,2020-12-07
Race/ethnicity,White,BK,DEATH_COUNT,1760,2020-12-07
Race/ethnicity,White,BK,DEATH_RATE,158.87,2020-12-07
Race/ethnicity,White,BX,DEATH_COUNT,473,2020-12-07
Race/ethnicity,White,BX,DEATH_RATE,174.03,2020-12-07
Race/ethnicity,White,MN,DEATH_COUNT,680,2020-12-07
Race/ethnicity,White,MN,DEATH_RATE,62.32,2020-12-07
Race/ethnicity,White,QN,DEATH_COUNT,1523,2020-12-07
Race/ethnicity,White,QN,DEATH_RATE,148.73,2020-12-07
Race/ethnicity,White,SI,DEATH_COUNT,613,2020-12-07
