group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1114,2020-12-06
Age,0-4,BK,CASE_RATE,608.99,2020-12-06
Age,0-4,BX,CASE_COUNT,769,2020-12-06
Age,0-4,BX,CASE_RATE,767.47,2020-12-06
Age,0-4,MN,CASE_COUNT,392,2020-12-06
Age,0-4,MN,CASE_RATE,514.81,2020-12-06
Age,0-4,QN,CASE_COUNT,790,2020-12-06
Age,0-4,QN,CASE_RATE,576.24,2020-12-06
Age,0-4,SI,CASE_COUNT,282,2020-12-06
Age,0-4,SI,CASE_RATE,1030.93,2020-12-06
Age,5-12,BK,CASE_COUNT,2267,2020-12-06
Age,5-12,BK,CASE_RATE,899.69,2020-12-06
Age,5-12,BX,CASE_COUNT,1468,2020-12-06
Age,5-12,BX,CASE_RATE,948.87,2020-12-06
Age,5-12,MN,CASE_COUNT,702,2020-12-06
Age,5-12,MN,CASE_RATE,707.67,2020-12-06
Age,5-12,QN,CASE_COUNT,1667,2020-12-06
Age,5-12,QN,CASE_RATE,850.86,2020-12-06
Age,5-12,SI,CASE_COUNT,616,2020-12-06
Age,5-12,SI,CASE_RATE,1346.3,2020-12-06
Age,13-17,BK,CASE_COUNT,2608,2020-12-06
Age,13-17,BK,CASE_RATE,1860.71,2020-12-06
Age,13-17,BX,CASE_COUNT,1419,2020-12-06
Age,13-17,BX,CASE_RATE,1540.54,2020-12-06
Age,13-17,MN,CASE_COUNT,714,2020-12-06
Age,13-17,MN,CASE_RATE,1276.94,2020-12-06
Age,13-17,QN,CASE_COUNT,1858,2020-12-06
Age,13-17,QN,CASE_RATE,1618.58,2020-12-06
Age,13-17,SI,CASE_COUNT,716,2020-12-06
Age,13-17,SI,CASE_RATE,2397.37,2020-12-06
Age,18-24,BK,CASE_COUNT,6995,2020-12-06
Age,18-24,BK,CASE_RATE,3365.77,2020-12-06
Age,18-24,BX,CASE_COUNT,4390,2020-12-06
Age,18-24,BX,CASE_RATE,3150.49,2020-12-06
Age,18-24,MN,CASE_COUNT,3212,2020-12-06
Age,18-24,MN,CASE_RATE,2205.3,2020-12-06
Age,18-24,QN,CASE_COUNT,6089,2020-12-06
Age,18-24,QN,CASE_RATE,3536.45,2020-12-06
Age,18-24,SI,CASE_COUNT,2139,2020-12-06
Age,18-24,SI,CASE_RATE,5391.7,2020-12-06
Age,25-34,BK,CASE_COUNT,15321,2020-12-06
Age,25-34,BK,CASE_RATE,3259.5,2020-12-06
Age,25-34,BX,CASE_COUNT,10896,2020-12-06
Age,25-34,BX,CASE_RATE,4791.91,2020-12-06
Age,25-34,MN,CASE_COUNT,9001,2020-12-06
Age,25-34,MN,CASE_RATE,2487.3,2020-12-06
Age,25-34,QN,CASE_COUNT,15279,2020-12-06
Age,25-34,QN,CASE_RATE,4247.98,2020-12-06
Age,25-34,SI,CASE_COUNT,3987,2020-12-06
Age,25-34,SI,CASE_RATE,6160.48,2020-12-06
Age,35-44,BK,CASE_COUNT,13498,2020-12-06
Age,35-44,BK,CASE_RATE,3770.54,2020-12-06
Age,35-44,BX,CASE_COUNT,10271,2020-12-06
Age,35-44,BX,CASE_RATE,5725.39,2020-12-06
Age,35-44,MN,CASE_COUNT,6333,2020-12-06
Age,35-44,MN,CASE_RATE,2704.6,2020-12-06
Age,35-44,QN,CASE_COUNT,14895,2020-12-06
Age,35-44,QN,CASE_RATE,4864.55,2020-12-06
Age,35-44,SI,CASE_COUNT,3669,2020-12-06
Age,35-44,SI,CASE_RATE,6200.36,2020-12-06
Age,45-54,BK,CASE_COUNT,13122,2020-12-06
Age,45-54,BK,CASE_RATE,4442.62,2020-12-06
Age,45-54,BX,CASE_COUNT,11330,2020-12-06
Age,45-54,BX,CASE_RATE,6520.3,2020-12-06
Age,45-54,MN,CASE_COUNT,5992,2020-12-06
Age,45-54,MN,CASE_RATE,3063.66,2020-12-06
Age,45-54,QN,CASE_COUNT,15957,2020-12-06
Age,45-54,QN,CASE_RATE,5333.2,2020-12-06
Age,45-54,SI,CASE_COUNT,3923,2020-12-06
Age,45-54,SI,CASE_RATE,6113.26,2020-12-06
Age,55-64,BK,CASE_COUNT,13963,2020-12-06
Age,55-64,BK,CASE_RATE,4886.7,2020-12-06
Age,55-64,BX,CASE_COUNT,11162,2020-12-06
Age,55-64,BX,CASE_RATE,6867.44,2020-12-06
Age,55-64,MN,CASE_COUNT,6265,2020-12-06
Age,55-64,MN,CASE_RATE,3403.8,2020-12-06
Age,55-64,QN,CASE_COUNT,15704,2020-12-06
Age,55-64,QN,CASE_RATE,5226.51,2020-12-06
Age,55-64,SI,CASE_COUNT,3825,2020-12-06
Age,55-64,SI,CASE_RATE,5784.06,2020-12-06
Age,65-74,BK,CASE_COUNT,10210,2020-12-06
Age,65-74,BK,CASE_RATE,4856.29,2020-12-06
Age,65-74,BX,CASE_COUNT,6729,2020-12-06
Age,65-74,BX,CASE_RATE,6426.75,2020-12-06
Age,65-74,MN,CASE_COUNT,4585,2020-12-06
Age,65-74,MN,CASE_RATE,3070.77,2020-12-06
Age,65-74,QN,CASE_COUNT,9270,2020-12-06
Age,65-74,QN,CASE_RATE,4459.32,2020-12-06
Age,65-74,SI,CASE_COUNT,2065,2020-12-06
Age,65-74,SI,CASE_RATE,4425.73,2020-12-06
Age,75+,BK,CASE_COUNT,8596,2020-12-06
Age,75+,BK,CASE_RATE,5452.9,2020-12-06
Age,75+,BX,CASE_COUNT,5759,2020-12-06
Age,75+,BX,CASE_RATE,6850.81,2020-12-06
Age,75+,MN,CASE_COUNT,5022,2020-12-06
Age,75+,MN,CASE_RATE,3960.26,2020-12-06
Age,75+,QN,CASE_COUNT,8056,2020-12-06
Age,75+,QN,CASE_RATE,5020.75,2020-12-06
Age,75+,SI,CASE_COUNT,1832,2020-12-06
Age,75+,SI,CASE_RATE,5612.4,2020-12-06
Age,0-17,BK,DEATH_COUNT,6,2020-12-06
Age,0-17,BK,DEATH_RATE,1.04,2020-12-06
Age,0-17,BX,DEATH_COUNT,5,2020-12-06
Age,0-17,BX,DEATH_RATE,1.44,2020-12-06
Age,0-17,MN,DEATH_COUNT,1,2020-12-06
Age,0-17,MN,DEATH_RATE,0.43,2020-12-06
Age,0-17,QN,DEATH_COUNT,3,2020-12-06
Age,0-17,QN,DEATH_RATE,0.67,2020-12-06
Age,0-17,SI,DEATH_COUNT,0,2020-12-06
Age,0-17,SI,DEATH_RATE,0,2020-12-06
Age,18-24,BK,DEATH_COUNT,14,2020-12-06
Age,18-24,BK,DEATH_RATE,6.74,2020-12-06
Age,18-24,BX,DEATH_COUNT,7,2020-12-06
Age,18-24,BX,DEATH_RATE,5.02,2020-12-06
Age,18-24,MN,DEATH_COUNT,4,2020-12-06
Age,18-24,MN,DEATH_RATE,2.75,2020-12-06
Age,18-24,QN,DEATH_COUNT,7,2020-12-06
Age,18-24,QN,DEATH_RATE,4.07,2020-12-06
Age,18-24,SI,DEATH_COUNT,3,2020-12-06
Age,18-24,SI,DEATH_RATE,7.56,2020-12-06
Age,25-34,BK,DEATH_COUNT,65,2020-12-06
Age,25-34,BK,DEATH_RATE,13.83,2020-12-06
Age,25-34,BX,DEATH_COUNT,51,2020-12-06
