group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_COUNT,808,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_RATE,243.77,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BX,HOSPITALIZED_COUNT,327,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BX,HOSPITALIZED_RATE,520.5,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,MN,HOSPITALIZED_COUNT,418,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,MN,HOSPITALIZED_RATE,186.19,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,QN,HOSPITALIZED_COUNT,2339,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,QN,HOSPITALIZED_RATE,331.08,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,SI,HOSPITALIZED_COUNT,130,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,SI,HOSPITALIZED_RATE,224.14,2020-11-15
Race/ethnicity,Black/African-American,BK,HOSPITALIZED_COUNT,5987,2020-11-15
Race/ethnicity,Black/African-American,BK,HOSPITALIZED_RATE,665.8,2020-11-15
Race/ethnicity,Black/African-American,BX,HOSPITALIZED_COUNT,4281,2020-11-15
Race/ethnicity,Black/African-American,BX,HOSPITALIZED_RATE,953.77,2020-11-15
Race/ethnicity,Black/African-American,MN,HOSPITALIZED_COUNT,1897,2020-11-15
Race/ethnicity,Black/African-American,MN,HOSPITALIZED_RATE,753.97,2020-11-15
Race/ethnicity,Black/African-American,QN,HOSPITALIZED_COUNT,3336,2020-11-15
Race/ethnicity,Black/African-American,QN,HOSPITALIZED_RATE,678.71,2020-11-15
Race/ethnicity,Black/African-American,SI,HOSPITALIZED_COUNT,378,2020-11-15
Race/ethnicity,Black/African-American,SI,HOSPITALIZED_RATE,864.25,2020-11-15
Race/ethnicity,Hispanic/Latino,BK,HOSPITALIZED_COUNT,2903,2020-11-15
Race/ethnicity,Hispanic/Latino,BK,HOSPITALIZED_RATE,634.66,2020-11-15
Race/ethnicity,Hispanic/Latino,BX,HOSPITALIZED_COUNT,5700,2020-11-15
Race/ethnicity,Hispanic/Latino,BX,HOSPITALIZED_RATE,768.75,2020-11-15
Race/ethnicity,Hispanic/Latino,MN,HOSPITALIZED_COUNT,2734,2020-11-15
Race/ethnicity,Hispanic/Latino,MN,HOSPITALIZED_RATE,570.22,2020-11-15
Race/ethnicity,Hispanic/Latino,QN,HOSPITALIZED_COUNT,5803,2020-11-15
Race/ethnicity,Hispanic/Latino,QN,HOSPITALIZED_RATE,932.32,2020-11-15
Race/ethnicity,Hispanic/Latino,SI,HOSPITALIZED_COUNT,487,2020-11-15
Race/ethnicity,Hispanic/Latino,SI,HOSPITALIZED_RATE,664.89,2020-11-15
Race/ethnicity,White,BK,HOSPITALIZED_COUNT,4808,2020-11-15
Race/ethnicity,White,BK,HOSPITALIZED_RATE,458.44,2020-11-15
Race/ethnicity,White,BX,HOSPITALIZED_COUNT,1159,2020-11-15
Race/ethnicity,White,BX,HOSPITALIZED_RATE,567.5,2020-11-15
Race/ethnicity,White,MN,HOSPITALIZED_COUNT,1796,2020-11-15
Race/ethnicity,White,MN,HOSPITALIZED_RATE,177.43,2020-11-15
Race/ethnicity,White,QN,HOSPITALIZED_COUNT,3411,2020-11-15
Race/ethnicity,White,QN,HOSPITALIZED_RATE,385.75,2020-11-15
Race/ethnicity,White,SI,HOSPITALIZED_COUNT,1434,2020-11-15
Race/ethnicity,White,SI,HOSPITALIZED_RATE,360.42,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,2760,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,816,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1105,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,1789.43,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1350,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,586.96,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,7143,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1083.32,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,553,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,994.82,2020-11-15
Race/ethnicity,Black/African-American,BK,CASE_COUNT,14139,2020-11-15
Race/ethnicity,Black/African-American,BK,CASE_RATE,1686.84,2020-11-15
Race/ethnicity,Black/African-American,BX,CASE_COUNT,11926,2020-11-15
Race/ethnicity,Black/African-American,BX,CASE_RATE,2730.06,2020-11-15
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4171,2020-11-15
Race/ethnicity,Black/African-American,MN,CASE_RATE,1778.38,2020-11-15
Race/ethnicity,Black/African-American,QN,CASE_COUNT,8906,2020-11-15
Race/ethnicity,Black/African-American,QN,CASE_RATE,1967.29,2020-11-15
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1192,2020-11-15
Race/ethnicity,Black/African-American,SI,CASE_RATE,2647.48,2020-11-15
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,8063,2020-11-15
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,1700.86,2020-11-15
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,22072,2020-11-15
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,2850.8,2020-11-15
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,7600,2020-11-15
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,1684.26,2020-11-15
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,15926,2020-11-15
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2500.29,2020-11-15
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,1819,2020-11-15
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,2207.69,2020-11-15
Race/ethnicity,White,BK,CASE_COUNT,16444,2020-11-15
Race/ethnicity,White,BK,CASE_RATE,1696.51,2020-11-15
Race/ethnicity,White,BX,CASE_COUNT,3685,2020-11-15
Race/ethnicity,White,BX,CASE_RATE,2492.12,2020-11-15
Race/ethnicity,White,MN,CASE_COUNT,7670,2020-11-15
Race/ethnicity,White,MN,CASE_RATE,859.1,2020-11-15
Race/ethnicity,White,QN,CASE_COUNT,10440,2020-11-15
Race/ethnicity,White,QN,CASE_RATE,1604.5,2020-11-15
Race/ethnicity,White,SI,CASE_COUNT,6880,2020-11-15
Race/ethnicity,White,SI,CASE_RATE,2245.08,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,305,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,98.77,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,91,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,152.44,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,156,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,67.62,2020-11-15
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,841,2020-11-15
