group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,913,2020-11-22
Age,0-4,BK,CASE_RATE,499.11,2020-11-22
Age,0-4,BX,CASE_COUNT,626,2020-11-22
Age,0-4,BX,CASE_RATE,624.76,2020-11-22
Age,0-4,MN,CASE_COUNT,293,2020-11-22
Age,0-4,MN,CASE_RATE,384.8,2020-11-22
Age,0-4,QN,CASE_COUNT,612,2020-11-22
Age,0-4,QN,CASE_RATE,446.41,2020-11-22
Age,0-4,SI,CASE_COUNT,179,2020-11-22
Age,0-4,SI,CASE_RATE,654.38,2020-11-22
Age,5-12,BK,CASE_COUNT,1830,2020-11-22
Age,5-12,BK,CASE_RATE,726.26,2020-11-22
Age,5-12,BX,CASE_COUNT,1193,2020-11-22
Age,5-12,BX,CASE_RATE,771.12,2020-11-22
Age,5-12,MN,CASE_COUNT,513,2020-11-22
Age,5-12,MN,CASE_RATE,517.14,2020-11-22
Age,5-12,QN,CASE_COUNT,1303,2020-11-22
Age,5-12,QN,CASE_RATE,665.07,2020-11-22
Age,5-12,SI,CASE_COUNT,402,2020-11-22
Age,5-12,SI,CASE_RATE,878.59,2020-11-22
Age,13-17,BK,CASE_COUNT,2168,2020-11-22
Age,13-17,BK,CASE_RATE,1546.78,2020-11-22
Age,13-17,BX,CASE_COUNT,1211,2020-11-22
Age,13-17,BX,CASE_RATE,1314.72,2020-11-22
Age,13-17,MN,CASE_COUNT,576,2020-11-22
Age,13-17,MN,CASE_RATE,1030.13,2020-11-22
Age,13-17,QN,CASE_COUNT,1563,2020-11-22
Age,13-17,QN,CASE_RATE,1361.59,2020-11-22
Age,13-17,SI,CASE_COUNT,504,2020-11-22
Age,13-17,SI,CASE_RATE,1687.54,2020-11-22
Age,18-24,BK,CASE_COUNT,6140,2020-11-22
Age,18-24,BK,CASE_RATE,2954.37,2020-11-22
Age,18-24,BX,CASE_COUNT,3905,2020-11-22
Age,18-24,BX,CASE_RATE,2802.43,2020-11-22
Age,18-24,MN,CASE_COUNT,2688,2020-11-22
Age,18-24,MN,CASE_RATE,1845.53,2020-11-22
Age,18-24,QN,CASE_COUNT,5335,2020-11-22
Age,18-24,QN,CASE_RATE,3098.53,2020-11-22
Age,18-24,SI,CASE_COUNT,1750,2020-11-22
Age,18-24,SI,CASE_RATE,4411.17,2020-11-22
Age,25-34,BK,CASE_COUNT,13631,2020-11-22
Age,25-34,BK,CASE_RATE,2899.96,2020-11-22
Age,25-34,BX,CASE_COUNT,9943,2020-11-22
Age,25-34,BX,CASE_RATE,4372.8,2020-11-22
Age,25-34,MN,CASE_COUNT,7743,2020-11-22
Age,25-34,MN,CASE_RATE,2139.67,2020-11-22
Age,25-34,QN,CASE_COUNT,13741,2020-11-22
