group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1481,2020-12-21
Age,0-4,BK,CASE_RATE,809.62,2020-12-21
Age,0-4,BX,CASE_COUNT,971,2020-12-21
Age,0-4,BX,CASE_RATE,969.07,2020-12-21
Age,0-4,MN,CASE_COUNT,535,2020-12-21
Age,0-4,MN,CASE_RATE,702.62,2020-12-21
Age,0-4,QN,CASE_COUNT,1076,2020-12-21
Age,0-4,QN,CASE_RATE,784.86,2020-12-21
Age,0-4,SI,CASE_COUNT,407,2020-12-21
Age,0-4,SI,CASE_RATE,1487.9,2020-12-21
Age,5-12,BK,CASE_COUNT,3089,2020-12-21
Age,5-12,BK,CASE_RATE,1225.91,2020-12-21
Age,5-12,BX,CASE_COUNT,1924,2020-12-21
Age,5-12,BX,CASE_RATE,1243.61,2020-12-21
Age,5-12,MN,CASE_COUNT,961,2020-12-21
Age,5-12,MN,CASE_RATE,968.76,2020-12-21
Age,5-12,QN,CASE_COUNT,2365,2020-12-21
Age,5-12,QN,CASE_RATE,1207.13,2020-12-21
Age,5-12,SI,CASE_COUNT,905,2020-12-21
Age,5-12,SI,CASE_RATE,1977.93,2020-12-21
Age,13-17,BK,CASE_COUNT,3157,2020-12-21
Age,13-17,BK,CASE_RATE,2252.4,2020-12-21
Age,13-17,BX,CASE_COUNT,1717,2020-12-21
Age,13-17,BX,CASE_RATE,1864.06,2020-12-21
Age,13-17,MN,CASE_COUNT,913,2020-12-21
Age,13-17,MN,CASE_RATE,1632.83,2020-12-21
Age,13-17,QN,CASE_COUNT,2336,2020-12-21
Age,13-17,QN,CASE_RATE,2034.98,2020-12-21
Age,13-17,SI,CASE_COUNT,930,2020-12-21
Age,13-17,SI,CASE_RATE,3113.91,2020-12-21
Age,18-24,BK,CASE_COUNT,8200,2020-12-21
Age,18-24,BK,CASE_RATE,3945.57,2020-12-21
Age,18-24,BX,CASE_COUNT,5039,2020-12-21
Age,18-24,BX,CASE_RATE,3616.24,2020-12-21
Age,18-24,MN,CASE_COUNT,3875,2020-12-21
Age,18-24,MN,CASE_RATE,2660.5,2020-12-21
Age,18-24,QN,CASE_COUNT,7180,2020-12-21
Age,18-24,QN,CASE_RATE,4170.1,2020-12-21
Age,18-24,SI,CASE_COUNT,2596,2020-12-21
Age,18-24,SI,CASE_RATE,6543.65,2020-12-21
Age,25-34,BK,CASE_COUNT,17818,2020-12-21
Age,25-34,BK,CASE_RATE,3790.73,2020-12-21
Age,25-34,BX,CASE_COUNT,12183,2020-12-21
Age,25-34,BX,CASE_RATE,5357.92,2020-12-21
Age,25-34,MN,CASE_COUNT,10565,2020-12-21
Age,25-34,MN,CASE_RATE,2919.48,2020-12-21
Age,25-34,QN,CASE_COUNT,17466,2020-12-21
Age,25-34,QN,CASE_RATE,4856.02,2020-12-21
Age,25-34,SI,CASE_COUNT,4696,2020-12-21
Age,25-34,SI,CASE_RATE,7255.98,2020-12-21
Age,35-44,BK,CASE_COUNT,15426,2020-12-21
Age,35-44,BK,CASE_RATE,4309.11,2020-12-21
Age,35-44,BX,CASE_COUNT,11338,2020-12-21
Age,35-44,BX,CASE_RATE,6320.17,2020-12-21
Age,35-44,MN,CASE_COUNT,7236,2020-12-21
Age,35-44,MN,CASE_RATE,3090.23,2020-12-21
Age,35-44,QN,CASE_COUNT,16895,2020-12-21
Age,35-44,QN,CASE_RATE,5517.73,2020-12-21
Age,35-44,SI,CASE_COUNT,4312,2020-12-21
Age,35-44,SI,CASE_RATE,7286.98,2020-12-21
Age,45-54,BK,CASE_COUNT,14662,2020-12-21
Age,45-54,BK,CASE_RATE,4964.01,2020-12-21
Age,45-54,BX,CASE_COUNT,12362,2020-12-21
Age,45-54,BX,CASE_RATE,7114.21,2020-12-21
Age,45-54,MN,CASE_COUNT,6754,2020-12-21
Age,45-54,MN,CASE_RATE,3453.27,2020-12-21
Age,45-54,QN,CASE_COUNT,17773,2020-12-21
Age,45-54,QN,CASE_RATE,5940.15,2020-12-21
Age,45-54,SI,CASE_COUNT,4554,2020-12-21
Age,45-54,SI,CASE_RATE,7096.55,2020-12-21
Age,55-64,BK,CASE_COUNT,15443,2020-12-21
Age,55-64,BK,CASE_RATE,5404.66,2020-12-21
