group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1016,2020-12-01
Age,0-4,BK,CASE_RATE,555.42,2020-12-01
Age,0-4,BX,CASE_COUNT,708,2020-12-01
Age,0-4,BX,CASE_RATE,706.59,2020-12-01
Age,0-4,MN,CASE_COUNT,347,2020-12-01
Age,0-4,MN,CASE_RATE,455.72,2020-12-01
Age,0-4,QN,CASE_COUNT,718,2020-12-01
Age,0-4,QN,CASE_RATE,523.72,2020-12-01
Age,0-4,SI,CASE_COUNT,240,2020-12-01
Age,0-4,SI,CASE_RATE,877.39,2020-12-01
Age,5-12,BK,CASE_COUNT,2041,2020-12-01
Age,5-12,BK,CASE_RATE,810,2020-12-01
Age,5-12,BX,CASE_COUNT,1348,2020-12-01
Age,5-12,BX,CASE_RATE,871.3,2020-12-01
Age,5-12,MN,CASE_COUNT,627,2020-12-01
Age,5-12,MN,CASE_RATE,632.06,2020-12-01
Age,5-12,QN,CASE_COUNT,1506,2020-12-01
Age,5-12,QN,CASE_RATE,768.69,2020-12-01
Age,5-12,SI,CASE_COUNT,509,2020-12-01
Age,5-12,SI,CASE_RATE,1112.45,2020-12-01
Age,13-17,BK,CASE_COUNT,2401,2020-12-01
Age,13-17,BK,CASE_RATE,1713.02,2020-12-01
Age,13-17,BX,CASE_COUNT,1323,2020-12-01
Age,13-17,BX,CASE_RATE,1436.32,2020-12-01
Age,13-17,MN,CASE_COUNT,656,2020-12-01
Age,13-17,MN,CASE_RATE,1173.21,2020-12-01
Age,13-17,QN,CASE_COUNT,1727,2020-12-01
Age,13-17,QN,CASE_RATE,1504.46,2020-12-01
Age,13-17,SI,CASE_COUNT,594,2020-12-01
Age,13-17,SI,CASE_RATE,1988.88,2020-12-01
Age,18-24,BK,CASE_COUNT,6593,2020-12-01
Age,18-24,BK,CASE_RATE,3172.34,2020-12-01
Age,18-24,BX,CASE_COUNT,4201,2020-12-01
Age,18-24,BX,CASE_RATE,3014.85,2020-12-01
Age,18-24,MN,CASE_COUNT,3002,2020-12-01
Age,18-24,MN,CASE_RATE,2061.12,2020-12-01
Age,18-24,QN,CASE_COUNT,5755,2020-12-01
Age,18-24,QN,CASE_RATE,3342.47,2020-12-01
Age,18-24,SI,CASE_COUNT,1951,2020-12-01
Age,18-24,SI,CASE_RATE,4917.82,2020-12-01
Age,25-34,BK,CASE_COUNT,14596,2020-12-01
Age,25-34,BK,CASE_RATE,3105.26,2020-12-01
Age,25-34,BX,CASE_COUNT,10477,2020-12-01
Age,25-34,BX,CASE_RATE,4607.64,2020-12-01
Age,25-34,MN,CASE_COUNT,8504,2020-12-01
Age,25-34,MN,CASE_RATE,2349.96,2020-12-01
Age,25-34,QN,CASE_COUNT,14592,2020-12-01
Age,25-34,QN,CASE_RATE,4056.97,2020-12-01
Age,25-34,SI,CASE_COUNT,3694,2020-12-01
Age,25-34,SI,CASE_RATE,5707.75,2020-12-01
Age,35-44,BK,CASE_COUNT,12872,2020-12-01
Age,35-44,BK,CASE_RATE,3595.67,2020-12-01
Age,35-44,BX,CASE_COUNT,9914,2020-12-01
Age,35-44,BX,CASE_RATE,5526.38,2020-12-01
Age,35-44,MN,CASE_COUNT,6044,2020-12-01
Age,35-44,MN,CASE_RATE,2581.17,2020-12-01
Age,35-44,QN,CASE_COUNT,14313,2020-12-01
Age,35-44,QN,CASE_RATE,4674.47,2020-12-01
Age,35-44,SI,CASE_COUNT,3394,2020-12-01
Age,35-44,SI,CASE_RATE,5735.63,2020-12-01
Age,45-54,BK,CASE_COUNT,12620,2020-12-01
Age,45-54,BK,CASE_RATE,4272.67,2020-12-01
Age,45-54,BX,CASE_COUNT,11000,2020-12-01
Age,45-54,BX,CASE_RATE,6330.39,2020-12-01
Age,45-54,MN,CASE_COUNT,5726,2020-12-01
Age,45-54,MN,CASE_RATE,2927.66,2020-12-01
Age,45-54,QN,CASE_COUNT,15462,2020-12-01
Age,45-54,QN,CASE_RATE,5167.76,2020-12-01
Age,45-54,SI,CASE_COUNT,3707,2020-12-01
Age,45-54,SI,CASE_RATE,5776.66,2020-12-01
Age,55-64,BK,CASE_COUNT,13596,2020-12-01
Age,55-64,BK,CASE_RATE,4758.26,2020-12-01
Age,55-64,BX,CASE_COUNT,10857,2020-12-01
Age,55-64,BX,CASE_RATE,6679.79,2020-12-01
Age,55-64,MN,CASE_COUNT,6029,2020-12-01
Age,55-64,MN,CASE_RATE,3275.58,2020-12-01
Age,55-64,QN,CASE_COUNT,15231,2020-12-01
Age,55-64,QN,CASE_RATE,5069.09,2020-12-01
Age,55-64,SI,CASE_COUNT,3614,2020-12-01
Age,55-64,SI,CASE_RATE,5464.99,2020-12-01
Age,65-74,BK,CASE_COUNT,9956,2020-12-01
Age,65-74,BK,CASE_RATE,4735.47,2020-12-01
Age,65-74,BX,CASE_COUNT,6565,2020-12-01
Age,65-74,BX,CASE_RATE,6270.12,2020-12-01
Age,65-74,MN,CASE_COUNT,4442,2020-12-01
Age,65-74,MN,CASE_RATE,2975,2020-12-01
Age,65-74,QN,CASE_COUNT,9033,2020-12-01
Age,65-74,QN,CASE_RATE,4345.32,2020-12-01
Age,65-74,SI,CASE_COUNT,1950,2020-12-01
Age,65-74,SI,CASE_RATE,4179.26,2020-12-01
Age,75+,BK,CASE_COUNT,8395,2020-12-01
Age,75+,BK,CASE_RATE,5325.39,2020-12-01
Age,75+,BX,CASE_COUNT,5653,2020-12-01
Age,75+,BX,CASE_RATE,6724.72,2020-12-01
