group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,8159,2020-12-03
Sex,Female,BK,HOSPITALIZED_RATE,605.4,2020-12-03
Sex,Female,BX,HOSPITALIZED_COUNT,6219,2020-12-03
Sex,Female,BX,HOSPITALIZED_RATE,830.69,2020-12-03
Sex,Female,MN,HOSPITALIZED_COUNT,3815,2020-12-03
Sex,Female,MN,HOSPITALIZED_RATE,445.04,2020-12-03
Sex,Female,QN,HOSPITALIZED_COUNT,8042,2020-12-03
Sex,Female,QN,HOSPITALIZED_RATE,693.29,2020-12-03
Sex,Female,SI,HOSPITALIZED_COUNT,1300,2020-12-03
Sex,Female,SI,HOSPITALIZED_RATE,531.02,2020-12-03
Sex,Male,BK,HOSPITALIZED_COUNT,9590,2020-12-03
Sex,Male,BK,HOSPITALIZED_RATE,791.13,2020-12-03
Sex,Male,BX,HOSPITALIZED_COUNT,7312,2020-12-03
Sex,Male,BX,HOSPITALIZED_RATE,1092.08,2020-12-03
Sex,Male,MN,HOSPITALIZED_COUNT,4961,2020-12-03
Sex,Male,MN,HOSPITALIZED_RATE,643.05,2020-12-03
Sex,Male,QN,HOSPITALIZED_COUNT,10934,2020-12-03
Sex,Male,QN,HOSPITALIZED_RATE,999.55,2020-12-03
Sex,Male,SI,HOSPITALIZED_COUNT,1662,2020-12-03
Sex,Male,SI,HOSPITALIZED_RATE,718.45,2020-12-03
Sex,Female,BK,CASE_COUNT,42913,2020-12-03
Sex,Female,BK,CASE_RATE,3184.14,2020-12-03
Sex,Female,BX,CASE_COUNT,32381,2020-12-03
Sex,Female,BX,CASE_RATE,4325.2,2020-12-03
Sex,Female,MN,CASE_COUNT,19878,2020-12-03
Sex,Female,MN,CASE_RATE,2318.87,2020-12-03
Sex,Female,QN,CASE_COUNT,42675,2020-12-03
Sex,Female,QN,CASE_RATE,3678.98,2020-12-03
Sex,Female,SI,CASE_COUNT,10702,2020-12-03
Sex,Female,SI,CASE_RATE,4371.5,2020-12-03
Sex,Male,BK,CASE_COUNT,42537,2020-12-03
Sex,Male,BK,CASE_RATE,3509.09,2020-12-03
Sex,Male,BX,CASE_COUNT,30552,2020-12-03
Sex,Male,BX,CASE_RATE,4563.08,2020-12-03
Sex,Male,MN,CASE_COUNT,21170,2020-12-03
Sex,Male,MN,CASE_RATE,2744.08,2020-12-03
Sex,Male,QN,CASE_COUNT,44837,2020-12-03
Sex,Male,QN,CASE_RATE,4098.86,2020-12-03
Sex,Male,SI,CASE_COUNT,11252,2020-12-03
Sex,Male,SI,CASE_RATE,4864.05,2020-12-03
Sex,Female,BK,DEATH_COUNT,2349,2020-12-03
Sex,Female,BK,DEATH_RATE,174.3,2020-12-03
Sex,Female,BX,DEATH_COUNT,1695,2020-12-03
Sex,Female,BX,DEATH_RATE,226.4,2020-12-03
Sex,Female,MN,DEATH_COUNT,1059,2020-12-03
Sex,Female,MN,DEATH_RATE,123.54,2020-12-03
Sex,Female,QN,DEATH_COUNT,2384,2020-12-03
Sex,Female,QN,DEATH_RATE,205.52,2020-12-03
Sex,Female,SI,DEATH_COUNT,396,2020-12-03
Sex,Female,SI,DEATH_RATE,161.76,2020-12-03
Sex,Male,BK,DEATH_COUNT,3513,2020-12-03
Sex,Male,BK,DEATH_RATE,289.81,2020-12-03
Sex,Male,BX,DEATH_COUNT,2393,2020-12-03
Sex,Male,BX,DEATH_RATE,357.41,2020-12-03
Sex,Male,MN,DEATH_COUNT,1519,2020-12-03
Sex,Male,MN,DEATH_RATE,196.89,2020-12-03
Sex,Male,QN,DEATH_COUNT,3741,2020-12-03
Sex,Male,QN,DEATH_RATE,341.99,2020-12-03
Sex,Male,SI,DEATH_COUNT,558,2020-12-03
Sex,Male,SI,DEATH_RATE,241.21,2020-12-03
