group,subgroup,boro,outcome,count,day
Age,0-4,BK,HOSPITALIZED_COUNT,112,2020-11-13
Age,0-4,BK,HOSPITALIZED_RATE,61.23,2020-11-13
Age,0-4,BX,HOSPITALIZED_COUNT,82,2020-11-13
Age,0-4,BX,HOSPITALIZED_RATE,81.84,2020-11-13
Age,0-4,MN,HOSPITALIZED_COUNT,34,2020-11-13
Age,0-4,MN,HOSPITALIZED_RATE,44.65,2020-11-13
Age,0-4,QN,HOSPITALIZED_COUNT,70,2020-11-13
Age,0-4,QN,HOSPITALIZED_RATE,51.06,2020-11-13
Age,0-4,SI,HOSPITALIZED_COUNT,13,2020-11-13
Age,0-4,SI,HOSPITALIZED_RATE,47.53,2020-11-13
Age,5-12,BK,HOSPITALIZED_COUNT,72,2020-11-13
Age,5-12,BK,HOSPITALIZED_RATE,28.57,2020-11-13
Age,5-12,BX,HOSPITALIZED_COUNT,33,2020-11-13
Age,5-12,BX,HOSPITALIZED_RATE,21.33,2020-11-13
Age,5-12,MN,HOSPITALIZED_COUNT,18,2020-11-13
Age,5-12,MN,HOSPITALIZED_RATE,18.15,2020-11-13
Age,5-12,QN,HOSPITALIZED_COUNT,39,2020-11-13
Age,5-12,QN,HOSPITALIZED_RATE,19.91,2020-11-13
Age,5-12,SI,HOSPITALIZED_COUNT,5,2020-11-13
Age,5-12,SI,HOSPITALIZED_RATE,10.93,2020-11-13
Age,13-17,BK,HOSPITALIZED_COUNT,79,2020-11-13
Age,13-17,BK,HOSPITALIZED_RATE,56.36,2020-11-13
Age,13-17,BX,HOSPITALIZED_COUNT,72,2020-11-13
Age,13-17,BX,HOSPITALIZED_RATE,78.17,2020-11-13
Age,13-17,MN,HOSPITALIZED_COUNT,26,2020-11-13
Age,13-17,MN,HOSPITALIZED_RATE,46.5,2020-11-13
Age,13-17,QN,HOSPITALIZED_COUNT,62,2020-11-13
Age,13-17,QN,HOSPITALIZED_RATE,54.01,2020-11-13
Age,13-17,SI,HOSPITALIZED_COUNT,14,2020-11-13
Age,13-17,SI,HOSPITALIZED_RATE,46.88,2020-11-13
Age,18-24,BK,HOSPITALIZED_COUNT,447,2020-11-13
Age,18-24,BK,HOSPITALIZED_RATE,215.08,2020-11-13
Age,18-24,BX,HOSPITALIZED_COUNT,347,2020-11-13
Age,18-24,BX,HOSPITALIZED_RATE,249.02,2020-11-13
Age,18-24,MN,HOSPITALIZED_COUNT,117,2020-11-13
Age,18-24,MN,HOSPITALIZED_RATE,80.33,2020-11-13
Age,18-24,QN,HOSPITALIZED_COUNT,330,2020-11-13
Age,18-24,QN,HOSPITALIZED_RATE,191.66,2020-11-13
Age,18-24,SI,HOSPITALIZED_COUNT,57,2020-11-13
Age,18-24,SI,HOSPITALIZED_RATE,143.68,2020-11-13
Age,25-34,BK,HOSPITALIZED_COUNT,1185,2020-11-13
Age,25-34,BK,HOSPITALIZED_RATE,252.11,2020-11-13
Age,25-34,BX,HOSPITALIZED_COUNT,917,2020-11-13
Age,25-34,BX,HOSPITALIZED_RATE,403.28,2020-11-13
Age,25-34,MN,HOSPITALIZED_COUNT,486,2020-11-13
Age,25-34,MN,HOSPITALIZED_RATE,134.3,2020-11-13
Age,25-34,QN,HOSPITALIZED_COUNT,1192,2020-11-13
Age,25-34,QN,HOSPITALIZED_RATE,331.41,2020-11-13
