group,subgroup,boro,outcome,count,day
Sex,Female,BK,CASE_COUNT,50284,2020-12-21
Sex,Female,BK,CASE_RATE,3731.07,2020-12-21
Sex,Female,BX,CASE_COUNT,36816,2020-12-21
Sex,Female,BX,CASE_RATE,4917.59,2020-12-21
Sex,Female,MN,CASE_COUNT,23672,2020-12-21
Sex,Female,MN,CASE_RATE,2761.46,2020-12-21
Sex,Female,QN,CASE_COUNT,49560,2020-12-21
Sex,Female,QN,CASE_RATE,4272.53,2020-12-21
Sex,Female,SI,CASE_COUNT,13511,2020-12-21
Sex,Female,SI,CASE_RATE,5518.91,2020-12-21
Sex,Male,BK,CASE_COUNT,49184,2020-12-21
Sex,Male,BK,CASE_RATE,4057.44,2020-12-21
Sex,Male,BX,CASE_COUNT,34257,2020-12-21
Sex,Male,BX,CASE_RATE,5116.44,2020-12-21
Sex,Male,MN,CASE_COUNT,24564,2020-12-21
Sex,Male,MN,CASE_RATE,3184.02,2020-12-21
Sex,Male,QN,CASE_COUNT,51571,2020-12-21
Sex,Male,QN,CASE_RATE,4714.46,2020-12-21
Sex,Male,SI,CASE_COUNT,13721,2020-12-21
Sex,Male,SI,CASE_RATE,5931.35,2020-12-21
Sex,Female,BK,DEATH_COUNT,2403,2020-12-21
Sex,Female,BK,DEATH_RATE,178.3,2020-12-21
Sex,Female,BX,DEATH_COUNT,1722,2020-12-21
Sex,Female,BX,DEATH_RATE,230.01,2020-12-21
Sex,Female,MN,DEATH_COUNT,1081,2020-12-21
Sex,Female,MN,DEATH_RATE,126.1,2020-12-21
Sex,Female,QN,DEATH_COUNT,2423,2020-12-21
Sex,Female,QN,DEATH_RATE,208.88,2020-12-21
Sex,Female,SI,DEATH_COUNT,434,2020-12-21
Sex,Female,SI,DEATH_RATE,177.28,2020-12-21
Sex,Male,BK,DEATH_COUNT,3560,2020-12-21
Sex,Male,BK,DEATH_RATE,293.68,2020-12-21
Sex,Male,BX,DEATH_COUNT,2417,2020-12-21
Sex,Male,BX,DEATH_RATE,360.99,2020-12-21
Sex,Male,MN,DEATH_COUNT,1527,2020-12-21
Sex,Male,MN,DEATH_RATE,197.93,2020-12-21
Sex,Male,QN,DEATH_COUNT,3799,2020-12-21
Sex,Male,QN,DEATH_RATE,347.29,2020-12-21
Sex,Male,SI,DEATH_COUNT,597,2020-12-21
Sex,Male,SI,DEATH_RATE,258.07,2020-12-21
Sex,Female,BK,HOSPITALIZED_COUNT,8679,2020-12-21
Sex,Female,BK,HOSPITALIZED_RATE,643.98,2020-12-21
Sex,Female,BX,HOSPITALIZED_COUNT,6611,2020-12-21
Sex,Female,BX,HOSPITALIZED_RATE,883.05,2020-12-21
Sex,Female,MN,HOSPITALIZED_COUNT,4086,2020-12-21
Sex,Female,MN,HOSPITALIZED_RATE,476.65,2020-12-21
Sex,Female,QN,HOSPITALIZED_COUNT,8546,2020-12-21
Sex,Female,QN,HOSPITALIZED_RATE,736.74,2020-12-21
Sex,Female,SI,HOSPITALIZED_COUNT,1517,2020-12-21
Sex,Female,SI,HOSPITALIZED_RATE,619.66,2020-12-21
Sex,Male,BK,HOSPITALIZED_COUNT,10163,2020-12-21
Sex,Male,BK,HOSPITALIZED_RATE,838.4,2020-12-21
Sex,Male,BX,HOSPITALIZED_COUNT,7705,2020-12-21
Sex,Male,BX,HOSPITALIZED_RATE,1150.78,2020-12-21
Sex,Male,MN,HOSPITALIZED_COUNT,5238,2020-12-21
Sex,Male,MN,HOSPITALIZED_RATE,678.96,2020-12-21
Sex,Male,QN,HOSPITALIZED_COUNT,11548,2020-12-21
Sex,Male,QN,HOSPITALIZED_RATE,1055.68,2020-12-21
Sex,Male,SI,HOSPITALIZED_COUNT,1866,2020-12-21
Sex,Male,SI,HOSPITALIZED_RATE,806.64,2020-12-21
