group,subgroup,boro,outcome,count,day
Sex,Female,BK,CASE_COUNT,45912,2020-12-11
Sex,Female,BK,CASE_RATE,3406.67,2020-12-11
Sex,Female,BX,CASE_COUNT,34359,2020-12-11
Sex,Female,BX,CASE_RATE,4589.41,2020-12-11
Sex,Female,MN,CASE_COUNT,21493,2020-12-11
Sex,Female,MN,CASE_RATE,2507.27,2020-12-11
Sex,Female,QN,CASE_COUNT,45513,2020-12-11
Sex,Female,QN,CASE_RATE,3923.64,2020-12-11
Sex,Female,SI,CASE_COUNT,12099,2020-12-11
Sex,Female,SI,CASE_RATE,4942.14,2020-12-11
Sex,Male,BK,CASE_COUNT,45262,2020-12-11
Sex,Male,BK,CASE_RATE,3733.89,2020-12-11
Sex,Male,BX,CASE_COUNT,32181,2020-12-11
Sex,Male,BX,CASE_RATE,4806.38,2020-12-11
Sex,Male,MN,CASE_COUNT,22548,2020-12-11
Sex,Male,MN,CASE_RATE,2922.7,2020-12-11
Sex,Male,QN,CASE_COUNT,47614,2020-12-11
Sex,Male,QN,CASE_RATE,4352.73,2020-12-11
Sex,Male,SI,CASE_COUNT,12433,2020-12-11
Sex,Male,SI,CASE_RATE,5374.57,2020-12-11
Sex,Female,BK,DEATH_COUNT,2370,2020-12-11
Sex,Female,BK,DEATH_RATE,175.85,2020-12-11
Sex,Female,BX,DEATH_COUNT,1700,2020-12-11
Sex,Female,BX,DEATH_RATE,227.07,2020-12-11
Sex,Female,MN,DEATH_COUNT,1068,2020-12-11
Sex,Female,MN,DEATH_RATE,124.59,2020-12-11
Sex,Female,QN,DEATH_COUNT,2392,2020-12-11
Sex,Female,QN,DEATH_RATE,206.21,2020-12-11
Sex,Female,SI,DEATH_COUNT,412,2020-12-11
Sex,Female,SI,DEATH_RATE,168.29,2020-12-11
Sex,Male,BK,DEATH_COUNT,3526,2020-12-11
Sex,Male,BK,DEATH_RATE,290.88,2020-12-11
Sex,Male,BX,DEATH_COUNT,2402,2020-12-11
Sex,Male,BX,DEATH_RATE,358.75,2020-12-11
Sex,Male,MN,DEATH_COUNT,1519,2020-12-11
Sex,Male,MN,DEATH_RATE,196.89,2020-12-11
Sex,Male,QN,DEATH_COUNT,3760,2020-12-11
Sex,Male,QN,DEATH_RATE,343.73,2020-12-11
Sex,Male,SI,DEATH_COUNT,574,2020-12-11
Sex,Male,SI,DEATH_RATE,248.13,2020-12-11
Sex,Female,BK,HOSPITALIZED_COUNT,8372,2020-12-11
Sex,Female,BK,HOSPITALIZED_RATE,621.2,2020-12-11
Sex,Female,BX,HOSPITALIZED_COUNT,6360,2020-12-11
Sex,Female,BX,HOSPITALIZED_RATE,849.52,2020-12-11
Sex,Female,MN,HOSPITALIZED_COUNT,3907,2020-12-11
Sex,Female,MN,HOSPITALIZED_RATE,455.77,2020-12-11
Sex,Female,QN,HOSPITALIZED_COUNT,8258,2020-12-11
Sex,Female,QN,HOSPITALIZED_RATE,711.92,2020-12-11
Sex,Female,SI,HOSPITALIZED_COUNT,1403,2020-12-11
Sex,Female,SI,HOSPITALIZED_RATE,573.09,2020-12-11
Sex,Male,BK,HOSPITALIZED_COUNT,9838,2020-12-11
Sex,Male,BK,HOSPITALIZED_RATE,811.59,2020-12-11
Sex,Male,BX,HOSPITALIZED_COUNT,7458,2020-12-11
Sex,Male,BX,HOSPITALIZED_RATE,1113.89,2020-12-11
Sex,Male,MN,HOSPITALIZED_COUNT,5063,2020-12-11
Sex,Male,MN,HOSPITALIZED_RATE,656.27,2020-12-11
Sex,Male,QN,HOSPITALIZED_COUNT,11199,2020-12-11
Sex,Male,QN,HOSPITALIZED_RATE,1023.78,2020-12-11
Sex,Male,SI,HOSPITALIZED_COUNT,1761,2020-12-11
Sex,Male,SI,HOSPITALIZED_RATE,761.25,2020-12-11
