group,subgroup,boro,outcome,count,day
Sex,Female,BK,CASE_COUNT,49076,2020-12-18
Sex,Female,BK,CASE_RATE,3641.44,2020-12-18
Sex,Female,BX,CASE_COUNT,36178,2020-12-18
Sex,Female,BX,CASE_RATE,4832.37,2020-12-18
Sex,Female,MN,CASE_COUNT,23048,2020-12-18
Sex,Female,MN,CASE_RATE,2688.67,2020-12-18
Sex,Female,QN,CASE_COUNT,48484,2020-12-18
Sex,Female,QN,CASE_RATE,4179.77,2020-12-18
Sex,Female,SI,CASE_COUNT,13116,2020-12-18
Sex,Female,SI,CASE_RATE,5357.56,2020-12-18
Sex,Male,BK,CASE_COUNT,48068,2020-12-18
Sex,Male,BK,CASE_RATE,3965.37,2020-12-18
Sex,Male,BX,CASE_COUNT,33683,2020-12-18
Sex,Male,BX,CASE_RATE,5030.71,2020-12-18
Sex,Male,MN,CASE_COUNT,24039,2020-12-18
Sex,Male,MN,CASE_RATE,3115.97,2020-12-18
Sex,Male,QN,CASE_COUNT,50562,2020-12-18
Sex,Male,QN,CASE_RATE,4622.22,2020-12-18
Sex,Male,SI,CASE_COUNT,13354,2020-12-18
Sex,Male,SI,CASE_RATE,5772.71,2020-12-18
Sex,Female,BK,DEATH_COUNT,2386,2020-12-18
Sex,Female,BK,DEATH_RATE,177.04,2020-12-18
Sex,Female,BX,DEATH_COUNT,1716,2020-12-18
Sex,Female,BX,DEATH_RATE,229.21,2020-12-18
Sex,Female,MN,DEATH_COUNT,1079,2020-12-18
Sex,Female,MN,DEATH_RATE,125.87,2020-12-18
Sex,Female,QN,DEATH_COUNT,2413,2020-12-18
Sex,Female,QN,DEATH_RATE,208.02,2020-12-18
Sex,Female,SI,DEATH_COUNT,429,2020-12-18
Sex,Female,SI,DEATH_RATE,175.24,2020-12-18
Sex,Male,BK,DEATH_COUNT,3550,2020-12-18
Sex,Male,BK,DEATH_RATE,292.86,2020-12-18
Sex,Male,BX,DEATH_COUNT,2421,2020-12-18
Sex,Male,BX,DEATH_RATE,361.59,2020-12-18
Sex,Male,MN,DEATH_COUNT,1523,2020-12-18
Sex,Male,MN,DEATH_RATE,197.41,2020-12-18
Sex,Male,QN,DEATH_COUNT,3792,2020-12-18
Sex,Male,QN,DEATH_RATE,346.65,2020-12-18
Sex,Male,SI,DEATH_COUNT,589,2020-12-18
Sex,Male,SI,DEATH_RATE,254.61,2020-12-18
Sex,Female,BK,HOSPITALIZED_COUNT,8588,2020-12-18
Sex,Female,BK,HOSPITALIZED_RATE,637.23,2020-12-18
Sex,Female,BX,HOSPITALIZED_COUNT,6534,2020-12-18
Sex,Female,BX,HOSPITALIZED_RATE,872.76,2020-12-18
Sex,Female,MN,HOSPITALIZED_COUNT,4041,2020-12-18
Sex,Female,MN,HOSPITALIZED_RATE,471.4,2020-12-18
Sex,Female,QN,HOSPITALIZED_COUNT,8460,2020-12-18
Sex,Female,QN,HOSPITALIZED_RATE,729.33,2020-12-18
Sex,Female,SI,HOSPITALIZED_COUNT,1494,2020-12-18
Sex,Female,SI,HOSPITALIZED_RATE,610.26,2020-12-18
Sex,Male,BK,HOSPITALIZED_COUNT,10071,2020-12-18
Sex,Male,BK,HOSPITALIZED_RATE,830.81,2020-12-18
Sex,Male,BX,HOSPITALIZED_COUNT,7631,2020-12-18
Sex,Male,BX,HOSPITALIZED_RATE,1139.72,2020-12-18
Sex,Male,MN,HOSPITALIZED_COUNT,5191,2020-12-18
Sex,Male,MN,HOSPITALIZED_RATE,672.86,2020-12-18
Sex,Male,QN,HOSPITALIZED_COUNT,11459,2020-12-18
Sex,Male,QN,HOSPITALIZED_RATE,1047.55,2020-12-18
Sex,Male,SI,HOSPITALIZED_COUNT,1833,2020-12-18
Sex,Male,SI,HOSPITALIZED_RATE,792.37,2020-12-18
