group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1286,2020-12-13
Age,0-4,BK,CASE_RATE,703.02,2020-12-13
Age,0-4,BX,CASE_COUNT,874,2020-12-13
Age,0-4,BX,CASE_RATE,872.26,2020-12-13
Age,0-4,MN,CASE_COUNT,456,2020-12-13
Age,0-4,MN,CASE_RATE,598.87,2020-12-13
Age,0-4,QN,CASE_COUNT,902,2020-12-13
Age,0-4,QN,CASE_RATE,657.94,2020-12-13
Age,0-4,SI,CASE_COUNT,347,2020-12-13
Age,0-4,SI,CASE_RATE,1268.55,2020-12-13
Age,5-12,BK,CASE_COUNT,2650,2020-12-13
Age,5-12,BK,CASE_RATE,1051.69,2020-12-13
Age,5-12,BX,CASE_COUNT,1701,2020-12-13
Age,5-12,BX,CASE_RATE,1099.47,2020-12-13
Age,5-12,MN,CASE_COUNT,837,2020-12-13
Age,5-12,MN,CASE_RATE,843.76,2020-12-13
Age,5-12,QN,CASE_COUNT,1986,2020-12-13
Age,5-12,QN,CASE_RATE,1013.69,2020-12-13
Age,5-12,SI,CASE_COUNT,754,2020-12-13
Age,5-12,SI,CASE_RATE,1647.91,2020-12-13
Age,13-17,BK,CASE_COUNT,2886,2020-12-13
Age,13-17,BK,CASE_RATE,2059.05,2020-12-13
Age,13-17,BX,CASE_COUNT,1558,2020-12-13
Age,13-17,BX,CASE_RATE,1691.45,2020-12-13
Age,13-17,MN,CASE_COUNT,807,2020-12-13
Age,13-17,MN,CASE_RATE,1443.26,2020-12-13
Age,13-17,QN,CASE_COUNT,2079,2020-12-13
Age,13-17,QN,CASE_RATE,1811.1,2020-12-13
Age,13-17,SI,CASE_COUNT,821,2020-12-13
Age,13-17,SI,CASE_RATE,2748.94,2020-12-13
Age,18-24,BK,CASE_COUNT,7523,2020-12-13
Age,18-24,BK,CASE_RATE,3619.82,2020-12-13
Age,18-24,BX,CASE_COUNT,4701,2020-12-13
Age,18-24,BX,CASE_RATE,3373.68,2020-12-13
Age,18-24,MN,CASE_COUNT,3513,2020-12-13
Age,18-24,MN,CASE_RATE,2411.96,2020-12-13
Age,18-24,QN,CASE_COUNT,6599,2020-12-13
Age,18-24,QN,CASE_RATE,3832.66,2020-12-13
Age,18-24,SI,CASE_COUNT,2364,2020-12-13
Age,18-24,SI,CASE_RATE,5958.85,2020-12-13
Age,25-34,BK,CASE_COUNT,16471,2020-12-13
Age,25-34,BK,CASE_RATE,3504.16,2020-12-13
Age,25-34,BX,CASE_COUNT,11511,2020-12-13
Age,25-34,BX,CASE_RATE,5062.38,2020-12-13
Age,25-34,MN,CASE_COUNT,9714,2020-12-13
Age,25-34,MN,CASE_RATE,2684.32,2020-12-13
Age,25-34,QN,CASE_COUNT,16313,2020-12-13
Age,25-34,QN,CASE_RATE,4535.46,2020-12-13
Age,25-34,SI,CASE_COUNT,4324,2020-12-13
Age,25-34,SI,CASE_RATE,6681.19,2020-12-13
Age,35-44,BK,CASE_COUNT,14342,2020-12-13
Age,35-44,BK,CASE_RATE,4006.3,2020-12-13
Age,35-44,BX,CASE_COUNT,10775,2020-12-13
Age,35-44,BX,CASE_RATE,6006.33,2020-12-13
Age,35-44,MN,CASE_COUNT,6745,2020-12-13
Age,35-44,MN,CASE_RATE,2880.55,2020-12-13
Age,35-44,QN,CASE_COUNT,15816,2020-12-13
Age,35-44,QN,CASE_RATE,5165.34,2020-12-13
Age,35-44,SI,CASE_COUNT,3983,2020-12-13
Age,35-44,SI,CASE_RATE,6731,2020-12-13
Age,45-54,BK,CASE_COUNT,13784,2020-12-13
Age,45-54,BK,CASE_RATE,4666.75,2020-12-13
Age,45-54,BX,CASE_COUNT,11781,2020-12-13
Age,45-54,BX,CASE_RATE,6779.85,2020-12-13
Age,45-54,MN,CASE_COUNT,6349,2020-12-13
Age,45-54,MN,CASE_RATE,3246.19,2020-12-13
Age,45-54,QN,CASE_COUNT,16769,2020-12-13
Age,45-54,QN,CASE_RATE,5604.59,2020-12-13
Age,45-54,SI,CASE_COUNT,4227,2020-12-13
Age,45-54,SI,CASE_RATE,6586.98,2020-12-13
Age,55-64,BK,CASE_COUNT,14615,2020-12-13
Age,55-64,BK,CASE_RATE,5114.88,2020-12-13
Age,55-64,BX,CASE_COUNT,11586,2020-12-13
Age,55-64,BX,CASE_RATE,7128.31,2020-12-13
Age,55-64,MN,CASE_COUNT,6564,2020-12-13
Age,55-64,MN,CASE_RATE,3566.25,2020-12-13
Age,55-64,QN,CASE_COUNT,16423,2020-12-13
Age,55-64,QN,CASE_RATE,5465.81,2020-12-13
Age,55-64,SI,CASE_COUNT,4103,2020-12-13
Age,55-64,SI,CASE_RATE,6204.45,2020-12-13
Age,65-74,BK,CASE_COUNT,10632,2020-12-13
Age,65-74,BK,CASE_RATE,5057.01,2020-12-13
Age,65-74,BX,CASE_COUNT,6972,2020-12-13
Age,65-74,BX,CASE_RATE,6658.83,2020-12-13
Age,65-74,MN,CASE_COUNT,4782,2020-12-13
Age,65-74,MN,CASE_RATE,3202.71,2020-12-13
Age,65-74,QN,CASE_COUNT,9706,2020-12-13
Age,65-74,QN,CASE_RATE,4669.06,2020-12-13
Age,65-74,SI,CASE_COUNT,2229,2020-12-13
Age,65-74,SI,CASE_RATE,4777.21,2020-12-13
Age,75+,BK,CASE_COUNT,8837,2020-12-13
Age,75+,BK,CASE_RATE,5605.78,2020-12-13
Age,75+,BX,CASE_COUNT,5928,2020-12-13
