group,subgroup,boro,outcome,count,day
Sex,Female,BK,CASE_COUNT,40529,2020-11-25
Sex,Female,BK,CASE_RATE,3007.25,2020-11-25
Sex,Female,BX,CASE_COUNT,30863,2020-11-25
Sex,Female,BX,CASE_RATE,4122.44,2020-11-25
Sex,Female,MN,CASE_COUNT,18496,2020-11-25
Sex,Female,MN,CASE_RATE,2157.65,2020-11-25
Sex,Female,QN,CASE_COUNT,40456,2020-11-25
Sex,Female,QN,CASE_RATE,3487.68,2020-11-25
Sex,Female,SI,CASE_COUNT,9712,2020-11-25
Sex,Female,SI,CASE_RATE,3967.11,2020-11-25
Sex,Male,BK,CASE_COUNT,40482,2020-11-25
Sex,Male,BK,CASE_RATE,3339.56,2020-11-25
Sex,Male,BX,CASE_COUNT,29238,2020-11-25
Sex,Male,BX,CASE_RATE,4366.83,2020-11-25
Sex,Male,MN,CASE_COUNT,19886,2020-11-25
Sex,Male,MN,CASE_RATE,2577.65,2020-11-25
Sex,Male,QN,CASE_COUNT,42742,2020-11-25
Sex,Male,QN,CASE_RATE,3907.34,2020-11-25
Sex,Male,SI,CASE_COUNT,10284,2020-11-25
Sex,Male,SI,CASE_RATE,4445.6,2020-11-25
Sex,Female,BK,DEATH_COUNT,2341,2020-11-25
Sex,Female,BK,DEATH_RATE,173.7,2020-11-25
Sex,Female,BX,DEATH_COUNT,1699,2020-11-25
Sex,Female,BX,DEATH_RATE,226.94,2020-11-25
Sex,Female,MN,DEATH_COUNT,1056,2020-11-25
Sex,Female,MN,DEATH_RATE,123.19,2020-11-25
Sex,Female,QN,DEATH_COUNT,2377,2020-11-25
Sex,Female,QN,DEATH_RATE,204.92,2020-11-25
Sex,Female,SI,DEATH_COUNT,390,2020-11-25
Sex,Female,SI,DEATH_RATE,159.31,2020-11-25
Sex,Male,BK,DEATH_COUNT,3500,2020-11-25
Sex,Male,BK,DEATH_RATE,288.73,2020-11-25
Sex,Male,BX,DEATH_COUNT,2397,2020-11-25
Sex,Male,BX,DEATH_RATE,358,2020-11-25
Sex,Male,MN,DEATH_COUNT,1516,2020-11-25
Sex,Male,MN,DEATH_RATE,196.51,2020-11-25
Sex,Male,QN,DEATH_COUNT,3730,2020-11-25
Sex,Male,QN,DEATH_RATE,340.99,2020-11-25
Sex,Male,SI,DEATH_COUNT,545,2020-11-25
Sex,Male,SI,DEATH_RATE,235.59,2020-11-25
Sex,Female,BK,HOSPITALIZED_COUNT,8030,2020-11-25
Sex,Female,BK,HOSPITALIZED_RATE,595.83,2020-11-25
Sex,Female,BX,HOSPITALIZED_COUNT,6116,2020-11-25
Sex,Female,BX,HOSPITALIZED_RATE,816.93,2020-11-25
Sex,Female,MN,HOSPITALIZED_COUNT,3734,2020-11-25
Sex,Female,MN,HOSPITALIZED_RATE,435.59,2020-11-25
Sex,Female,QN,HOSPITALIZED_COUNT,7929,2020-11-25
Sex,Female,QN,HOSPITALIZED_RATE,683.55,2020-11-25
Sex,Female,SI,HOSPITALIZED_COUNT,1225,2020-11-25
Sex,Female,SI,HOSPITALIZED_RATE,500.38,2020-11-25
Sex,Male,BK,HOSPITALIZED_COUNT,9475,2020-11-25
Sex,Male,BK,HOSPITALIZED_RATE,781.64,2020-11-25
Sex,Male,BX,HOSPITALIZED_COUNT,7204,2020-11-25
Sex,Male,BX,HOSPITALIZED_RATE,1075.95,2020-11-25
Sex,Male,MN,HOSPITALIZED_COUNT,4896,2020-11-25
Sex,Male,MN,HOSPITALIZED_RATE,634.63,2020-11-25
Sex,Male,QN,HOSPITALIZED_COUNT,10754,2020-11-25
Sex,Male,QN,HOSPITALIZED_RATE,983.1,2020-11-25
Sex,Male,SI,HOSPITALIZED_COUNT,1579,2020-11-25
Sex,Male,SI,HOSPITALIZED_RATE,682.57,2020-11-25
