group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1131,2020-12-07
Age,0-4,BK,CASE_RATE,618.28,2020-12-07
Age,0-4,BX,CASE_COUNT,785,2020-12-07
Age,0-4,BX,CASE_RATE,783.44,2020-12-07
Age,0-4,MN,CASE_COUNT,398,2020-12-07
Age,0-4,MN,CASE_RATE,522.69,2020-12-07
Age,0-4,QN,CASE_COUNT,812,2020-12-07
Age,0-4,QN,CASE_RATE,592.29,2020-12-07
Age,0-4,SI,CASE_COUNT,290,2020-12-07
Age,0-4,SI,CASE_RATE,1060.17,2020-12-07
Age,5-12,BK,CASE_COUNT,2311,2020-12-07
Age,5-12,BK,CASE_RATE,917.15,2020-12-07
Age,5-12,BX,CASE_COUNT,1494,2020-12-07
Age,5-12,BX,CASE_RATE,965.67,2020-12-07
Age,5-12,MN,CASE_COUNT,721,2020-12-07
Age,5-12,MN,CASE_RATE,726.82,2020-12-07
Age,5-12,QN,CASE_COUNT,1708,2020-12-07
Age,5-12,QN,CASE_RATE,871.79,2020-12-07
Age,5-12,SI,CASE_COUNT,630,2020-12-07
Age,5-12,SI,CASE_RATE,1376.9,2020-12-07
Age,13-17,BK,CASE_COUNT,2649,2020-12-07
Age,13-17,BK,CASE_RATE,1889.96,2020-12-07
Age,13-17,BX,CASE_COUNT,1440,2020-12-07
Age,13-17,BX,CASE_RATE,1563.34,2020-12-07
Age,13-17,MN,CASE_COUNT,725,2020-12-07
Age,13-17,MN,CASE_RATE,1296.61,2020-12-07
Age,13-17,QN,CASE_COUNT,1880,2020-12-07
Age,13-17,QN,CASE_RATE,1637.74,2020-12-07
Age,13-17,SI,CASE_COUNT,726,2020-12-07
Age,13-17,SI,CASE_RATE,2430.86,2020-12-07
Age,18-24,BK,CASE_COUNT,7062,2020-12-07
Age,18-24,BK,CASE_RATE,3398.01,2020-12-07
Age,18-24,BX,CASE_COUNT,4424,2020-12-07
Age,18-24,BX,CASE_RATE,3174.89,2020-12-07
Age,18-24,MN,CASE_COUNT,3250,2020-12-07
Age,18-24,MN,CASE_RATE,2231.39,2020-12-07
Age,18-24,QN,CASE_COUNT,6155,2020-12-07
Age,18-24,QN,CASE_RATE,3574.79,2020-12-07
Age,18-24,SI,CASE_COUNT,2168,2020-12-07
Age,18-24,SI,CASE_RATE,5464.8,2020-12-07
Age,25-34,BK,CASE_COUNT,15451,2020-12-07
Age,25-34,BK,CASE_RATE,3287.16,2020-12-07
Age,25-34,BX,CASE_COUNT,10956,2020-12-07
Age,25-34,BX,CASE_RATE,4818.3,2020-12-07
Age,25-34,MN,CASE_COUNT,9117,2020-12-07
Age,25-34,MN,CASE_RATE,2519.35,2020-12-07
Age,25-34,QN,CASE_COUNT,15413,2020-12-07
Age,25-34,QN,CASE_RATE,4285.23,2020-12-07
Age,25-34,SI,CASE_COUNT,4031,2020-12-07
Age,25-34,SI,CASE_RATE,6228.46,2020-12-07
Age,35-44,BK,CASE_COUNT,13583,2020-12-07
Age,35-44,BK,CASE_RATE,3794.28,2020-12-07
Age,35-44,BX,CASE_COUNT,10333,2020-12-07
Age,35-44,BX,CASE_RATE,5759.95,2020-12-07
Age,35-44,MN,CASE_COUNT,6389,2020-12-07
Age,35-44,MN,CASE_RATE,2728.51,2020-12-07
Age,35-44,QN,CASE_COUNT,15010,2020-12-07
Age,35-44,QN,CASE_RATE,4902.1,2020-12-07
Age,35-44,SI,CASE_COUNT,3709,2020-12-07
Age,35-44,SI,CASE_RATE,6267.96,2020-12-07
Age,45-54,BK,CASE_COUNT,13208,2020-12-07
Age,45-54,BK,CASE_RATE,4471.74,2020-12-07
Age,45-54,BX,CASE_COUNT,11383,2020-12-07
Age,45-54,BX,CASE_RATE,6550.8,2020-12-07
Age,45-54,MN,CASE_COUNT,6047,2020-12-07
Age,45-54,MN,CASE_RATE,3091.78,2020-12-07
Age,45-54,QN,CASE_COUNT,16052,2020-12-07
Age,45-54,QN,CASE_RATE,5364.96,2020-12-07
Age,45-54,SI,CASE_COUNT,3952,2020-12-07
Age,45-54,SI,CASE_RATE,6158.45,2020-12-07
Age,55-64,BK,CASE_COUNT,14035,2020-12-07
Age,55-64,BK,CASE_RATE,4911.89,2020-12-07
Age,55-64,BX,CASE_COUNT,11208,2020-12-07
Age,55-64,BX,CASE_RATE,6895.75,2020-12-07
Age,55-64,MN,CASE_COUNT,6306,2020-12-07
Age,55-64,MN,CASE_RATE,3426.08,2020-12-07
Age,55-64,QN,CASE_COUNT,15790,2020-12-07
Age,55-64,QN,CASE_RATE,5255.14,2020-12-07
Age,55-64,SI,CASE_COUNT,3865,2020-12-07
Age,55-64,SI,CASE_RATE,5844.55,2020-12-07
Age,65-74,BK,CASE_COUNT,10254,2020-12-07
Age,65-74,BK,CASE_RATE,4877.21,2020-12-07
Age,65-74,BX,CASE_COUNT,6762,2020-12-07
Age,65-74,BX,CASE_RATE,6458.27,2020-12-07
Age,65-74,MN,CASE_COUNT,4602,2020-12-07
Age,65-74,MN,CASE_RATE,3082.16,2020-12-07
Age,65-74,QN,CASE_COUNT,9326,2020-12-07
Age,65-74,QN,CASE_RATE,4486.26,2020-12-07
Age,65-74,SI,CASE_COUNT,2092,2020-12-07
Age,65-74,SI,CASE_RATE,4483.59,2020-12-07
Age,75+,BK,CASE_COUNT,8620,2020-12-07
Age,75+,BK,CASE_RATE,5468.12,2020-12-07
Age,75+,BX,CASE_COUNT,5777,2020-12-07
Age,75+,BX,CASE_RATE,6872.23,2020-12-07
Age,75+,MN,CASE_COUNT,5052,2020-12-07
Age,75+,MN,CASE_RATE,3983.91,2020-12-07
Age,75+,QN,CASE_COUNT,8087,2020-12-07
Age,75+,QN,CASE_RATE,5040.07,2020-12-07
Age,75+,SI,CASE_COUNT,1850,2020-12-07
Age,75+,SI,CASE_RATE,5667.54,2020-12-07
Age,0-17,BK,DEATH_COUNT,6,2020-12-07
Age,0-17,BK,DEATH_RATE,1.04,2020-12-07
Age,0-17,BX,DEATH_COUNT,6,2020-12-07
Age,0-17,BX,DEATH_RATE,1.73,2020-12-07
Age,0-17,MN,DEATH_COUNT,1,2020-12-07
Age,0-17,MN,DEATH_RATE,0.43,2020-12-07
Age,0-17,QN,DEATH_COUNT,3,2020-12-07
Age,0-17,QN,DEATH_RATE,0.67,2020-12-07
Age,0-17,SI,DEATH_COUNT,0,2020-12-07
Age,0-17,SI,DEATH_RATE,0,2020-12-07
Age,18-24,BK,DEATH_COUNT,14,2020-12-07
Age,18-24,BK,DEATH_RATE,6.74,2020-12-07
Age,18-24,BX,DEATH_COUNT,7,2020-12-07
Age,18-24,BX,DEATH_RATE,5.02,2020-12-07
Age,18-24,MN,DEATH_COUNT,4,2020-12-07
Age,18-24,MN,DEATH_RATE,2.75,2020-12-07
Age,18-24,QN,DEATH_COUNT,7,2020-12-07
Age,18-24,QN,DEATH_RATE,4.07,2020-12-07
Age,18-24,SI,DEATH_COUNT,3,2020-12-07
Age,18-24,SI,DEATH_RATE,7.56,2020-12-07
Age,25-34,BK,DEATH_COUNT,65,2020-12-07
Age,25-34,BK,DEATH_RATE,13.83,2020-12-07
Age,25-34,BX,DEATH_COUNT,51,2020-12-07
Age,25-34,BX,DEATH_RATE,22.43,2020-12-07
Age,25-34,MN,DEATH_COUNT,14,2020-12-07
Age,25-34,MN,DEATH_RATE,3.87,2020-12-07
Age,25-34,QN,DEATH_COUNT,54,2020-12-07
Age,25-34,QN,DEATH_RATE,15.01,2020-12-07
Age,25-34,SI,DEATH_COUNT,8,2020-12-07
Age,25-34,SI,DEATH_RATE,12.36,2020-12-07
Age,35-44,BK,DEATH_COUNT,140,2020-12-07
Age,35-44,BK,DEATH_RATE,39.11,2020-12-07
Age,35-44,BX,DEATH_COUNT,121,2020-12-07
Age,35-44,BX,DEATH_RATE,67.45,2020-12-07
Age,35-44,MN,DEATH_COUNT,45,2020-12-07
Age,35-44,MN,DEATH_RATE,19.22,2020-12-07
Age,35-44,QN,DEATH_COUNT,199,2020-12-07
Age,35-44,QN,DEATH_RATE,64.99,2020-12-07
Age,35-44,SI,DEATH_COUNT,20,2020-12-07
Age,35-44,SI,DEATH_RATE,33.8,2020-12-07
Age,45-54,BK,DEATH_COUNT,396,2020-12-07
Age,45-54,BK,DEATH_RATE,134.07,2020-12-07
Age,45-54,BX,DEATH_COUNT,293,2020-12-07
Age,45-54,BX,DEATH_RATE,168.62,2020-12-07
Age,45-54,MN,DEATH_COUNT,109,2020-12-07
Age,45-54,MN,DEATH_RATE,55.73,2020-12-07
Age,45-54,QN,DEATH_COUNT,448,2020-12-07
Age,45-54,QN,DEATH_RATE,149.73,2020-12-07
Age,45-54,SI,DEATH_COUNT,63,2020-12-07
Age,45-54,SI,DEATH_RATE,98.17,2020-12-07
Age,55-64,BK,DEATH_COUNT,918,2020-12-07
Age,55-64,BK,DEATH_RATE,321.28,2020-12-07
Age,55-64,BX,DEATH_COUNT,698,2020-12-07
Age,55-64,BX,DEATH_RATE,429.45,2020-12-07
Age,55-64,MN,DEATH_COUNT,289,2020-12-07
Age,55-64,MN,DEATH_RATE,157.01,2020-12-07
Age,55-64,QN,DEATH_COUNT,1052,2020-12-07
Age,55-64,QN,DEATH_RATE,350.12,2020-12-07
Age,55-64,SI,DEATH_COUNT,129,2020-12-07
Age,55-64,SI,DEATH_RATE,195.07,2020-12-07
Age,65-74,BK,DEATH_COUNT,1499,2020-12-07
Age,65-74,BK,DEATH_RATE,712.98,2020-12-07
Age,65-74,BX,DEATH_COUNT,1051,2020-12-07
Age,65-74,BX,DEATH_RATE,1003.79,2020-12-07
Age,65-74,MN,DEATH_COUNT,582,2020-12-07
Age,65-74,MN,DEATH_RATE,389.79,2020-12-07
Age,65-74,QN,DEATH_COUNT,1501,2020-12-07
Age,65-74,QN,DEATH_RATE,722.05,2020-12-07
Age,65-74,SI,DEATH_COUNT,216,2020-12-07
Age,65-74,SI,DEATH_RATE,462.93,2020-12-07
Age,75+,BK,DEATH_COUNT,2844,2020-12-07
Age,75+,BK,DEATH_RATE,1804.1,2020-12-07
Age,75+,BX,DEATH_COUNT,1872,2020-12-07
Age,75+,BX,DEATH_RATE,2226.9,2020-12-07
Age,75+,MN,DEATH_COUNT,1541,2020-12-07
Age,75+,MN,DEATH_RATE,1215.2,2020-12-07
Age,75+,QN,DEATH_COUNT,2872,2020-12-07
Age,75+,QN,DEATH_RATE,1789.92,2020-12-07
Age,75+,SI,DEATH_COUNT,532,2020-12-07
Age,75+,SI,DEATH_RATE,1629.8,2020-12-07
Age,0-4,BK,HOSPITALIZED_COUNT,120,2020-12-07
Age,0-4,BK,HOSPITALIZED_RATE,65.6,2020-12-07
Age,0-4,BX,HOSPITALIZED_COUNT,91,2020-12-07
Age,0-4,BX,HOSPITALIZED_RATE,90.82,2020-12-07
Age,0-4,MN,HOSPITALIZED_COUNT,39,2020-12-07
Age,0-4,MN,HOSPITALIZED_RATE,51.22,2020-12-07
Age,0-4,QN,HOSPITALIZED_COUNT,76,2020-12-07
Age,0-4,QN,HOSPITALIZED_RATE,55.44,2020-12-07
Age,0-4,SI,HOSPITALIZED_COUNT,18,2020-12-07
Age,0-4,SI,HOSPITALIZED_RATE,65.8,2020-12-07
Age,5-12,BK,HOSPITALIZED_COUNT,75,2020-12-07
Age,5-12,BK,HOSPITALIZED_RATE,29.76,2020-12-07
