group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3644,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,1081.54,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1305,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,2125.33,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1877,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,832.53,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,9274,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1428.83,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,769,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1407.79,2020-12-13
Race/ethnicity,Black/African-American,BK,CASE_COUNT,16234,2020-12-13
Race/ethnicity,Black/African-American,BK,CASE_RATE,1957.42,2020-12-13
Race/ethnicity,Black/African-American,BX,CASE_COUNT,13275,2020-12-13
Race/ethnicity,Black/African-American,BX,CASE_RATE,3047.49,2020-12-13
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4813,2020-12-13
Race/ethnicity,Black/African-American,MN,CASE_RATE,2081.9,2020-12-13
Race/ethnicity,Black/African-American,QN,CASE_COUNT,10297,2020-12-13
Race/ethnicity,Black/African-American,QN,CASE_RATE,2303.73,2020-12-13
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1447,2020-12-13
Race/ethnicity,Black/African-American,SI,CASE_RATE,3222.9,2020-12-13
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,10397,2020-12-13
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,2182.28,2020-12-13
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,27089,2020-12-13
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3485.53,2020-12-13
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,9754,2020-12-13
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,2185.83,2020-12-13
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,19653,2020-12-13
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,3082.06,2020-12-13
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2828,2020-12-13
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,3356.16,2020-12-13
Race/ethnicity,White,BK,CASE_COUNT,20265,2020-12-13
Race/ethnicity,White,BK,CASE_RATE,2104.8,2020-12-13
Race/ethnicity,White,BX,CASE_COUNT,4352,2020-12-13
Race/ethnicity,White,BX,CASE_RATE,3031.39,2020-12-13
Race/ethnicity,White,MN,CASE_COUNT,10130,2020-12-13
Race/ethnicity,White,MN,CASE_RATE,1168.29,2020-12-13
Race/ethnicity,White,QN,CASE_COUNT,12711,2020-12-13
Race/ethnicity,White,QN,CASE_RATE,2030.54,2020-12-13
Race/ethnicity,White,SI,CASE_COUNT,9763,2020-12-13
Race/ethnicity,White,SI,CASE_RATE,3260.95,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,317,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,102.5,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,92,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,154.54,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,159,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,68.86,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,853,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,123.89,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,61,2020-12-13
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,113.86,2020-12-13
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2195,2020-12-13
Race/ethnicity,Black/African-American,BK,DEATH_RATE,237.15,2020-12-13
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1332,2020-12-13
Race/ethnicity,Black/African-American,BX,DEATH_RATE,298.76,2020-12-13
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,593,2020-12-13
Race/ethnicity,Black/African-American,MN,DEATH_RATE,226.84,2020-12-13
Race/ethnicity,Black/African-American,QN,DEATH_COUNT,1185,2020-12-13
Race/ethnicity,Black/African-American,QN,DEATH_RATE,234.93,2020-12-13
Race/ethnicity,Black/African-American,SI,DEATH_COUNT,120,2020-12-13
Race/ethnicity,Black/African-American,SI,DEATH_RATE,297.95,2020-12-13
Race/ethnicity,Hispanic/Latino,BK,DEATH_COUNT,1173,2020-12-13
Race/ethnicity,Hispanic/Latino,BK,DEATH_RATE,268.79,2020-12-13
