group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,1422,2020-12-18
Age,0-4,BK,CASE_RATE,777.36,2020-12-18
Age,0-4,BX,CASE_COUNT,939,2020-12-18
Age,0-4,BX,CASE_RATE,937.14,2020-12-18
Age,0-4,MN,CASE_COUNT,513,2020-12-18
Age,0-4,MN,CASE_RATE,673.72,2020-12-18
Age,0-4,QN,CASE_COUNT,1021,2020-12-18
Age,0-4,QN,CASE_RATE,744.74,2020-12-18
Age,0-4,SI,CASE_COUNT,385,2020-12-18
Age,0-4,SI,CASE_RATE,1407.47,2020-12-18
Age,5-12,BK,CASE_COUNT,2950,2020-12-18
Age,5-12,BK,CASE_RATE,1170.75,2020-12-18
Age,5-12,BX,CASE_COUNT,1847,2020-12-18
Age,5-12,BX,CASE_RATE,1193.84,2020-12-18
Age,5-12,MN,CASE_COUNT,915,2020-12-18
Age,5-12,MN,CASE_RATE,922.39,2020-12-18
Age,5-12,QN,CASE_COUNT,2260,2020-12-18
Age,5-12,QN,CASE_RATE,1153.54,2020-12-18
Age,5-12,SI,CASE_COUNT,836,2020-12-18
Age,5-12,SI,CASE_RATE,1827.13,2020-12-18
Age,13-17,BK,CASE_COUNT,3060,2020-12-18
Age,13-17,BK,CASE_RATE,2183.19,2020-12-18
Age,13-17,BX,CASE_COUNT,1662,2020-12-18
Age,13-17,BX,CASE_RATE,1804.35,2020-12-18
Age,13-17,MN,CASE_COUNT,883,2020-12-18
Age,13-17,MN,CASE_RATE,1579.18,2020-12-18
Age,13-17,QN,CASE_COUNT,2256,2020-12-18
Age,13-17,QN,CASE_RATE,1965.29,2020-12-18
Age,13-17,SI,CASE_COUNT,889,2020-12-18
Age,13-17,SI,CASE_RATE,2976.63,2020-12-18
Age,18-24,BK,CASE_COUNT,7969,2020-12-18
Age,18-24,BK,CASE_RATE,3834.42,2020-12-18
Age,18-24,BX,CASE_COUNT,4922,2020-12-18
Age,18-24,BX,CASE_RATE,3532.28,2020-12-18
Age,18-24,MN,CASE_COUNT,3767,2020-12-18
Age,18-24,MN,CASE_RATE,2586.35,2020-12-18
Age,18-24,QN,CASE_COUNT,6981,2020-12-18
Age,18-24,QN,CASE_RATE,4054.52,2020-12-18
Age,18-24,SI,CASE_COUNT,2510,2020-12-18
Age,18-24,SI,CASE_RATE,6326.87,2020-12-18
Age,25-34,BK,CASE_COUNT,17301,2020-12-18
Age,25-34,BK,CASE_RATE,3680.74,2020-12-18
Age,25-34,BX,CASE_COUNT,11982,2020-12-18
Age,25-34,BX,CASE_RATE,5269.52,2020-12-18
Age,25-34,MN,CASE_COUNT,10240,2020-12-18
Age,25-34,MN,CASE_RATE,2829.68,2020-12-18
Age,25-34,QN,CASE_COUNT,17084,2020-12-18
Age,25-34,QN,CASE_RATE,4749.82,2020-12-18
Age,25-34,SI,CASE_COUNT,4547,2020-12-18
Age,25-34,SI,CASE_RATE,7025.76,2020-12-18
Age,35-44,BK,CASE_COUNT,15065,2020-12-18
Age,35-44,BK,CASE_RATE,4208.27,2020-12-18
Age,35-44,BX,CASE_COUNT,11146,2020-12-18
Age,35-44,BX,CASE_RATE,6213.14,2020-12-18
Age,35-44,MN,CASE_COUNT,7055,2020-12-18
Age,35-44,MN,CASE_RATE,3012.94,2020-12-18
Age,35-44,QN,CASE_COUNT,16542,2020-12-18
Age,35-44,QN,CASE_RATE,5402.44,2020-12-18
Age,35-44,SI,CASE_COUNT,4204,2020-12-18
Age,35-44,SI,CASE_RATE,7104.47,2020-12-18
Age,45-54,BK,CASE_COUNT,14336,2020-12-18
Age,45-54,BK,CASE_RATE,4853.64,2020-12-18
Age,45-54,BX,CASE_COUNT,12153,2020-12-18
Age,45-54,BX,CASE_RATE,6993.93,2020-12-18
Age,45-54,MN,CASE_COUNT,6599,2020-12-18
Age,45-54,MN,CASE_RATE,3374.02,2020-12-18
Age,45-54,QN,CASE_COUNT,17436,2020-12-18
Age,45-54,QN,CASE_RATE,5827.52,2020-12-18
Age,45-54,SI,CASE_COUNT,4441,2020-12-18
Age,45-54,SI,CASE_RATE,6920.46,2020-12-18
Age,55-64,BK,CASE_COUNT,15142,2020-12-18
Age,55-64,BK,CASE_RATE,5299.32,2020-12-18
