group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,943,2020-11-25
Age,0-4,BK,CASE_RATE,515.51,2020-11-25
Age,0-4,BX,CASE_COUNT,648,2020-11-25
Age,0-4,BX,CASE_RATE,646.71,2020-11-25
Age,0-4,MN,CASE_COUNT,309,2020-11-25
Age,0-4,MN,CASE_RATE,405.81,2020-11-25
Age,0-4,QN,CASE_COUNT,641,2020-11-25
Age,0-4,QN,CASE_RATE,467.56,2020-11-25
Age,0-4,SI,CASE_COUNT,198,2020-11-25
Age,0-4,SI,CASE_RATE,723.84,2020-11-25
Age,5-12,BK,CASE_COUNT,1882,2020-11-25
Age,5-12,BK,CASE_RATE,746.9,2020-11-25
Age,5-12,BX,CASE_COUNT,1234,2020-11-25
Age,5-12,BX,CASE_RATE,797.62,2020-11-25
Age,5-12,MN,CASE_COUNT,540,2020-11-25
Age,5-12,MN,CASE_RATE,544.36,2020-11-25
Age,5-12,QN,CASE_COUNT,1352,2020-11-25
Age,5-12,QN,CASE_RATE,690.08,2020-11-25
Age,5-12,SI,CASE_COUNT,440,2020-11-25
Age,5-12,SI,CASE_RATE,961.64,2020-11-25
Age,13-17,BK,CASE_COUNT,2223,2020-11-25
Age,13-17,BK,CASE_RATE,1586.02,2020-11-25
Age,13-17,BX,CASE_COUNT,1238,2020-11-25
Age,13-17,BX,CASE_RATE,1344.04,2020-11-25
Age,13-17,MN,CASE_COUNT,593,2020-11-25
Age,13-17,MN,CASE_RATE,1060.54,2020-11-25
Age,13-17,QN,CASE_COUNT,1605,2020-11-25
Age,13-17,QN,CASE_RATE,1398.18,2020-11-25
Age,13-17,SI,CASE_COUNT,529,2020-11-25
Age,13-17,SI,CASE_RATE,1771.24,2020-11-25
Age,18-24,BK,CASE_COUNT,6277,2020-11-25
Age,18-24,BK,CASE_RATE,3020.29,2020-11-25
Age,18-24,BX,CASE_COUNT,4003,2020-11-25
Age,18-24,BX,CASE_RATE,2872.76,2020-11-25
Age,18-24,MN,CASE_COUNT,2803,2020-11-25
Age,18-24,MN,CASE_RATE,1924.49,2020-11-25
Age,18-24,QN,CASE_COUNT,5438,2020-11-25
Age,18-24,QN,CASE_RATE,3158.36,2020-11-25
Age,18-24,SI,CASE_COUNT,1807,2020-11-25
Age,18-24,SI,CASE_RATE,4554.84,2020-11-25
Age,25-34,BK,CASE_COUNT,13907,2020-11-25
Age,25-34,BK,CASE_RATE,2958.68,2020-11-25
Age,25-34,BX,CASE_COUNT,10100,2020-11-25
Age,25-34,BX,CASE_RATE,4441.84,2020-11-25
Age,25-34,MN,CASE_COUNT,7969,2020-11-25
Age,25-34,MN,CASE_RATE,2202.12,2020-11-25
Age,25-34,QN,CASE_COUNT,13962,2020-11-25
Age,25-34,QN,CASE_RATE,3881.82,2020-11-25
Age,25-34,SI,CASE_COUNT,3455,2020-11-25
Age,25-34,SI,CASE_RATE,5338.46,2020-11-25
Age,35-44,BK,CASE_COUNT,12372,2020-11-25
Age,35-44,BK,CASE_RATE,3456,2020-11-25
Age,35-44,BX,CASE_COUNT,9573,2020-11-25
Age,35-44,BX,CASE_RATE,5336.3,2020-11-25
Age,35-44,MN,CASE_COUNT,5720,2020-11-25
Age,35-44,MN,CASE_RATE,2442.81,2020-11-25
Age,35-44,QN,CASE_COUNT,13775,2020-11-25
Age,35-44,QN,CASE_RATE,4498.77,2020-11-25
Age,35-44,SI,CASE_COUNT,3175,2020-11-25
Age,35-44,SI,CASE_RATE,5365.53,2020-11-25
Age,45-54,BK,CASE_COUNT,12212,2020-11-25
Age,45-54,BK,CASE_RATE,4134.53,2020-11-25
Age,45-54,BX,CASE_COUNT,10681,2020-11-25
Age,45-54,BX,CASE_RATE,6146.81,2020-11-25
Age,45-54,MN,CASE_COUNT,5482,2020-11-25
Age,45-54,MN,CASE_RATE,2802.9,2020-11-25
Age,45-54,QN,CASE_COUNT,14973,2020-11-25
Age,45-54,QN,CASE_RATE,5004.33,2020-11-25
Age,45-54,SI,CASE_COUNT,3534,2020-11-25
Age,45-54,SI,CASE_RATE,5507.07,2020-11-25
Age,55-64,BK,CASE_COUNT,13270,2020-11-25
Age,55-64,BK,CASE_RATE,4644.16,2020-11-25
Age,55-64,BX,CASE_COUNT,10556,2020-11-25
Age,55-64,BX,CASE_RATE,6494.6,2020-11-25
Age,55-64,MN,CASE_COUNT,5821,2020-11-25
Age,55-64,MN,CASE_RATE,3162.57,2020-11-25
Age,55-64,QN,CASE_COUNT,14850,2020-11-25
Age,55-64,QN,CASE_RATE,4942.29,2020-11-25
Age,55-64,SI,CASE_COUNT,3439,2020-11-25
Age,55-64,SI,CASE_RATE,5200.36,2020-11-25
Age,65-74,BK,CASE_COUNT,9767,2020-11-25
Age,65-74,BK,CASE_RATE,4645.58,2020-11-25
Age,65-74,BX,CASE_COUNT,6413,2020-11-25
Age,65-74,BX,CASE_RATE,6124.94,2020-11-25
Age,65-74,MN,CASE_COUNT,4319,2020-11-25
Age,65-74,MN,CASE_RATE,2892.62,2020-11-25
Age,65-74,QN,CASE_COUNT,8804,2020-11-25
Age,65-74,QN,CASE_RATE,4235.16,2020-11-25
Age,65-74,SI,CASE_COUNT,1821,2020-11-25
Age,65-74,SI,CASE_RATE,3902.78,2020-11-25
Age,75+,BK,CASE_COUNT,8266,2020-11-25
Age,75+,BK,CASE_RATE,5243.56,2020-11-25
Age,75+,BX,CASE_COUNT,5574,2020-11-25
Age,75+,BX,CASE_RATE,6630.74,2020-11-25
Age,75+,MN,CASE_COUNT,4809,2020-11-25
Age,75+,MN,CASE_RATE,3792.29,2020-11-25
Age,75+,QN,CASE_COUNT,7798,2020-11-25
Age,75+,QN,CASE_RATE,4859.96,2020-11-25
Age,75+,SI,CASE_COUNT,1626,2020-11-25
Age,75+,SI,CASE_RATE,4981.31,2020-11-25
Age,0-17,BK,DEATH_COUNT,7,2020-11-25
Age,0-17,BK,DEATH_RATE,1.22,2020-11-25
Age,0-17,BX,DEATH_COUNT,6,2020-11-25
Age,0-17,BX,DEATH_RATE,1.73,2020-11-25
Age,0-17,MN,DEATH_COUNT,1,2020-11-25
Age,0-17,MN,DEATH_RATE,0.43,2020-11-25
Age,0-17,QN,DEATH_COUNT,3,2020-11-25
Age,0-17,QN,DEATH_RATE,0.67,2020-11-25
Age,0-17,SI,DEATH_COUNT,0,2020-11-25
Age,0-17,SI,DEATH_RATE,0,2020-11-25
Age,18-24,BK,DEATH_COUNT,14,2020-11-25
Age,18-24,BK,DEATH_RATE,6.74,2020-11-25
Age,18-24,BX,DEATH_COUNT,7,2020-11-25
Age,18-24,BX,DEATH_RATE,5.02,2020-11-25
Age,18-24,MN,DEATH_COUNT,4,2020-11-25
Age,18-24,MN,DEATH_RATE,2.75,2020-11-25
Age,18-24,QN,DEATH_COUNT,7,2020-11-25
Age,18-24,QN,DEATH_RATE,4.07,2020-11-25
Age,18-24,SI,DEATH_COUNT,3,2020-11-25
Age,18-24,SI,DEATH_RATE,7.56,2020-11-25
Age,25-34,BK,DEATH_COUNT,65,2020-11-25
Age,25-34,BK,DEATH_RATE,13.83,2020-11-25
Age,25-34,BX,DEATH_COUNT,50,2020-11-25
Age,25-34,BX,DEATH_RATE,21.99,2020-11-25
Age,25-34,MN,DEATH_COUNT,14,2020-11-25
Age,25-34,MN,DEATH_RATE,3.87,2020-11-25
Age,25-34,QN,DEATH_COUNT,55,2020-11-25
Age,25-34,QN,DEATH_RATE,15.29,2020-11-25
Age,25-34,SI,DEATH_COUNT,8,2020-11-25
Age,25-34,SI,DEATH_RATE,12.36,2020-11-25
Age,35-44,BK,DEATH_COUNT,139,2020-11-25
Age,35-44,BK,DEATH_RATE,38.83,2020-11-25
Age,35-44,BX,DEATH_COUNT,123,2020-11-25
Age,35-44,BX,DEATH_RATE,68.56,2020-11-25
Age,35-44,MN,DEATH_COUNT,43,2020-11-25
Age,35-44,MN,DEATH_RATE,18.36,2020-11-25
Age,35-44,QN,DEATH_COUNT,199,2020-11-25
Age,35-44,QN,DEATH_RATE,64.99,2020-11-25
Age,35-44,SI,DEATH_COUNT,20,2020-11-25
Age,35-44,SI,DEATH_RATE,33.8,2020-11-25
Age,45-54,BK,DEATH_COUNT,395,2020-11-25
Age,45-54,BK,DEATH_RATE,133.73,2020-11-25
Age,45-54,BX,DEATH_COUNT,293,2020-11-25
Age,45-54,BX,DEATH_RATE,168.62,2020-11-25
Age,45-54,MN,DEATH_COUNT,110,2020-11-25
Age,45-54,MN,DEATH_RATE,56.24,2020-11-25
Age,45-54,QN,DEATH_COUNT,448,2020-11-25
Age,45-54,QN,DEATH_RATE,149.73,2020-11-25
Age,45-54,SI,DEATH_COUNT,61,2020-11-25
Age,45-54,SI,DEATH_RATE,95.06,2020-11-25
Age,55-64,BK,DEATH_COUNT,909,2020-11-25
Age,55-64,BK,DEATH_RATE,318.13,2020-11-25
Age,55-64,BX,DEATH_COUNT,694,2020-11-25
Age,55-64,BX,DEATH_RATE,426.98,2020-11-25
Age,55-64,MN,DEATH_COUNT,290,2020-11-25
Age,55-64,MN,DEATH_RATE,157.56,2020-11-25
Age,55-64,QN,DEATH_COUNT,1043,2020-11-25
Age,55-64,QN,DEATH_RATE,347.13,2020-11-25
Age,55-64,SI,DEATH_COUNT,129,2020-11-25
Age,55-64,SI,DEATH_RATE,195.07,2020-11-25
Age,65-74,BK,DEATH_COUNT,1487,2020-11-25
Age,65-74,BK,DEATH_RATE,707.28,2020-11-25
Age,65-74,BX,DEATH_COUNT,1051,2020-11-25
Age,65-74,BX,DEATH_RATE,1003.79,2020-11-25
Age,65-74,MN,DEATH_COUNT,580,2020-11-25
Age,65-74,MN,DEATH_RATE,388.45,2020-11-25
Age,65-74,QN,DEATH_COUNT,1491,2020-11-25
Age,65-74,QN,DEATH_RATE,717.24,2020-11-25
Age,65-74,SI,DEATH_COUNT,209,2020-11-25
Age,65-74,SI,DEATH_RATE,447.93,2020-11-25
Age,75+,BK,DEATH_COUNT,2828,2020-11-25
Age,75+,BK,DEATH_RATE,1793.95,2020-11-25
Age,75+,BX,DEATH_COUNT,1872,2020-11-25
Age,75+,BX,DEATH_RATE,2226.9,2020-11-25
Age,75+,MN,DEATH_COUNT,1530,2020-11-25
Age,75+,MN,DEATH_RATE,1206.53,2020-11-25
Age,75+,QN,DEATH_COUNT,2862,2020-11-25
Age,75+,QN,DEATH_RATE,1783.69,2020-11-25
Age,75+,SI,DEATH_COUNT,506,2020-11-25
Age,75+,SI,DEATH_RATE,1550.15,2020-11-25
Age,0-4,BK,HOSPITALIZED_COUNT,117,2020-11-25
Age,0-4,BK,HOSPITALIZED_RATE,63.96,2020-11-25
Age,0-4,BX,HOSPITALIZED_COUNT,86,2020-11-25
Age,0-4,BX,HOSPITALIZED_RATE,85.83,2020-11-25
Age,0-4,MN,HOSPITALIZED_COUNT,37,2020-11-25
Age,0-4,MN,HOSPITALIZED_RATE,48.59,2020-11-25
Age,0-4,QN,HOSPITALIZED_COUNT,71,2020-11-25
Age,0-4,QN,HOSPITALIZED_RATE,51.79,2020-11-25
Age,0-4,SI,HOSPITALIZED_COUNT,15,2020-11-25
Age,0-4,SI,HOSPITALIZED_RATE,54.84,2020-11-25
Age,5-12,BK,HOSPITALIZED_COUNT,73,2020-11-25
Age,5-12,BK,HOSPITALIZED_RATE,28.97,2020-11-25
Age,5-12,BX,HOSPITALIZED_COUNT,37,2020-11-25
Age,5-12,BX,HOSPITALIZED_RATE,23.92,2020-11-25
Age,5-12,MN,HOSPITALIZED_COUNT,18,2020-11-25
