group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,7847,2020-11-12
Sex,Female,BK,HOSPITALIZED_RATE,582.25,2020-11-12
Sex,Female,BX,HOSPITALIZED_COUNT,5984,2020-11-12
Sex,Female,BX,HOSPITALIZED_RATE,799.3,2020-11-12
Sex,Female,MN,HOSPITALIZED_COUNT,3648,2020-11-12
Sex,Female,MN,HOSPITALIZED_RATE,425.56,2020-11-12
Sex,Female,QN,HOSPITALIZED_COUNT,7786,2020-11-12
Sex,Female,QN,HOSPITALIZED_RATE,671.22,2020-11-12
Sex,Female,SI,HOSPITALIZED_COUNT,1143,2020-11-12
Sex,Female,SI,HOSPITALIZED_RATE,466.89,2020-11-12
Sex,Male,BK,HOSPITALIZED_COUNT,9323,2020-11-12
Sex,Male,BK,HOSPITALIZED_RATE,769.1,2020-11-12
Sex,Male,BX,HOSPITALIZED_COUNT,7076,2020-11-12
Sex,Male,BX,HOSPITALIZED_RATE,1056.83,2020-11-12
Sex,Male,MN,HOSPITALIZED_COUNT,4808,2020-11-12
Sex,Male,MN,HOSPITALIZED_RATE,623.22,2020-11-12
Sex,Male,QN,HOSPITALIZED_COUNT,10557,2020-11-12
Sex,Male,QN,HOSPITALIZED_RATE,965.09,2020-11-12
Sex,Male,SI,HOSPITALIZED_COUNT,1495,2020-11-12
Sex,Male,SI,HOSPITALIZED_RATE,646.26,2020-11-12
Sex,Female,BK,CASE_COUNT,37965,2020-11-12
Sex,Female,BK,CASE_RATE,2817,2020-11-12
Sex,Female,BX,CASE_COUNT,29152,2020-11-12
Sex,Female,BX,CASE_RATE,3893.9,2020-11-12
Sex,Female,MN,CASE_COUNT,16911,2020-11-12
Sex,Female,MN,CASE_RATE,1972.75,2020-11-12
Sex,Female,QN,CASE_COUNT,38031,2020-11-12
Sex,Female,QN,CASE_RATE,3278.62,2020-11-12
Sex,Female,SI,CASE_COUNT,8672,2020-11-12
Sex,Female,SI,CASE_RATE,3542.3,2020-11-12
Sex,Male,BK,CASE_COUNT,38274,2020-11-12
Sex,Male,BK,CASE_RATE,3157.42,2020-11-12
Sex,Male,BX,CASE_COUNT,27883,2020-11-12
Sex,Male,BX,CASE_RATE,4164.45,2020-11-12
Sex,Male,MN,CASE_COUNT,18349,2020-11-12
Sex,Male,MN,CASE_RATE,2378.42,2020-11-12
Sex,Male,QN,CASE_COUNT,40401,2020-11-12
Sex,Male,QN,CASE_RATE,3693.34,2020-11-12
Sex,Male,SI,CASE_COUNT,9270,2020-11-12
Sex,Male,SI,CASE_RATE,4007.26,2020-11-12
Sex,Female,BK,DEATH_COUNT,2321,2020-11-12
Sex,Female,BK,DEATH_RATE,172.22,2020-11-12
Sex,Female,BX,DEATH_COUNT,1696,2020-11-12
Sex,Female,BX,DEATH_RATE,226.54,2020-11-12
Sex,Female,MN,DEATH_COUNT,1046,2020-11-12
Sex,Female,MN,DEATH_RATE,122.02,2020-11-12
Sex,Female,QN,DEATH_COUNT,2366,2020-11-12
Sex,Female,QN,DEATH_RATE,203.97,2020-11-12
Sex,Female,SI,DEATH_COUNT,379,2020-11-12
Sex,Female,SI,DEATH_RATE,154.81,2020-11-12
Sex,Male,BK,DEATH_COUNT,3472,2020-11-12
Sex,Male,BK,DEATH_RATE,286.42,2020-11-12
Sex,Male,BX,DEATH_COUNT,2386,2020-11-12
Sex,Male,BX,DEATH_RATE,356.36,2020-11-12
Sex,Male,MN,DEATH_COUNT,1505,2020-11-12
Sex,Male,MN,DEATH_RATE,195.08,2020-11-12
Sex,Male,QN,DEATH_COUNT,3714,2020-11-12
Sex,Male,QN,DEATH_RATE,339.52,2020-11-12
Sex,Male,SI,DEATH_COUNT,538,2020-11-12
Sex,Male,SI,DEATH_RATE,232.57,2020-11-12
