group,subgroup,boro,outcome,count,day
Sex,Female,BK,HOSPITALIZED_COUNT,7727,2020-11-10
Sex,Female,BK,HOSPITALIZED_RATE,573.34,2020-11-10
Sex,Female,BX,HOSPITALIZED_COUNT,5894,2020-11-10
Sex,Female,BX,HOSPITALIZED_RATE,787.27,2020-11-10
Sex,Female,MN,HOSPITALIZED_COUNT,3578,2020-11-10
Sex,Female,MN,HOSPITALIZED_RATE,417.39,2020-11-10
Sex,Female,QN,HOSPITALIZED_COUNT,7670,2020-11-10
Sex,Female,QN,HOSPITALIZED_RATE,661.22,2020-11-10
Sex,Female,SI,HOSPITALIZED_COUNT,1119,2020-11-10
Sex,Female,SI,HOSPITALIZED_RATE,457.08,2020-11-10
Sex,Male,BK,HOSPITALIZED_COUNT,9209,2020-11-10
Sex,Male,BK,HOSPITALIZED_RATE,759.7,2020-11-10
Sex,Male,BX,HOSPITALIZED_COUNT,6992,2020-11-10
Sex,Male,BX,HOSPITALIZED_RATE,1044.29,2020-11-10
Sex,Male,MN,HOSPITALIZED_COUNT,4758,2020-11-10
Sex,Male,MN,HOSPITALIZED_RATE,616.74,2020-11-10
Sex,Male,QN,HOSPITALIZED_COUNT,10453,2020-11-10
Sex,Male,QN,HOSPITALIZED_RATE,955.58,2020-11-10
Sex,Male,SI,HOSPITALIZED_COUNT,1473,2020-11-10
Sex,Male,SI,HOSPITALIZED_RATE,636.75,2020-11-10
Sex,Female,BK,CASE_COUNT,37653,2020-11-10
Sex,Female,BK,CASE_RATE,2793.85,2020-11-10
Sex,Female,BX,CASE_COUNT,28962,2020-11-10
Sex,Female,BX,CASE_RATE,3868.52,2020-11-10
Sex,Female,MN,CASE_COUNT,16718,2020-11-10
Sex,Female,MN,CASE_RATE,1950.24,2020-11-10
Sex,Female,QN,CASE_COUNT,37714,2020-11-10
Sex,Female,QN,CASE_RATE,3251.29,2020-11-10
Sex,Female,SI,CASE_COUNT,8552,2020-11-10
Sex,Female,SI,CASE_RATE,3493.28,2020-11-10
Sex,Male,BK,CASE_COUNT,38014,2020-11-10
Sex,Male,BK,CASE_RATE,3135.97,2020-11-10
Sex,Male,BX,CASE_COUNT,27746,2020-11-10
Sex,Male,BX,CASE_RATE,4143.99,2020-11-10
Sex,Male,MN,CASE_COUNT,18179,2020-11-10
Sex,Male,MN,CASE_RATE,2356.39,2020-11-10
Sex,Male,QN,CASE_COUNT,40112,2020-11-10
Sex,Male,QN,CASE_RATE,3666.92,2020-11-10
Sex,Male,SI,CASE_COUNT,9147,2020-11-10
Sex,Male,SI,CASE_RATE,3954.09,2020-11-10
Sex,Female,BK,DEATH_COUNT,2321,2020-11-10
Sex,Female,BK,DEATH_RATE,172.22,2020-11-10
Sex,Female,BX,DEATH_COUNT,1695,2020-11-10
Sex,Female,BX,DEATH_RATE,226.4,2020-11-10
Sex,Female,MN,DEATH_COUNT,1046,2020-11-10
Sex,Female,MN,DEATH_RATE,122.02,2020-11-10
Sex,Female,QN,DEATH_COUNT,2364,2020-11-10
Sex,Female,QN,DEATH_RATE,203.8,2020-11-10
Sex,Female,SI,DEATH_COUNT,377,2020-11-10
Sex,Female,SI,DEATH_RATE,154,2020-11-10
Sex,Male,BK,DEATH_COUNT,3471,2020-11-10
Sex,Male,BK,DEATH_RATE,286.34,2020-11-10
Sex,Male,BX,DEATH_COUNT,2383,2020-11-10
Sex,Male,BX,DEATH_RATE,355.91,2020-11-10
Sex,Male,MN,DEATH_COUNT,1504,2020-11-10
Sex,Male,MN,DEATH_RATE,194.95,2020-11-10
Sex,Male,QN,DEATH_COUNT,3708,2020-11-10
Sex,Male,QN,DEATH_RATE,338.97,2020-11-10
Sex,Male,SI,DEATH_COUNT,538,2020-11-10
Sex,Male,SI,DEATH_RATE,232.57,2020-11-10
