group,subgroup,boro,outcome,count,day
Age,0-4,BK,CASE_COUNT,926,2020-11-23
Age,0-4,BK,CASE_RATE,506.22,2020-11-23
Age,0-4,BX,CASE_COUNT,632,2020-11-23
Age,0-4,BX,CASE_RATE,630.74,2020-11-23
Age,0-4,MN,CASE_COUNT,301,2020-11-23
Age,0-4,MN,CASE_RATE,395.3,2020-11-23
Age,0-4,QN,CASE_COUNT,623,2020-11-23
Age,0-4,QN,CASE_RATE,454.43,2020-11-23
Age,0-4,SI,CASE_COUNT,190,2020-11-23
Age,0-4,SI,CASE_RATE,694.6,2020-11-23
Age,5-12,BK,CASE_COUNT,1850,2020-11-23
Age,5-12,BK,CASE_RATE,734.2,2020-11-23
Age,5-12,BX,CASE_COUNT,1208,2020-11-23
Age,5-12,BX,CASE_RATE,780.81,2020-11-23
Age,5-12,MN,CASE_COUNT,524,2020-11-23
Age,5-12,MN,CASE_RATE,528.23,2020-11-23
Age,5-12,QN,CASE_COUNT,1328,2020-11-23
Age,5-12,QN,CASE_RATE,677.83,2020-11-23
Age,5-12,SI,CASE_COUNT,416,2020-11-23
Age,5-12,SI,CASE_RATE,909.19,2020-11-23
Age,13-17,BK,CASE_COUNT,2179,2020-11-23
Age,13-17,BK,CASE_RATE,1554.63,2020-11-23
Age,13-17,BX,CASE_COUNT,1222,2020-11-23
Age,13-17,BX,CASE_RATE,1326.67,2020-11-23
Age,13-17,MN,CASE_COUNT,580,2020-11-23
Age,13-17,MN,CASE_RATE,1037.29,2020-11-23
Age,13-17,QN,CASE_COUNT,1576,2020-11-23
Age,13-17,QN,CASE_RATE,1372.92,2020-11-23
Age,13-17,SI,CASE_COUNT,509,2020-11-23
Age,13-17,SI,CASE_RATE,1704.28,2020-11-23
Age,18-24,BK,CASE_COUNT,6195,2020-11-23
Age,18-24,BK,CASE_RATE,2980.83,2020-11-23
Age,18-24,BX,CASE_COUNT,3955,2020-11-23
Age,18-24,BX,CASE_RATE,2838.31,2020-11-23
Age,18-24,MN,CASE_COUNT,2746,2020-11-23
Age,18-24,MN,CASE_RATE,1885.35,2020-11-23
Age,18-24,QN,CASE_COUNT,5377,2020-11-23
Age,18-24,QN,CASE_RATE,3122.93,2020-11-23
Age,18-24,SI,CASE_COUNT,1771,2020-11-23
Age,18-24,SI,CASE_RATE,4464.1,2020-11-23
Age,25-34,BK,CASE_COUNT,13729,2020-11-23
Age,25-34,BK,CASE_RATE,2920.81,2020-11-23
Age,25-34,BX,CASE_COUNT,10004,2020-11-23
Age,25-34,BX,CASE_RATE,4399.63,2020-11-23
Age,25-34,MN,CASE_COUNT,7819,2020-11-23
Age,25-34,MN,CASE_RATE,2160.67,2020-11-23
Age,25-34,QN,CASE_COUNT,13820,2020-11-23
Age,25-34,QN,CASE_RATE,3842.34,2020-11-23
Age,25-34,SI,CASE_COUNT,3384,2020-11-23
Age,25-34,SI,CASE_RATE,5228.76,2020-11-23
Age,35-44,BK,CASE_COUNT,12238,2020-11-23
Age,35-44,BK,CASE_RATE,3418.57,2020-11-23
Age,35-44,BX,CASE_COUNT,9486,2020-11-23
Age,35-44,BX,CASE_RATE,5287.8,2020-11-23
Age,35-44,MN,CASE_COUNT,5662,2020-11-23
Age,35-44,MN,CASE_RATE,2418.04,2020-11-23
Age,35-44,QN,CASE_COUNT,13656,2020-11-23
Age,35-44,QN,CASE_RATE,4459.9,2020-11-23
Age,35-44,SI,CASE_COUNT,3118,2020-11-23
Age,35-44,SI,CASE_RATE,5269.21,2020-11-23
Age,45-54,BK,CASE_COUNT,12134,2020-11-23
Age,45-54,BK,CASE_RATE,4108.12,2020-11-23
Age,45-54,BX,CASE_COUNT,10616,2020-11-23
Age,45-54,BX,CASE_RATE,6109.4,2020-11-23
Age,45-54,MN,CASE_COUNT,5426,2020-11-23
Age,45-54,MN,CASE_RATE,2774.27,2020-11-23
Age,45-54,QN,CASE_COUNT,14858,2020-11-23
