group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3092,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,916.07,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1177,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,1912.53,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1594,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,698.32,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,8084,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1236.82,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,637,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1151.96,2020-11-30
Race/ethnicity,Black/African-American,BK,CASE_COUNT,14991,2020-11-30
Race/ethnicity,Black/African-American,BK,CASE_RATE,1795.95,2020-11-30
Race/ethnicity,Black/African-American,BX,CASE_COUNT,12467,2020-11-30
Race/ethnicity,Black/African-American,BX,CASE_RATE,2857.07,2020-11-30
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4429,2020-11-30
Race/ethnicity,Black/African-American,MN,CASE_RATE,1902.06,2020-11-30
Race/ethnicity,Black/African-American,QN,CASE_COUNT,9486,2020-11-30
Race/ethnicity,Black/African-American,QN,CASE_RATE,2108.26,2020-11-30
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1315,2020-11-30
Race/ethnicity,Black/African-American,SI,CASE_RATE,2927.07,2020-11-30
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,9014,2020-11-30
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,1895.44,2020-11-30
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,24236,2020-11-30
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3124.43,2020-11-30
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,8481,2020-11-30
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,1888.58,2020-11-30
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,17562,2020-11-30
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2755.94,2020-11-30
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2231,2020-11-30
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,2680.11,2020-11-30
Race/ethnicity,White,BK,CASE_COUNT,18056,2020-11-30
Race/ethnicity,White,BK,CASE_RATE,1867.94,2020-11-30
Race/ethnicity,White,BX,CASE_COUNT,3909,2020-11-30
Race/ethnicity,White,BX,CASE_RATE,2679.3,2020-11-30
Race/ethnicity,White,MN,CASE_COUNT,8892,2020-11-30
Race/ethnicity,White,MN,CASE_RATE,1010.57,2020-11-30
Race/ethnicity,White,QN,CASE_COUNT,11420,2020-11-30
Race/ethnicity,White,QN,CASE_RATE,1788.89,2020-11-30
Race/ethnicity,White,SI,CASE_COUNT,8117,2020-11-30
Race/ethnicity,White,SI,CASE_RATE,2678.22,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,311,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,100.79,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,91,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,152.44,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,157,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,68.04,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,849,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,123.73,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,60,2020-11-30
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,111.49,2020-11-30
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2180,2020-11-30
Race/ethnicity,Black/African-American,BK,DEATH_RATE,235.61,2020-11-30
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1331,2020-11-30
Race/ethnicity,Black/African-American,BX,DEATH_RATE,298.55,2020-11-30
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,595,2020-11-30
Race/ethnicity,Black/African-American,MN,DEATH_RATE,227.61,2020-11-30
Race/ethnicity,Black/African-American,QN,DEATH_COUNT,1174,2020-11-30
Race/ethnicity,Black/African-American,QN,DEATH_RATE,232.95,2020-11-30
Race/ethnicity,Black/African-American,SI,DEATH_COUNT,116,2020-11-30
