group,subgroup,boro,outcome,count,day
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_COUNT,3345,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BK,CASE_RATE,992.51,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_COUNT,1234,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BX,CASE_RATE,2002.51,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_COUNT,1730,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,MN,CASE_RATE,764.72,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_COUNT,8669,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,QN,CASE_RATE,1331.3,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_COUNT,704,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,SI,CASE_RATE,1281.63,2020-12-06
Race/ethnicity,Black/African-American,BK,CASE_COUNT,15591,2020-12-06
Race/ethnicity,Black/African-American,BK,CASE_RATE,1872.95,2020-12-06
Race/ethnicity,Black/African-American,BX,CASE_COUNT,12883,2020-12-06
Race/ethnicity,Black/African-American,BX,CASE_RATE,2954.21,2020-12-06
Race/ethnicity,Black/African-American,MN,CASE_COUNT,4632,2020-12-06
Race/ethnicity,Black/African-American,MN,CASE_RATE,1996.95,2020-12-06
Race/ethnicity,Black/African-American,QN,CASE_COUNT,9874,2020-12-06
Race/ethnicity,Black/African-American,QN,CASE_RATE,2201.27,2020-12-06
Race/ethnicity,Black/African-American,SI,CASE_COUNT,1380,2020-12-06
Race/ethnicity,Black/African-American,SI,CASE_RATE,3071.91,2020-12-06
Race/ethnicity,Hispanic/Latino,BK,CASE_COUNT,9688,2020-12-06
Race/ethnicity,Hispanic/Latino,BK,CASE_RATE,2035.82,2020-12-06
Race/ethnicity,Hispanic/Latino,BX,CASE_COUNT,25725,2020-12-06
Race/ethnicity,Hispanic/Latino,BX,CASE_RATE,3313.71,2020-12-06
Race/ethnicity,Hispanic/Latino,MN,CASE_COUNT,9160,2020-12-06
Race/ethnicity,Hispanic/Latino,MN,CASE_RATE,2047.18,2020-12-06
Race/ethnicity,Hispanic/Latino,QN,CASE_COUNT,18553,2020-12-06
Race/ethnicity,Hispanic/Latino,QN,CASE_RATE,2909.93,2020-12-06
Race/ethnicity,Hispanic/Latino,SI,CASE_COUNT,2509,2020-12-06
Race/ethnicity,Hispanic/Latino,SI,CASE_RATE,2994.34,2020-12-06
Race/ethnicity,White,BK,CASE_COUNT,19136,2020-12-06
Race/ethnicity,White,BK,CASE_RATE,1985.67,2020-12-06
Race/ethnicity,White,BX,CASE_COUNT,4125,2020-12-06
Race/ethnicity,White,BX,CASE_RATE,2851.8,2020-12-06
Race/ethnicity,White,MN,CASE_COUNT,9522,2020-12-06
Race/ethnicity,White,MN,CASE_RATE,1090.07,2020-12-06
Race/ethnicity,White,QN,CASE_COUNT,12021,2020-12-06
Race/ethnicity,White,QN,CASE_RATE,1899.68,2020-12-06
Race/ethnicity,White,SI,CASE_COUNT,8990,2020-12-06
Race/ethnicity,White,SI,CASE_RATE,2991.38,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_COUNT,311,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BK,DEATH_RATE,100.67,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_COUNT,90,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BX,DEATH_RATE,150.34,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_COUNT,157,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,MN,DEATH_RATE,68.04,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_COUNT,848,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,QN,DEATH_RATE,123.42,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_COUNT,60,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,SI,DEATH_RATE,111.49,2020-12-06
Race/ethnicity,Black/African-American,BK,DEATH_COUNT,2185,2020-12-06
Race/ethnicity,Black/African-American,BK,DEATH_RATE,236.09,2020-12-06
Race/ethnicity,Black/African-American,BX,DEATH_COUNT,1328,2020-12-06
Race/ethnicity,Black/African-American,BX,DEATH_RATE,297.69,2020-12-06
Race/ethnicity,Black/African-American,MN,DEATH_COUNT,595,2020-12-06
Race/ethnicity,Black/African-American,MN,DEATH_RATE,227.9,2020-12-06
Race/ethnicity,Black/African-American,QN,DEATH_COUNT,1181,2020-12-06
Race/ethnicity,Black/African-American,QN,DEATH_RATE,234.18,2020-12-06
Race/ethnicity,Black/African-American,SI,DEATH_COUNT,118,2020-12-06
Race/ethnicity,Black/African-American,SI,DEATH_RATE,293.66,2020-12-06
Race/ethnicity,Hispanic/Latino,BK,DEATH_COUNT,1173,2020-12-06
Race/ethnicity,Hispanic/Latino,BK,DEATH_RATE,268.69,2020-12-06
Race/ethnicity,Hispanic/Latino,BX,DEATH_COUNT,1913,2020-12-06
Race/ethnicity,Hispanic/Latino,BX,DEATH_RATE,271.44,2020-12-06
Race/ethnicity,Hispanic/Latino,MN,DEATH_COUNT,966,2020-12-06
Race/ethnicity,Hispanic/Latino,MN,DEATH_RATE,194.51,2020-12-06
Race/ethnicity,Hispanic/Latino,QN,DEATH_COUNT,1855,2020-12-06
Race/ethnicity,Hispanic/Latino,QN,DEATH_RATE,314.86,2020-12-06
Race/ethnicity,Hispanic/Latino,SI,DEATH_COUNT,138,2020-12-06
Race/ethnicity,Hispanic/Latino,SI,DEATH_RATE,224.03,2020-12-06
Race/ethnicity,White,BK,DEATH_COUNT,1758,2020-12-06
Race/ethnicity,White,BK,DEATH_RATE,158.68,2020-12-06
Race/ethnicity,White,BX,DEATH_COUNT,472,2020-12-06
Race/ethnicity,White,BX,DEATH_RATE,173.64,2020-12-06
Race/ethnicity,White,MN,DEATH_COUNT,679,2020-12-06
Race/ethnicity,White,MN,DEATH_RATE,62.23,2020-12-06
Race/ethnicity,White,QN,DEATH_COUNT,1524,2020-12-06
Race/ethnicity,White,QN,DEATH_RATE,148.82,2020-12-06
Race/ethnicity,White,SI,DEATH_COUNT,612,2020-12-06
Race/ethnicity,White,SI,DEATH_RATE,140.49,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_COUNT,851,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BK,HOSPITALIZED_RATE,256.74,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BX,HOSPITALIZED_COUNT,340,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,BX,HOSPITALIZED_RATE,540.36,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,MN,HOSPITALIZED_COUNT,449,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,MN,HOSPITALIZED_RATE,199.74,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,QN,HOSPITALIZED_COUNT,2494,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,QN,HOSPITALIZED_RATE,353.33,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,SI,HOSPITALIZED_COUNT,139,2020-12-06
Race/ethnicity,Asian/Pacific-Islander,SI,HOSPITALIZED_RATE,240.32,2020-12-06
Race/ethnicity,Black/African-American,BK,HOSPITALIZED_COUNT,6180,2020-12-06
Race/ethnicity,Black/African-American,BK,HOSPITALIZED_RATE,687.17,2020-12-06
Race/ethnicity,Black/African-American,BX,HOSPITALIZED_COUNT,4384,2020-12-06
Race/ethnicity,Black/African-American,BX,HOSPITALIZED_RATE,977.46,2020-12-06
Race/ethnicity,Black/African-American,MN,HOSPITALIZED_COUNT,1957,2020-12-06
