group,subgroup,boro,outcome,count,day
Age,0-4,BK,HOSPITALIZED_COUNT,113,2020-11-18
Age,0-4,BK,HOSPITALIZED_RATE,61.77,2020-11-18
Age,0-4,BX,HOSPITALIZED_COUNT,84,2020-11-18
Age,0-4,BX,HOSPITALIZED_RATE,83.83,2020-11-18
Age,0-4,MN,HOSPITALIZED_COUNT,35,2020-11-18
Age,0-4,MN,HOSPITALIZED_RATE,45.97,2020-11-18
Age,0-4,QN,HOSPITALIZED_COUNT,70,2020-11-18
Age,0-4,QN,HOSPITALIZED_RATE,51.06,2020-11-18
Age,0-4,SI,HOSPITALIZED_COUNT,14,2020-11-18
Age,0-4,SI,HOSPITALIZED_RATE,51.18,2020-11-18
Age,5-12,BK,HOSPITALIZED_COUNT,72,2020-11-18
Age,5-12,BK,HOSPITALIZED_RATE,28.57,2020-11-18
Age,5-12,BX,HOSPITALIZED_COUNT,34,2020-11-18
Age,5-12,BX,HOSPITALIZED_RATE,21.98,2020-11-18
Age,5-12,MN,HOSPITALIZED_COUNT,18,2020-11-18
Age,5-12,MN,HOSPITALIZED_RATE,18.15,2020-11-18
Age,5-12,QN,HOSPITALIZED_COUNT,39,2020-11-18
Age,5-12,QN,HOSPITALIZED_RATE,19.91,2020-11-18
Age,5-12,SI,HOSPITALIZED_COUNT,5,2020-11-18
Age,5-12,SI,HOSPITALIZED_RATE,10.93,2020-11-18
Age,13-17,BK,HOSPITALIZED_COUNT,79,2020-11-18
Age,13-17,BK,HOSPITALIZED_RATE,56.36,2020-11-18
Age,13-17,BX,HOSPITALIZED_COUNT,74,2020-11-18
Age,13-17,BX,HOSPITALIZED_RATE,80.34,2020-11-18
Age,13-17,MN,HOSPITALIZED_COUNT,28,2020-11-18
Age,13-17,MN,HOSPITALIZED_RATE,50.08,2020-11-18
Age,13-17,QN,HOSPITALIZED_COUNT,63,2020-11-18
Age,13-17,QN,HOSPITALIZED_RATE,54.88,2020-11-18
Age,13-17,SI,HOSPITALIZED_COUNT,14,2020-11-18
Age,13-17,SI,HOSPITALIZED_RATE,46.88,2020-11-18
Age,18-24,BK,HOSPITALIZED_COUNT,454,2020-11-18
Age,18-24,BK,HOSPITALIZED_RATE,218.45,2020-11-18
Age,18-24,BX,HOSPITALIZED_COUNT,351,2020-11-18
Age,18-24,BX,HOSPITALIZED_RATE,251.9,2020-11-18
Age,18-24,MN,HOSPITALIZED_COUNT,121,2020-11-18
Age,18-24,MN,HOSPITALIZED_RATE,83.08,2020-11-18
Age,18-24,QN,HOSPITALIZED_COUNT,332,2020-11-18
Age,18-24,QN,HOSPITALIZED_RATE,192.82,2020-11-18
Age,18-24,SI,HOSPITALIZED_COUNT,57,2020-11-18
Age,18-24,SI,HOSPITALIZED_RATE,143.68,2020-11-18
Age,25-34,BK,HOSPITALIZED_COUNT,1197,2020-11-18
Age,25-34,BK,HOSPITALIZED_RATE,254.66,2020-11-18
Age,25-34,BX,HOSPITALIZED_COUNT,922,2020-11-18
Age,25-34,BX,HOSPITALIZED_RATE,405.48,2020-11-18
Age,25-34,MN,HOSPITALIZED_COUNT,492,2020-11-18
Age,25-34,MN,HOSPITALIZED_RATE,135.96,2020-11-18
Age,25-34,QN,HOSPITALIZED_COUNT,1202,2020-11-18
Age,25-34,QN,HOSPITALIZED_RATE,334.19,2020-11-18
